"subj" "id" "cond" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT"
"4094" 19 12 "c" 6 105 1 0 1534 1534 1534 2094 3169 0 0 0 1 1 1534
"4095" 19 12 "c" 7 0 0 0 0 0 0 0 3169 0 0 0 0 0 0
"4096" 19 13 "b" 1 80 1 0 80 80 183 80 80 103 0 103 0 0 103
"4097" 19 13 "b" 2 82 1 0 82 660 1197 763 843 1115 578 537 1 1 537
"4098" 19 13 "b" 3 296 1 0 729 729 1315 729 1572 586 0 586 0 0 438
"4099" 19 13 "b" 4 199 1 0 199 199 412 347 1919 213 0 213 1 1 213
"4100" 19 13 "b" 5 213 1 213 213 213 213 213 2132 0 0 0 0 0 213
"4101" 19 13 "b" 6 317 1 0 1266 1511 1511 2699 4831 245 245 0 1 1 245
"4102" 19 13 "b" 7 0 0 0 0 0 0 0 4831 0 0 0 0 0 0
"4103" 19 14 "a" 1 415 1 415 415 415 415 415 415 0 0 0 0 0 415
"4104" 19 14 "a" 2 350 1 350 350 350 350 350 765 0 0 0 0 0 350
"4105" 19 14 "a" 3 196 1 196 196 196 196 196 961 0 0 0 0 0 196
"4106" 19 14 "a" 4 0 0 0 0 0 0 0 961 0 0 0 0 0 0
"4107" 19 14 "a" 5 0 0 0 0 0 0 0 961 0 0 0 0 0 0
"4108" 19 14 "a" 6 201 1 0 1253 1253 1253 1253 2214 0 0 0 0 0 1253
"4109" 19 14 "a" 7 0 0 0 0 0 0 0 2214 0 0 0 0 0 0
"4110" 19 15 "d" 1 29 1 0 424 424 746 424 424 322 0 322 0 0 322
"4111" 19 15 "d" 2 231 1 0 425 425 632 425 849 207 0 207 0 0 207
"4112" 19 15 "d" 3 473 1 0 1011 1011 1142 1011 1860 131 0 131 0 0 131
"4113" 19 15 "d" 4 190 1 0 472 472 472 472 2332 0 0 0 0 0 472
"4114" 19 15 "d" 5 0 0 0 0 0 0 0 2332 0 0 0 0 0 0
"4115" 19 15 "d" 6 308 1 0 768 768 768 1428 3760 0 0 0 1 1 768
"4116" 19 15 "d" 7 0 0 0 0 0 0 0 3760 0 0 0 0 0 0
"4117" 19 16 "c" 1 203 1 203 203 203 203 203 203 0 0 0 0 0 203
"4118" 19 16 "c" 2 147 1 0 511 511 511 511 714 0 0 0 0 0 511
"4119" 19 16 "c" 3 0 0 0 0 0 0 0 714 0 0 0 0 0 0
"4120" 19 16 "c" 4 174 1 174 174 174 174 174 888 0 0 0 0 0 174
"4121" 19 16 "c" 5 216 1 216 216 216 216 216 1104 0 0 0 0 0 216
"4122" 19 16 "c" 6 258 1 0 988 988 988 988 2092 0 0 0 0 0 988
"4123" 19 16 "c" 7 0 0 0 0 0 0 0 2092 0 0 0 0 0 0
"4124" 19 17 "b" 1 93 1 0 818 818 818 818 818 0 0 0 0 0 818
"4125" 19 17 "b" 2 246 1 0 246 246 474 246 1064 228 0 228 0 0 228
"4126" 19 17 "b" 3 185 1 0 940 940 940 940 2004 0 0 0 0 0 940
"4127" 19 17 "b" 4 243 1 243 243 243 243 243 2247 0 0 0 0 0 243
"4128" 19 17 "b" 5 0 0 0 0 0 0 0 2247 0 0 0 0 0 0
"4129" 19 17 "b" 6 253 1 0 712 712 712 940 3187 0 0 0 1 1 712
"4130" 19 17 "b" 7 0 0 0 0 0 0 0 3187 0 0 0 0 0 0
"4131" 19 18 "a" 1 197 1 0 514 514 514 514 514 0 0 0 0 0 514
"4132" 19 18 "a" 2 205 1 205 205 205 205 205 719 0 0 0 0 0 205
"4133" 19 18 "a" 3 195 1 195 195 195 195 195 914 0 0 0 0 0 195
"4134" 19 18 "a" 4 0 0 0 0 0 0 0 914 0 0 0 0 0 0
"4135" 19 18 "a" 5 210 1 210 210 210 210 210 1124 0 0 0 0 0 210
"4136" 19 18 "a" 6 205 1 0 1247 1247 1247 1247 2371 0 0 0 0 0 1247
"4137" 19 18 "a" 7 0 0 0 0 0 0 0 2371 0 0 0 0 0 0
"4138" 19 19 "d" 1 30 1 0 362 362 362 362 362 0 0 0 0 0 362
"4139" 19 19 "d" 2 332 1 0 332 332 626 332 694 294 0 294 0 0 294
"4140" 19 19 "d" 3 184 1 0 1297 1297 2908 1297 1991 1611 0 1611 0 1 1611
"4141" 19 19 "d" 4 295 1 0 295 295 473 295 2286 178 0 178 0 0 178
"4142" 19 19 "d" 5 0 0 0 0 0 0 0 2286 0 0 0 0 0 0
"4143" 19 19 "d" 6 285 1 0 1693 2151 2151 4234 6520 458 458 0 1 1 458
"4144" 19 19 "d" 7 0 0 0 0 0 0 0 6520 0 0 0 0 0 0
"4145" 19 20 "c" 1 210 1 0 420 420 652 420 420 232 0 232 0 0 232
"4146" 19 20 "c" 2 197 1 0 197 518 518 750 1170 321 321 0 1 1 321
"4147" 19 20 "c" 3 226 1 226 226 226 226 226 1396 0 0 0 0 0 226
"4148" 19 20 "c" 4 0 0 0 0 0 0 0 1396 0 0 0 0 0 0
"4149" 19 20 "c" 5 258 1 258 258 258 258 258 1654 0 0 0 0 0 258
"4150" 19 20 "c" 6 229 1 0 1314 1314 1314 1314 2968 0 0 0 0 0 1314
"4151" 19 20 "c" 7 0 0 0 0 0 0 0 2968 0 0 0 0 0 0
"4152" 19 21 "b" 1 243 1 0 507 507 1326 507 507 819 0 819 0 0 196
"4153" 19 21 "b" 2 872 1 0 872 1381 1558 1545 2052 686 509 177 1 1 177
"4154" 19 21 "b" 3 221 1 0 1434 1434 2896 1434 3486 1462 0 1462 0 1 682
"4155" 19 21 "b" 4 580 1 580 580 580 580 580 4066 0 0 0 0 0 580
"4156" 19 21 "b" 5 0 0 0 0 0 0 0 4066 0 0 0 0 0 0
"4157" 19 21 "b" 6 537 1 0 1176 1365 1365 3659 7725 189 189 0 2 2 189
"4158" 19 21 "b" 7 0 0 0 0 0 0 0 7725 0 0 0 0 0 0
"4159" 19 22 "a" 1 215 1 0 483 483 483 483 483 0 0 0 0 0 483
"4160" 19 22 "a" 2 259 1 259 259 259 259 259 742 0 0 0 0 0 259
"4161" 19 22 "a" 3 0 0 0 0 0 0 0 742 0 0 0 0 0 0
"4162" 19 22 "a" 4 296 1 296 296 296 296 296 1038 0 0 0 0 0 296
"4163" 19 22 "a" 5 0 0 0 0 0 0 0 1038 0 0 0 0 0 0
"4164" 19 22 "a" 6 273 1 0 2664 2664 2664 2664 3702 0 0 0 0 0 2664
"4165" 19 22 "a" 7 0 0 0 0 0 0 0 3702 0 0 0 0 0 0
"4166" 19 23 "d" 1 194 1 0 1081 1081 1565 1081 1081 484 0 484 0 0 484
"4167" 19 23 "d" 2 424 1 0 424 424 777 424 1505 353 0 353 0 0 353
"4168" 19 23 "d" 3 211 1 0 1678 1678 3472 1678 3183 1794 0 1794 0 0 1794
"4169" 19 23 "d" 4 238 1 0 485 485 697 485 3668 212 0 212 0 0 212
"4170" 19 23 "d" 5 0 0 0 0 0 0 0 3668 0 0 0 0 0 0
"4171" 19 23 "d" 6 244 1 0 1133 3422 3422 6265 9933 2289 2289 0 1 1 2289
"4172" 19 23 "d" 7 0 0 0 0 0 0 0 9933 0 0 0 0 0 0
"4173" 19 24 "c" 1 112 1 0 112 112 311 112 112 199 0 199 0 0 199
"4174" 19 24 "c" 2 65 1 0 65 235 235 434 546 170 170 0 1 1 170
"4175" 19 24 "c" 3 226 1 226 226 226 226 226 772 0 0 0 0 0 226
"4176" 19 24 "c" 4 260 1 260 260 260 260 260 1032 0 0 0 0 0 260
"4177" 19 24 "c" 5 0 0 0 0 0 0 0 1032 0 0 0 0 0 0
"4178" 19 24 "c" 6 244 1 0 1709 1709 1709 1709 2741 0 0 0 0 0 1709
"4179" 19 24 "c" 7 0 0 0 0 0 0 0 2741 0 0 0 0 0 0
"4180" 19 25 "b" 1 144 1 144 144 144 144 144 144 0 0 0 0 0 144
"4181" 19 25 "b" 2 311 1 0 444 444 444 444 588 0 0 0 0 0 444
"4182" 19 25 "b" 3 190 1 0 708 708 708 708 1296 0 0 0 0 0 708
"4183" 19 25 "b" 4 207 1 207 207 207 207 207 1503 0 0 0 0 0 207
"4184" 19 25 "b" 5 286 1 286 286 286 286 286 1789 0 0 0 0 0 286
"4185" 19 25 "b" 6 413 1 0 1735 1735 1735 1735 3524 0 0 0 0 0 1735
"4186" 19 25 "b" 7 0 0 0 0 0 0 0 3524 0 0 0 0 0 0
"4187" 19 27 "a" 1 180 1 0 368 368 368 368 368 0 0 0 0 0 368
"4188" 19 27 "a" 2 292 1 292 292 292 292 292 660 0 0 0 0 0 292
"4189" 19 27 "a" 3 268 1 268 268 268 268 268 928 0 0 0 0 0 268
"4190" 19 27 "a" 4 0 0 0 0 0 0 0 928 0 0 0 0 0 0
"4191" 19 27 "a" 5 179 1 179 179 179 179 179 1107 0 0 0 0 0 179
"4192" 19 27 "a" 6 177 1 0 1246 1246 1246 1246 2353 0 0 0 0 0 1246
"4193" 19 27 "a" 7 0 0 0 0 0 0 0 2353 0 0 0 0 0 0
"4194" 19 28 "d" 1 208 1 0 492 492 944 492 492 452 0 452 0 0 276
"4195" 19 28 "d" 2 329 1 0 329 329 602 505 997 273 0 273 1 1 273
"4196" 19 28 "d" 3 486 1 0 942 942 2062 942 1939 1120 0 1120 0 1 992
"4197" 19 28 "d" 4 335 1 0 658 658 928 658 2597 270 0 270 0 0 270
"4198" 19 28 "d" 5 0 0 0 0 0 0 0 2597 0 0 0 0 0 0
"4199" 19 28 "d" 6 579 1 0 1609 2543 2543 4482 7079 934 934 0 1 1 934
"4200" 19 28 "d" 7 0 0 0 0 0 0 0 7079 0 0 0 0 0 0
"4201" 19 29 "c" 1 90 1 0 398 398 693 398 398 295 0 295 0 0 295
"4202" 19 29 "c" 2 133 1 0 133 362 1144 657 1055 1011 229 782 1 1 346
"4203" 19 29 "c" 3 207 1 0 207 207 862 207 1262 655 0 655 0 0 314
"4204" 19 29 "c" 4 674 1 0 674 674 841 674 1936 167 0 167 0 0 167
"4205" 19 29 "c" 5 0 0 0 0 0 0 0 1936 0 0 0 0 0 0
"4206" 19 29 "c" 6 211 1 0 1626 1956 1956 3560 5496 330 330 0 2 2 170
"4207" 19 29 "c" 7 0 0 0 0 0 0 0 5496 0 0 0 0 0 0
"4208" 19 30 "b" 1 206 1 206 206 206 206 206 206 0 0 0 0 0 206
"4209" 19 30 "b" 2 79 1 79 79 79 79 79 285 0 0 0 0 0 79
"4210" 19 30 "b" 3 290 1 0 1507 1507 3255 1507 1792 1748 0 1748 0 0 1748
"4211" 19 30 "b" 4 0 0 0 0 0 141 0 1792 141 0 141 0 0 141
"4212" 19 30 "b" 5 911 1 0 911 911 1367 911 2703 456 0 456 0 1 312
"4213" 19 30 "b" 6 487 1 0 3097 5058 5058 7403 10106 1961 1961 0 2 2 1637
"4214" 19 30 "b" 7 0 0 0 0 0 0 0 10106 0 0 0 0 0 0
"4215" 19 31 "a" 1 210 1 0 748 748 748 748 748 0 0 0 0 0 748
"4216" 19 31 "a" 2 254 1 0 254 254 594 254 1002 340 0 340 0 0 340
"4217" 19 31 "a" 3 319 1 0 319 319 608 319 1321 289 0 289 0 0 289
"4218" 19 31 "a" 4 232 1 232 232 232 232 232 1553 0 0 0 0 0 232
"4219" 19 31 "a" 5 366 1 366 366 366 366 366 1919 0 0 0 0 0 366
"4220" 19 31 "a" 6 347 1 0 1637 2227 2227 2856 4775 590 590 0 1 1 590
"4221" 19 31 "a" 7 0 0 0 0 0 0 0 4775 0 0 0 0 0 0
"4222" 19 33 "d" 1 37 1 0 270 270 270 270 270 0 0 0 0 0 270
"4223" 19 33 "d" 2 251 1 0 251 251 446 251 521 195 0 195 0 0 195
"4224" 19 33 "d" 3 193 1 0 1691 1691 2504 1691 2212 813 0 813 0 0 813
"4225" 19 33 "d" 4 338 1 0 512 512 512 512 2724 0 0 0 0 0 512
"4226" 19 33 "d" 5 0 0 0 0 0 0 0 2724 0 0 0 0 0 0
"4227" 19 33 "d" 6 266 1 0 1248 1248 1248 2256 4980 0 0 0 1 1 1248
"4228" 19 33 "d" 7 0 0 0 0 0 0 0 4980 0 0 0 0 0 0
"4229" 19 34 "c" 1 60 1 0 307 307 307 307 307 0 0 0 0 0 307
"4230" 19 34 "c" 2 206 1 206 206 206 206 206 513 0 0 0 0 0 206
"4231" 19 34 "c" 3 263 1 0 687 687 687 687 1200 0 0 0 0 0 687
"4232" 19 34 "c" 4 656 1 656 656 656 656 656 1856 0 0 0 0 0 656
"4233" 19 34 "c" 5 0 0 0 0 0 0 0 1856 0 0 0 0 0 0
"4234" 19 34 "c" 6 318 1 0 1929 1929 1929 1929 3785 0 0 0 0 0 1929
"4235" 19 34 "c" 7 0 0 0 0 0 0 0 3785 0 0 0 0 0 0
"4236" 19 35 "b" 1 183 1 0 183 183 343 183 183 160 0 160 0 0 160
"4237" 19 35 "b" 2 336 1 0 336 600 600 760 943 264 264 0 1 1 264
"4238" 19 35 "b" 3 291 1 0 1474 1474 1474 1474 2417 0 0 0 0 0 1474
"4239" 19 35 "b" 4 194 1 194 194 194 194 194 2611 0 0 0 0 0 194
"4240" 19 35 "b" 5 0 0 0 0 0 0 0 2611 0 0 0 0 0 0
"4241" 19 35 "b" 6 224 1 0 2570 2570 2570 2570 5181 0 0 0 0 0 2570
"4242" 19 35 "b" 7 0 0 0 0 0 0 0 5181 0 0 0 0 0 0
"4243" 19 36 "a" 1 110 1 110 110 110 110 110 110 0 0 0 0 0 110
"4244" 19 36 "a" 2 376 1 0 582 582 769 582 692 187 0 187 0 0 187
"4245" 19 36 "a" 3 175 1 0 313 313 313 313 1005 0 0 0 0 0 313
"4246" 19 36 "a" 4 188 1 188 188 188 188 188 1193 0 0 0 0 0 188
"4247" 19 36 "a" 5 0 0 0 0 0 0 0 1193 0 0 0 0 0 0
"4248" 19 36 "a" 6 201 1 0 2392 2392 2392 2579 3772 0 0 0 1 1 2392
"4249" 19 36 "a" 7 0 0 0 0 0 0 0 3772 0 0 0 0 0 0
"4250" 20 1 "c" 1 156 1 156 156 156 156 156 156 0 0 0 0 0 156
"4251" 20 1 "c" 2 233 1 233 233 233 233 233 389 0 0 0 0 0 233
"4252" 20 1 "c" 3 498 1 0 693 693 693 693 1082 0 0 0 0 0 693
"4253" 20 1 "c" 4 192 1 192 192 192 192 192 1274 0 0 0 0 0 192
"4254" 20 1 "c" 5 265 1 265 265 265 265 265 1539 0 0 0 0 0 265
"4255" 20 1 "c" 6 296 1 0 1158 1158 1158 1158 2697 0 0 0 0 0 1158
"4256" 20 1 "c" 7 0 0 0 0 0 0 0 2697 0 0 0 0 0 0
"4257" 20 2 "b" 1 164 1 164 164 164 164 164 164 0 0 0 0 0 164
"4258" 20 2 "b" 2 138 1 138 138 138 138 138 302 0 0 0 0 0 138
"4259" 20 2 "b" 3 568 1 0 1579 1579 1579 1579 1881 0 0 0 0 0 1579
"4260" 20 2 "b" 4 0 0 0 0 0 0 0 1881 0 0 0 0 0 0
"4261" 20 2 "b" 5 318 1 318 318 318 318 318 2199 0 0 0 0 0 318
"4262" 20 2 "b" 6 132 1 0 1175 1175 1175 1175 3374 0 0 0 0 0 1175
"4263" 20 2 "b" 7 0 0 0 0 0 0 0 3374 0 0 0 0 0 0
"4264" 20 3 "a" 1 191 1 0 313 313 313 313 313 0 0 0 0 0 313
"4265" 20 3 "a" 2 0 0 0 0 0 0 0 313 0 0 0 0 0 0
"4266" 20 3 "a" 3 209 1 0 530 530 530 530 843 0 0 0 0 0 530
"4267" 20 3 "a" 4 0 0 0 0 0 0 0 843 0 0 0 0 0 0
"4268" 20 3 "a" 5 0 0 0 0 0 0 0 843 0 0 0 0 0 0
"4269" 20 3 "a" 6 530 1 0 4040 4040 4040 4040 4883 0 0 0 0 0 4040
"4270" 20 3 "a" 7 0 0 0 0 0 0 0 4883 0 0 0 0 0 0
"4271" 20 4 "d" 1 199 1 0 330 330 330 330 330 0 0 0 0 0 330
"4272" 20 4 "d" 2 530 1 530 530 530 530 530 860 0 0 0 0 0 530
"4273" 20 4 "d" 3 0 0 0 0 0 0 0 860 0 0 0 0 0 0
"4274" 20 4 "d" 4 222 1 0 1621 1621 1621 1621 2481 0 0 0 0 0 1621
"4275" 20 4 "d" 5 373 1 373 373 373 373 373 2854 0 0 0 0 0 373
"4276" 20 4 "d" 6 0 0 0 0 0 0 0 2854 0 0 0 0 0 0
"4277" 20 4 "d" 7 320 1 0 637 637 637 637 3491 0 0 0 0 0 637
"4278" 20 6 "c" 1 153 1 0 878 878 2613 878 878 1735 0 1735 0 0 858
"4279" 20 6 "c" 2 0 0 0 0 0 1828 0 878 1828 0 1828 0 1 423
"4280" 20 6 "c" 3 199 1 0 469 469 1434 469 1347 965 0 965 0 1 174
"4281" 20 6 "c" 4 391 1 0 391 391 1505 391 1738 1114 0 1114 0 0 582
"4282" 20 6 "c" 5 138 1 138 138 138 138 670 2408 0 0 0 1 1 138
"4283" 20 6 "c" 6 266 1 0 2848 2949 2949 8059 10467 101 101 0 1 1 101
"4284" 20 6 "c" 7 0 0 0 0 0 0 0 10467 0 0 0 0 0 0
"4285" 20 7 "b" 1 197 1 0 309 309 309 309 309 0 0 0 0 0 309
"4286" 20 7 "b" 2 299 1 0 500 500 824 500 809 324 0 324 0 0 324
"4287" 20 7 "b" 3 251 1 0 251 1734 3935 2058 2867 3684 1483 2201 1 1 2201
"4288" 20 7 "b" 4 347 1 0 347 773 773 2974 5841 426 426 0 1 1 426
"4289" 20 7 "b" 5 0 0 0 0 0 0 0 5841 0 0 0 0 0 0
"4290" 20 7 "b" 6 225 1 0 3183 3183 3183 3183 9024 0 0 0 0 0 3183
"4291" 20 7 "b" 7 0 0 0 0 0 0 0 9024 0 0 0 0 0 0
"4292" 20 8 "a" 1 173 1 173 173 173 173 173 173 0 0 0 0 0 173
"4293" 20 8 "a" 2 557 1 557 557 557 557 557 730 0 0 0 0 0 557
"4294" 20 8 "a" 3 263 1 263 263 263 263 263 993 0 0 0 0 0 263
"4295" 20 8 "a" 4 170 1 0 354 354 354 354 1347 0 0 0 0 0 354
"4296" 20 8 "a" 5 0 0 0 0 0 0 0 1347 0 0 0 0 0 0
"4297" 20 8 "a" 6 298 1 0 7240 7240 7240 7240 8587 0 0 0 0 0 7240
"4298" 20 8 "a" 7 0 0 0 0 0 0 0 8587 0 0 0 0 0 0
"4299" 20 10 "d" 1 188 1 188 188 188 188 188 188 0 0 0 0 0 188
"4300" 20 10 "d" 2 159 1 159 159 159 159 159 347 0 0 0 0 0 159
"4301" 20 10 "d" 3 352 1 0 2038 2038 2038 2038 2385 0 0 0 0 0 2038
"4302" 20 10 "d" 4 404 1 0 831 831 831 831 3216 0 0 0 0 0 831
"4303" 20 10 "d" 5 0 0 0 0 0 0 0 3216 0 0 0 0 0 0
"4304" 20 10 "d" 6 190 1 0 1935 1935 1935 1935 5151 0 0 0 0 0 1935
"4305" 20 10 "d" 7 0 0 0 0 0 0 0 5151 0 0 0 0 0 0
"4306" 20 11 "c" 1 188 1 0 305 305 305 305 305 0 0 0 0 0 305
"4307" 20 11 "c" 2 621 1 0 881 881 1538 881 1186 657 0 657 0 0 657
"4308" 20 11 "c" 3 393 1 0 605 605 1206 605 1791 601 0 601 0 0 601
"4309" 20 11 "c" 4 492 1 0 492 492 811 492 2283 319 0 319 0 1 182
"4310" 20 11 "c" 5 0 0 0 0 0 0 0 2283 0 0 0 0 0 0
"4311" 20 11 "c" 6 191 1 0 3861 5772 5772 7349 9632 1911 1911 0 1 1 1911
"4312" 20 11 "c" 7 0 0 0 0 0 0 0 9632 0 0 0 0 0 0
"4313" 20 12 "b" 1 170 1 0 170 170 352 170 170 182 0 182 0 0 182
"4314" 20 12 "b" 2 0 0 0 0 0 2210 0 170 2210 0 2210 0 0 885
"4315" 20 12 "b" 3 104 1 0 104 2389 4743 3714 3884 4639 2285 2354 1 2 2282
"4316" 20 12 "b" 4 0 0 0 0 0 270 0 3884 270 0 270 0 0 270
"4317" 20 12 "b" 5 255 1 0 255 255 455 255 4139 200 0 200 0 0 200
"4318" 20 12 "b" 6 402 1 0 402 1664 1664 5555 9694 1262 1262 0 1 1 1262
"4319" 20 12 "b" 7 0 0 0 0 0 0 0 9694 0 0 0 0 0 0
"4320" 20 13 "a" 1 172 1 172 172 172 172 172 172 0 0 0 0 0 172
"4321" 20 13 "a" 2 0 0 0 0 0 463 0 172 463 0 463 0 0 463
"4322" 20 13 "a" 3 0 0 0 0 0 1060 0 172 1060 0 1060 0 1 710
"4323" 20 13 "a" 4 96 1 0 96 263 263 1786 1958 167 167 0 2 2 167
"4324" 20 13 "a" 5 172 1 172 172 172 172 172 2130 0 0 0 0 0 172
"4325" 20 13 "a" 6 324 1 0 1841 1841 1841 1841 3971 0 0 0 0 0 1841
"4326" 20 13 "a" 7 0 0 0 0 0 0 0 3971 0 0 0 0 0 0
"4327" 20 14 "d" 1 144 1 0 144 144 314 144 144 170 0 170 0 0 170
"4328" 20 14 "d" 2 53 1 0 53 473 473 643 787 420 420 0 1 1 420
"4329" 20 14 "d" 3 179 1 0 1610 1610 1610 1610 2397 0 0 0 0 0 1610
"4330" 20 14 "d" 4 168 1 0 306 306 306 306 2703 0 0 0 0 0 306
"4331" 20 14 "d" 5 144 1 144 144 144 144 144 2847 0 0 0 0 0 144
"4332" 20 14 "d" 6 358 1 0 2626 2626 2626 2626 5473 0 0 0 0 0 2626
"4333" 20 14 "d" 7 0 0 0 0 0 0 0 5473 0 0 0 0 0 0
"4334" 20 15 "c" 1 165 1 0 324 324 972 324 324 648 0 648 0 0 648
"4335" 20 15 "c" 2 120 1 0 1045 1045 1206 1045 1369 161 0 161 0 0 161
"4336" 20 15 "c" 3 264 1 0 714 714 1228 714 2083 514 0 514 0 0 514
"4337" 20 15 "c" 4 281 1 0 1169 1169 1586 1169 3252 417 0 417 0 0 417
"4338" 20 15 "c" 5 0 0 0 0 0 0 0 3252 0 0 0 0 0 0
"4339" 20 15 "c" 6 281 1 0 503 3236 3236 4976 8228 2733 2733 0 1 1 2733
"4340" 20 15 "c" 7 0 0 0 0 0 0 0 8228 0 0 0 0 0 0
"4341" 20 16 "b" 1 163 1 0 774 774 774 774 774 0 0 0 0 0 774
"4342" 20 16 "b" 2 493 1 493 493 493 493 493 1267 0 0 0 0 0 493
"4343" 20 16 "b" 3 284 1 0 1966 1966 1966 1966 3233 0 0 0 0 0 1966
"4344" 20 16 "b" 4 133 1 133 133 133 133 133 3366 0 0 0 0 0 133
"4345" 20 16 "b" 5 141 1 141 141 141 141 141 3507 0 0 0 0 0 141
"4346" 20 16 "b" 6 530 1 0 1725 1725 1725 1725 5232 0 0 0 0 0 1725
"4347" 20 16 "b" 7 0 0 0 0 0 0 0 5232 0 0 0 0 0 0
"4348" 20 17 "a" 1 190 1 0 337 337 337 337 337 0 0 0 0 0 337
"4349" 20 17 "a" 2 448 1 0 2812 2812 2812 2812 3149 0 0 0 0 0 2812
"4350" 20 17 "a" 3 273 1 273 273 273 273 273 3422 0 0 0 0 0 273
"4351" 20 17 "a" 4 169 1 169 169 169 169 169 3591 0 0 0 0 0 169
"4352" 20 17 "a" 5 137 1 137 137 137 137 137 3728 0 0 0 0 0 137
"4353" 20 17 "a" 6 336 1 0 916 916 916 916 4644 0 0 0 0 0 916
"4354" 20 17 "a" 7 0 0 0 0 0 0 0 4644 0 0 0 0 0 0
"4355" 20 18 "d" 1 157 1 0 313 313 313 313 313 0 0 0 0 0 313
"4356" 20 18 "d" 2 137 1 0 449 449 449 449 762 0 0 0 0 0 449
"4357" 20 18 "d" 3 206 1 0 1246 1246 1246 1246 2008 0 0 0 0 0 1246
"4358" 20 18 "d" 4 437 1 0 882 882 882 882 2890 0 0 0 0 0 882
"4359" 20 18 "d" 5 0 0 0 0 0 0 0 2890 0 0 0 0 0 0
"4360" 20 18 "d" 6 334 1 0 2071 2071 2071 2071 4961 0 0 0 0 0 2071
"4361" 20 18 "d" 7 0 0 0 0 0 0 0 4961 0 0 0 0 0 0
"4362" 20 19 "c" 1 178 1 0 309 309 309 309 309 0 0 0 0 0 309
"4363" 20 19 "c" 2 936 1 0 1400 1400 1400 1400 1709 0 0 0 0 0 1400
"4364" 20 19 "c" 3 190 1 190 190 190 190 190 1899 0 0 0 0 0 190
"4365" 20 19 "c" 4 188 1 0 598 598 598 598 2497 0 0 0 0 0 598
"4366" 20 19 "c" 5 0 0 0 0 0 0 0 2497 0 0 0 0 0 0
"4367" 20 19 "c" 6 305 1 0 2488 2488 2488 2488 4985 0 0 0 0 0 2488
"4368" 20 19 "c" 7 0 0 0 0 0 0 0 4985 0 0 0 0 0 0
"4369" 20 20 "b" 1 168 1 168 168 168 168 168 168 0 0 0 0 0 168
"4370" 20 20 "b" 2 414 1 0 585 585 1070 585 753 485 0 485 0 0 162
"4371" 20 20 "b" 3 242 1 0 2968 2968 5597 2968 3721 2629 0 2629 0 1 448
"4372" 20 20 "b" 4 0 0 0 0 0 514 0 3721 514 0 514 0 0 514
"4373" 20 20 "b" 5 0 0 0 0 0 467 0 3721 467 0 467 0 1 467
"4374" 20 20 "b" 6 163 1 0 2658 6854 6854 10949 14670 4196 4196 0 1 1 4196
"4375" 20 20 "b" 7 0 0 0 0 0 0 0 14670 0 0 0 0 0 0
"4376" 20 21 "a" 1 127 1 0 127 127 865 127 127 738 0 738 0 0 738
"4377" 20 21 "a" 2 569 1 0 569 1137 1137 1875 2002 568 568 0 1 1 568
"4378" 20 21 "a" 3 242 1 0 446 446 446 446 2448 0 0 0 0 0 446
"4379" 20 21 "a" 4 581 1 581 581 581 581 581 3029 0 0 0 0 0 581
"4380" 20 21 "a" 5 0 0 0 0 0 0 0 3029 0 0 0 0 0 0
"4381" 20 21 "a" 6 287 1 0 2230 2230 2230 2230 5259 0 0 0 0 0 2230
"4382" 20 21 "a" 7 0 0 0 0 0 0 0 5259 0 0 0 0 0 0
"4383" 20 22 "d" 1 188 1 188 188 188 188 188 188 0 0 0 0 0 188
"4384" 20 22 "d" 2 128 1 0 367 367 367 367 555 0 0 0 0 0 367
"4385" 20 22 "d" 3 296 1 0 1627 1627 1627 1627 2182 0 0 0 0 0 1627
"4386" 20 22 "d" 4 306 1 306 306 306 306 306 2488 0 0 0 0 0 306
"4387" 20 22 "d" 5 0 0 0 0 0 0 0 2488 0 0 0 0 0 0
"4388" 20 22 "d" 6 875 1 0 3503 3503 3503 3503 5991 0 0 0 0 0 3503
"4389" 20 22 "d" 7 0 0 0 0 0 0 0 5991 0 0 0 0 0 0
"4390" 20 23 "c" 1 180 1 0 489 489 1109 489 489 620 0 620 0 0 432
"4391" 20 23 "c" 2 115 1 0 385 874 1611 1062 1551 1226 489 737 1 2 232
"4392" 20 23 "c" 3 185 1 0 185 185 920 185 1736 735 0 735 0 0 735
"4393" 20 23 "c" 4 660 1 0 660 660 2267 660 2396 1607 0 1607 0 0 364
"4394" 20 23 "c" 5 0 0 0 0 0 0 0 2396 0 0 0 0 0 0
"4395" 20 23 "c" 6 152 1 0 152 3175 3175 6686 9082 3023 3023 0 3 3 1898
"4396" 20 23 "c" 7 0 0 0 0 0 0 0 9082 0 0 0 0 0 0
"4397" 20 24 "b" 1 156 1 156 156 156 156 156 156 0 0 0 0 0 156
"4398" 20 24 "b" 2 206 1 206 206 206 206 206 362 0 0 0 0 0 206
"4399" 20 24 "b" 3 544 1 0 1685 1685 1685 1685 2047 0 0 0 0 0 1685
"4400" 20 24 "b" 4 399 1 399 399 399 399 399 2446 0 0 0 0 0 399
"4401" 20 24 "b" 5 0 0 0 0 0 0 0 2446 0 0 0 0 0 0
"4402" 20 24 "b" 6 139 1 0 1775 1775 1775 1775 4221 0 0 0 0 0 1775
