"subject" "trial" "experiment" "item" "condition" "accuracy" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "FPRC" "TRC" "LPRT"
44 41 "gug" 5 "d" 1 9 156 1 0 156 156 660 156 2492 504 0 504 0 0 252
44 41 "gug" 5 "d" 1 10 688 1 0 1048 1292 2072 1520 4012 1024 244 780 1 3 368
44 41 "gug" 5 "d" 1 11 0 0 0 204 204 404 204 4216 200 0 200 0 1 200
44 41 "gug" 5 "d" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 41 "gug" 5 "d" 1 13 220 1 0 220 584 584 7348 11564 364 364 0 3 3 196
44 41 "gug" 5 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 41 "gug" 5 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 46 "gug" 1 "d" 1 1 232 1 0 232 232 2556 232 232 2324 0 2324 0 0 168
44 46 "gug" 1 "d" 1 2 0 0 0 220 220 2392 220 452 2172 0 2172 0 2 368
44 46 "gug" 1 "d" 1 3 260 1 0 260 612 4004 832 1284 3744 352 3392 1 6 380
44 46 "gug" 1 "d" 1 4 216 1 0 216 1184 2304 4568 5852 2088 968 1120 4 4 272
44 46 "gug" 1 "d" 1 5 168 1 0 168 168 3688 168 6020 3520 0 3520 0 3 216
44 46 "gug" 1 "d" 1 9 320 1 0 620 1104 4144 1900 7920 3524 484 3040 2 4 244
44 46 "gug" 1 "d" 1 10 232 1 0 232 720 2732 4008 11928 2500 488 2012 2 8 136
44 46 "gug" 1 "d" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 46 "gug" 1 "d" 1 12 408 1 0 408 1068 1068 11180 23108 660 660 0 3 3 396
44 46 "gug" 1 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 46 "gug" 1 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 46 "gug" 1 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 49 "gug" 14 "a" 1 1 140 1 0 140 140 2848 140 140 2708 0 2708 0 0 332
44 49 "gug" 14 "a" 1 2 264 1 0 264 264 1384 264 404 1120 0 1120 0 0 208
44 49 "gug" 14 "a" 1 3 284 1 0 460 460 3992 460 864 3532 0 3532 0 1 272
44 49 "gug" 14 "a" 1 4 56 1 0 56 220 2092 400 1264 2036 164 1872 1 3 204
44 49 "gug" 14 "a" 1 5 0 0 0 136 476 1628 1500 2764 1492 340 1152 1 2 172
44 49 "gug" 14 "a" 1 9 272 1 0 272 272 2132 272 3036 1860 0 1860 0 1 196
44 49 "gug" 14 "a" 1 10 0 0 0 340 528 1392 740 3776 1052 188 864 1 1 336
44 49 "gug" 14 "a" 1 11 132 1 0 132 132 6860 132 3908 6728 0 6728 0 10 232
44 49 "gug" 14 "a" 1 12 236 1 0 236 532 5464 660 4568 5228 296 4932 1 14 152
44 49 "gug" 14 "a" 1 13 0 0 188 188 188 188 19184 23752 0 0 0 1 1 188
44 49 "gug" 14 "a" 1 14 100 1 100 100 100 100 25752 49504 0 0 0 1 1 100
44 49 "gug" 14 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 56 "gug" 8 "c" 0 1 0 0 0 328 328 2688 328 328 2360 0 2360 0 0 268
44 56 "gug" 8 "c" 0 2 140 1 0 140 140 2956 468 796 2816 0 2816 1 1 236
44 56 "gug" 8 "c" 0 3 328 1 0 328 328 5576 484 1280 5248 0 5248 1 7 112
44 56 "gug" 8 "c" 0 4 184 1 0 184 184 2304 184 1464 2120 0 2120 0 3 204
44 56 "gug" 8 "c" 0 5 216 1 0 488 488 4128 488 1952 3640 0 3640 0 6 220
44 56 "gug" 8 "c" 0 9 180 1 0 372 692 3432 1700 3652 3060 320 2740 1 7 216
44 56 "gug" 8 "c" 0 10 116 1 0 848 3556 4152 13488 17140 3304 2708 596 5 8 112
44 56 "gug" 8 "c" 0 11 340 1 0 340 528 528 8952 26092 188 188 0 2 2 188
44 56 "gug" 8 "c" 0 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 56 "gug" 8 "c" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 56 "gug" 8 "c" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 56 "gug" 8 "c" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 60 "gug" 7 "b" 0 1 156 1 0 272 272 1164 272 272 892 0 892 0 0 276
44 60 "gug" 7 "b" 0 2 0 0 0 144 144 268 144 416 124 0 124 0 0 124
44 60 "gug" 7 "b" 0 3 136 1 0 652 652 1940 652 1068 1288 0 1288 0 1 468
44 60 "gug" 7 "b" 0 4 0 0 0 660 660 800 660 1728 140 0 140 0 0 140
44 60 "gug" 7 "b" 0 5 236 1 0 236 236 1804 896 2624 1568 0 1568 1 3 444
44 60 "gug" 7 "b" 0 9 0 0 0 172 172 1200 172 2796 1028 0 1028 0 1 268
44 60 "gug" 7 "b" 0 10 128 1 0 380 1008 2788 2888 5684 2408 628 1780 2 6 268
44 60 "gug" 7 "b" 0 11 316 1 0 316 1164 1164 6420 12104 848 848 0 3 3 372
44 60 "gug" 7 "b" 0 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 60 "gug" 7 "b" 0 13 272 1 272 272 272 272 272 12376 0 0 0 0 0 272
44 60 "gug" 7 "b" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 60 "gug" 7 "b" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 64 "gug" 13 "d" 1 1 252 1 0 488 488 1508 488 488 1020 0 1020 0 0 360
44 64 "gug" 13 "d" 1 2 0 0 0 268 268 392 268 756 124 0 124 0 0 124
44 64 "gug" 13 "d" 1 3 188 1 0 728 728 2096 728 1484 1368 0 1368 0 1 236
44 64 "gug" 13 "d" 1 4 0 0 0 320 320 688 320 1804 368 0 368 0 0 368
44 64 "gug" 13 "d" 1 5 220 1 0 220 400 664 720 2524 444 180 264 1 2 264
44 64 "gug" 13 "d" 1 9 248 1 0 248 248 736 248 2772 488 0 488 0 1 312
44 64 "gug" 13 "d" 1 10 256 1 0 872 1004 1004 2392 5164 132 132 0 1 1 132
44 64 "gug" 13 "d" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 64 "gug" 13 "d" 1 12 136 1 0 236 236 236 2748 7912 0 0 0 1 1 236
44 64 "gug" 13 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 64 "gug" 13 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 64 "gug" 13 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 67 "gug" 15 "b" 0 1 252 1 0 252 252 1228 252 252 976 0 976 0 0 364
44 67 "gug" 15 "b" 0 2 248 1 248 248 248 248 248 500 0 0 0 0 0 248
44 67 "gug" 15 "b" 0 3 248 1 0 248 248 2496 248 748 2248 0 2248 0 1 628
44 67 "gug" 15 "b" 0 4 132 1 0 132 132 432 556 1304 300 0 300 1 1 300
44 67 "gug" 15 "b" 0 5 368 1 0 588 588 1500 588 1892 912 0 912 0 1 156
44 67 "gug" 15 "b" 0 9 240 1 0 240 240 1336 240 2132 1096 0 1096 0 3 116
44 67 "gug" 15 "b" 0 10 208 1 0 208 208 2144 208 2340 1936 0 1936 0 3 272
44 67 "gug" 15 "b" 0 11 212 1 0 328 1248 1340 7928 10268 1012 920 92 2 3 92
44 67 "gug" 15 "b" 0 12 232 1 232 232 232 232 688 10956 0 0 0 1 1 232
44 67 "gug" 15 "b" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 67 "gug" 15 "b" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 67 "gug" 15 "b" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 71 "gug" 2 "a" 1 1 188 1 0 284 284 1328 284 284 1044 0 1044 0 0 264
44 71 "gug" 2 "a" 1 2 0 0 0 140 140 1276 140 424 1136 0 1136 0 0 332
44 71 "gug" 2 "a" 1 3 120 1 0 232 232 3388 372 796 3156 0 3156 1 6 336
44 71 "gug" 2 "a" 1 4 400 1 0 400 400 1816 400 1196 1416 0 1416 0 0 180
44 71 "gug" 2 "a" 1 5 0 0 0 668 668 3488 668 1864 2820 0 2820 0 3 184
44 71 "gug" 2 "a" 1 9 164 1 0 164 164 1336 164 2028 1172 0 1172 0 3 240
44 71 "gug" 2 "a" 1 10 152 1 0 152 400 1792 1164 3192 1640 248 1392 1 5 348
44 71 "gug" 2 "a" 1 11 212 1 0 756 756 1332 6684 9876 576 0 576 1 3 292
44 71 "gug" 2 "a" 1 12 0 0 136 136 136 136 6824 16700 0 0 0 1 1 136
44 71 "gug" 2 "a" 1 13 164 1 164 164 164 164 6988 23688 0 0 0 1 1 164
44 71 "gug" 2 "a" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 71 "gug" 2 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
44 76 "gug" 10 "a" 1 1 120 1 0 120 120 1968 120 120 1848 0 1848 0 0 496
44 76 "gug" 10 "a" 1 2 0 0 0 140 368 1084 1020 1140 944 228 716 1 2 280
44 76 "gug" 10 "a" 1 3 172 1 0 320 320 5416 320 1460 5096 0 5096 0 2 512
44 76 "gug" 10 "a" 1 4 244 1 0 244 244 664 244 1704 420 0 420 0 1 272
44 76 "gug" 10 "a" 1 5 244 1 0 444 444 3516 444 2148 3072 0 3072 0 1 500
44 76 "gug" 10 "a" 1 9 160 1 0 160 160 2340 160 2308 2180 0 2180 0 7 160
44 76 "gug" 10 "a" 1 10 0 0 0 260 260 596 260 2568 336 0 336 0 0 336
44 76 "gug" 10 "a" 1 11 236 1 0 236 236 3952 236 2804 3716 0 3716 0 8 360
44 76 "gug" 10 "a" 1 12 120 1 0 292 432 956 724 3528 664 140 524 1 3 240
44 76 "gug" 10 "a" 1 13 220 1 220 220 220 220 8284 11812 0 0 0 1 1 220
44 76 "gug" 10 "a" 1 14 384 1 0 800 1168 1168 11348 23160 368 368 0 2 2 368
44 76 "gug" 10 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 11 "gug" 16 "d" 1 1 172 1 0 172 172 1472 172 172 1300 0 1300 0 0 464
45 11 "gug" 16 "d" 1 2 0 0 0 164 164 928 164 336 764 0 764 0 0 236
45 11 "gug" 16 "d" 1 3 208 1 0 208 208 1108 372 708 900 0 900 1 2 200
45 11 "gug" 16 "d" 1 4 268 1 0 720 720 1920 720 1428 1200 0 1200 0 1 316
45 11 "gug" 16 "d" 1 5 280 1 0 280 280 2660 280 1708 2380 0 2380 0 2 204
45 11 "gug" 16 "d" 1 9 360 1 0 360 360 2068 360 2068 1708 0 1708 0 3 176
45 11 "gug" 16 "d" 1 10 224 1 0 224 496 1980 1176 3244 1756 272 1484 1 5 664
45 11 "gug" 16 "d" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 11 "gug" 16 "d" 1 12 144 1 144 144 144 144 9200 12444 0 0 0 1 1 144
45 11 "gug" 16 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 11 "gug" 16 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 11 "gug" 16 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 14 "gug" 10 "b" 1 1 168 1 168 168 168 168 168 168 0 0 0 0 0 168
45 14 "gug" 10 "b" 1 2 0 0 0 240 240 600 240 408 360 0 360 0 0 360
45 14 "gug" 10 "b" 1 3 204 1 0 204 444 1020 684 1092 816 240 576 1 2 332
45 14 "gug" 10 "b" 1 4 0 0 0 212 504 504 1440 2532 292 292 0 1 1 292
45 14 "gug" 10 "b" 1 5 168 1 0 328 328 868 328 2860 540 0 540 0 0 540
45 14 "gug" 10 "b" 1 9 232 1 0 232 232 1016 232 3092 784 0 784 0 1 364
45 14 "gug" 10 "b" 1 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 14 "gug" 10 "b" 1 11 312 1 0 312 312 3104 312 3404 2792 0 2792 0 2 772
45 14 "gug" 10 "b" 1 12 428 1 0 428 428 1400 428 3832 972 0 972 0 1 232
45 14 "gug" 10 "b" 1 13 0 0 240 240 240 240 6768 10600 0 0 0 1 1 240
45 14 "gug" 10 "b" 1 14 304 1 0 304 528 528 7296 17896 224 224 0 1 1 224
45 14 "gug" 10 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 18 "gug" 2 "b" 0 1 208 1 208 208 208 208 208 208 0 0 0 0 0 208
45 18 "gug" 2 "b" 0 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 18 "gug" 2 "b" 0 3 168 1 0 328 328 668 328 536 340 0 340 0 0 340
45 18 "gug" 2 "b" 0 4 0 0 0 364 364 524 364 900 160 0 160 0 0 160
45 18 "gug" 2 "b" 0 5 212 1 0 212 432 1912 1136 2036 1700 220 1480 1 2 604
45 18 "gug" 2 "b" 0 9 0 0 0 216 420 2112 1456 3492 1896 204 1692 1 1 348
45 18 "gug" 2 "b" 0 10 208 1 0 208 1028 2432 2956 6448 2224 820 1404 2 5 216
45 18 "gug" 2 "b" 0 11 428 1 0 468 984 1184 1484 7932 716 516 200 1 1 200
45 18 "gug" 2 "b" 0 12 200 1 0 280 280 280 2444 10376 0 0 0 1 1 280
45 18 "gug" 2 "b" 0 13 232 1 232 232 232 232 996 11372 0 0 0 1 1 232
45 18 "gug" 2 "b" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 18 "gug" 2 "b" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 23 "gug" 3 "c" 1 1 168 1 168 168 168 168 168 168 0 0 0 0 0 168
45 23 "gug" 3 "c" 1 2 0 0 216 216 216 216 216 384 0 0 0 0 0 216
45 23 "gug" 3 "c" 1 3 168 1 0 424 424 1664 424 808 1240 0 1240 0 0 572
45 23 "gug" 3 "c" 1 4 0 0 0 160 392 1476 652 1460 1316 232 1084 1 2 448
45 23 "gug" 3 "c" 1 5 268 1 0 268 436 1620 1088 2548 1352 168 1184 1 3 92
45 23 "gug" 3 "c" 1 9 172 1 0 172 172 1488 172 2720 1316 0 1316 0 2 256
45 23 "gug" 3 "c" 1 10 0 0 0 256 256 508 256 2976 252 0 252 0 0 252
45 23 "gug" 3 "c" 1 11 252 1 0 252 460 4204 716 3692 3952 208 3744 1 4 1436
45 23 "gug" 3 "c" 1 12 0 0 0 168 168 328 7508 11200 160 0 160 1 1 160
45 23 "gug" 3 "c" 1 13 408 1 0 408 724 724 9828 21028 316 316 0 3 3 192
45 23 "gug" 3 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 23 "gug" 3 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 27 "gug" 11 "c" 1 1 152 1 0 152 152 1092 152 152 940 0 940 0 0 448
45 27 "gug" 11 "c" 1 2 0 0 0 176 460 716 708 860 540 284 256 1 1 256
45 27 "gug" 11 "c" 1 3 320 1 0 760 760 2832 760 1620 2072 0 2072 0 3 200
45 27 "gug" 11 "c" 1 4 232 1 0 232 232 1672 232 1852 1440 0 1440 0 3 348
45 27 "gug" 11 "c" 1 5 192 1 0 192 192 3452 192 2044 3260 0 3260 0 4 668
45 27 "gug" 11 "c" 1 9 336 1 0 336 336 1432 336 2380 1096 0 1096 0 2 540
45 27 "gug" 11 "c" 1 10 0 0 0 236 236 572 236 2616 336 0 336 0 0 168
45 27 "gug" 11 "c" 1 11 172 1 0 172 172 676 408 3024 504 0 504 1 2 364
45 27 "gug" 11 "c" 1 12 260 1 0 260 260 784 260 3284 524 0 524 0 2 268
45 27 "gug" 11 "c" 1 13 128 1 128 128 128 128 11016 14300 0 0 0 1 1 128
45 27 "gug" 11 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 27 "gug" 11 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 31 "gug" 5 "a" 1 1 160 1 0 160 160 728 160 160 568 0 568 0 0 236
45 31 "gug" 5 "a" 1 2 0 0 0 212 212 668 380 540 456 0 456 1 2 272
45 31 "gug" 5 "a" 1 3 196 1 0 380 380 1316 380 920 936 0 936 0 1 212
45 31 "gug" 5 "a" 1 4 0 0 244 244 244 244 244 1164 0 0 0 0 0 244
45 31 "gug" 5 "a" 1 5 292 1 0 424 424 1352 424 1588 928 0 928 0 0 316
45 31 "gug" 5 "a" 1 9 272 1 0 272 272 1248 272 1860 976 0 976 0 1 288
45 31 "gug" 5 "a" 1 10 260 1 0 260 260 2388 260 2120 2128 0 2128 0 1 288
45 31 "gug" 5 "a" 1 11 0 0 0 212 212 1608 212 2332 1396 0 1396 0 1 272
45 31 "gug" 5 "a" 1 12 284 1 0 284 284 1388 496 2828 1104 0 1104 1 4 248
45 31 "gug" 5 "a" 1 13 0 0 164 164 164 164 6480 9308 0 0 0 1 1 164
45 31 "gug" 5 "a" 1 14 292 1 0 292 488 488 9600 18908 196 196 0 2 2 196
45 31 "gug" 5 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 34 "gug" 12 "d" 1 1 164 1 164 164 164 164 164 164 0 0 0 0 0 164
45 34 "gug" 12 "d" 1 2 0 0 0 440 440 696 440 604 256 0 256 0 0 256
45 34 "gug" 12 "d" 1 3 280 1 0 748 748 1576 748 1352 828 0 828 0 2 240
45 34 "gug" 12 "d" 1 4 200 1 0 200 200 484 200 1552 284 0 284 0 0 284
45 34 "gug" 12 "d" 1 5 224 1 0 224 224 428 224 1776 204 0 204 0 1 164
45 34 "gug" 12 "d" 1 9 0 0 0 228 228 716 228 2004 488 0 488 0 0 488
45 34 "gug" 12 "d" 1 10 292 1 0 292 1452 1452 4180 6184 1160 1160 0 3 3 204
45 34 "gug" 12 "d" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 34 "gug" 12 "d" 1 12 196 1 196 196 196 196 196 6380 0 0 0 0 0 196
45 34 "gug" 12 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 34 "gug" 12 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 34 "gug" 12 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 37 "gug" 8 "d" 1 1 156 1 0 156 156 764 156 156 608 0 608 0 0 608
45 37 "gug" 8 "d" 1 2 0 0 364 364 364 364 364 520 0 0 0 0 0 364
45 37 "gug" 8 "d" 1 3 180 1 0 180 420 420 784 1304 240 240 0 1 1 240
45 37 "gug" 8 "d" 1 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 37 "gug" 8 "d" 1 5 404 1 0 540 540 540 540 1844 0 0 0 0 0 540
45 37 "gug" 8 "d" 1 9 412 1 0 412 412 1316 412 2256 904 0 904 0 0 904
45 37 "gug" 8 "d" 1 10 280 1 0 280 280 2216 280 2536 1936 0 1936 0 2 260
45 37 "gug" 8 "d" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 37 "gug" 8 "d" 1 12 192 1 0 192 424 424 3872 6408 232 232 0 2 2 232
45 37 "gug" 8 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 37 "gug" 8 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 37 "gug" 8 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 44 "gug" 15 "c" 1 1 204 1 204 204 204 204 204 204 0 0 0 0 0 204
45 44 "gug" 15 "c" 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 44 "gug" 15 "c" 1 3 224 1 0 424 424 1512 424 628 1088 0 1088 0 0 1088
45 44 "gug" 15 "c" 1 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 44 "gug" 15 "c" 1 5 444 1 0 580 580 848 580 1208 268 0 268 0 1 268
45 44 "gug" 15 "c" 1 9 336 1 0 432 432 1144 432 1640 712 0 712 0 1 196
45 44 "gug" 15 "c" 1 10 328 1 0 328 328 956 328 1968 628 0 628 0 0 376
45 44 "gug" 15 "c" 1 11 168 1 168 168 168 168 2292 4260 0 0 0 1 1 168
45 44 "gug" 15 "c" 1 12 192 1 0 192 340 340 912 5172 148 148 0 1 1 148
45 44 "gug" 15 "c" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 44 "gug" 15 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 44 "gug" 15 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 49 "gug" 14 "b" 0 1 160 1 0 160 160 424 160 160 264 0 264 0 0 264
45 49 "gug" 14 "b" 0 2 0 0 0 612 612 820 612 772 208 0 208 0 0 208
45 49 "gug" 14 "b" 0 3 256 1 0 256 444 796 1056 1828 540 188 352 1 2 128
45 49 "gug" 14 "b" 0 4 0 0 0 204 204 592 204 2032 388 0 388 0 1 216
45 49 "gug" 14 "b" 0 5 192 1 0 192 536 1092 964 2996 900 344 556 1 1 556
45 49 "gug" 14 "b" 0 9 0 0 0 184 184 1344 184 3180 1160 0 1160 0 0 1160
45 49 "gug" 14 "b" 0 10 284 1 0 284 284 708 468 3648 424 0 424 1 1 424
45 49 "gug" 14 "b" 0 11 320 1 0 320 320 1256 320 3968 936 0 936 0 0 220
45 49 "gug" 14 "b" 0 12 348 1 0 348 880 1916 1124 5092 1568 532 1036 1 2 324
45 49 "gug" 14 "b" 0 13 376 1 376 376 376 376 5232 10324 0 0 0 1 1 376
45 49 "gug" 14 "b" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 49 "gug" 14 "b" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 52 "gug" 7 "c" 1 1 224 1 0 224 224 396 224 224 172 0 172 0 0 172
45 52 "gug" 7 "c" 1 2 0 0 192 192 192 192 364 588 0 0 0 1 1 192
45 52 "gug" 7 "c" 1 3 188 1 0 672 672 1128 672 1260 456 0 456 0 0 232
45 52 "gug" 7 "c" 1 4 0 0 260 260 260 260 260 1520 0 0 0 0 0 260
45 52 "gug" 7 "c" 1 5 196 1 0 196 688 1172 1172 2692 976 492 484 1 1 484
45 52 "gug" 7 "c" 1 9 0 0 1296 1296 1296 1296 1296 3988 0 0 0 0 0 1296
45 52 "gug" 7 "c" 1 10 340 1 0 592 592 1380 592 4580 788 0 788 0 1 204
45 52 "gug" 7 "c" 1 11 0 0 380 380 380 380 3544 8124 0 0 0 1 1 380
45 52 "gug" 7 "c" 1 12 312 1 312 312 312 312 3856 11980 0 0 0 1 1 312
45 52 "gug" 7 "c" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 52 "gug" 7 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 52 "gug" 7 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 57 "gug" 6 "b" 1 1 172 1 0 476 476 1552 476 476 1076 0 1076 0 0 280
45 57 "gug" 6 "b" 1 2 212 1 0 212 212 436 212 688 224 0 224 0 1 224
45 57 "gug" 6 "b" 1 3 320 1 0 592 592 1020 592 1280 428 0 428 0 0 428
45 57 "gug" 6 "b" 1 4 0 0 168 168 168 168 1100 2380 0 0 0 1 1 168
45 57 "gug" 6 "b" 1 5 304 1 0 492 492 928 492 2872 436 0 436 0 0 216
45 57 "gug" 6 "b" 1 9 280 1 0 280 280 668 280 3152 388 0 388 0 1 316
45 57 "gug" 6 "b" 1 10 0 0 0 368 368 956 368 3520 588 0 588 0 1 252
45 57 "gug" 6 "b" 1 11 320 1 0 320 604 1792 972 4492 1472 284 1188 1 3 404
45 57 "gug" 6 "b" 1 12 280 1 0 280 280 1668 280 4772 1388 0 1388 0 1 716
45 57 "gug" 6 "b" 1 13 0 0 0 128 652 652 4860 9632 524 524 0 2 2 524
45 57 "gug" 6 "b" 1 14 208 1 208 208 208 208 6744 16376 0 0 0 1 1 208
45 57 "gug" 6 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 62 "gug" 1 "a" 1 1 208 1 208 208 208 208 208 208 0 0 0 0 0 208
45 62 "gug" 1 "a" 1 2 0 0 200 200 200 200 200 408 0 0 0 0 0 200
45 62 "gug" 1 "a" 1 3 264 1 0 264 584 888 784 1192 624 320 304 1 1 304
45 62 "gug" 1 "a" 1 4 0 0 200 200 200 200 200 1392 0 0 0 0 0 200
45 62 "gug" 1 "a" 1 5 232 1 0 232 232 1048 432 1824 816 0 816 1 2 132
45 62 "gug" 1 "a" 1 9 508 1 0 508 1084 1084 2204 4028 576 576 0 3 3 236
45 62 "gug" 1 "a" 1 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 62 "gug" 1 "a" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 62 "gug" 1 "a" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 62 "gug" 1 "a" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 62 "gug" 1 "a" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 62 "gug" 1 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 69 "gug" 4 "d" 1 1 192 1 0 192 192 444 192 192 252 0 252 0 0 252
45 69 "gug" 4 "d" 1 2 0 0 128 128 128 128 380 572 0 0 0 1 1 128
45 69 "gug" 4 "d" 1 3 384 1 0 384 384 1624 384 956 1240 0 1240 0 1 436
45 69 "gug" 4 "d" 1 4 172 1 0 172 172 508 704 1660 336 0 336 1 1 336
45 69 "gug" 4 "d" 1 5 292 1 0 464 464 1864 464 2124 1400 0 1400 0 2 296
45 69 "gug" 4 "d" 1 9 196 1 0 196 196 1592 196 2320 1396 0 1396 0 2 244
45 69 "gug" 4 "d" 1 10 244 1 0 244 244 700 244 2564 456 0 456 0 0 456
45 69 "gug" 4 "d" 1 11 0 0 356 356 356 356 5032 7596 0 0 0 1 1 356
45 69 "gug" 4 "d" 1 12 192 1 192 192 192 192 5224 12820 0 0 0 1 1 192
45 69 "gug" 4 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 69 "gug" 4 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 69 "gug" 4 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 73 "gug" 9 "a" 1 1 188 1 0 188 188 680 188 188 492 0 492 0 0 492
45 73 "gug" 9 "a" 1 2 0 0 168 168 168 168 660 848 0 0 0 1 1 168
45 73 "gug" 9 "a" 1 3 480 1 0 704 704 2204 704 1552 1500 0 1500 0 1 772
45 73 "gug" 9 "a" 1 4 0 0 0 196 196 356 196 1748 160 0 160 0 0 160
45 73 "gug" 9 "a" 1 5 224 1 0 224 224 1292 420 2168 1068 0 1068 1 2 476
45 73 "gug" 9 "a" 1 9 292 1 0 292 292 3240 292 2460 2948 0 2948 0 2 328
45 73 "gug" 9 "a" 1 10 344 1 0 344 344 1340 344 2804 996 0 996 0 2 276
45 73 "gug" 9 "a" 1 11 172 1 0 172 1200 2140 1684 4488 1968 1028 940 2 4 316
45 73 "gug" 9 "a" 1 12 0 0 464 464 464 464 464 4952 0 0 0 0 0 464
45 73 "gug" 9 "a" 1 13 216 1 216 216 216 216 8468 13420 0 0 0 1 1 216
45 73 "gug" 9 "a" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
45 73 "gug" 9 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
