"subject" "item" "condition" "rt" "correct" "roi" "expt"
"3541" "e2_27" 5 "c" 292 1 "RCV" "e2"
"3542" "e2_15" 5 "c" 314 1 "RCV" "e2"
"3543" "e2_23" 5 "c" 315 1 "RCV" "e2"
"3544" "e2_55" 5 "c" 335 1 "RCV" "e2"
"3545" "e2_59" 5 "c" 413 1 "RCV" "e2"
"3546" "e2_19" 5 "c" 436 1 "RCV" "e2"
"3547" "e2_3" 5 "c" 444 1 "RCV" "e2"
"3548" "e2_51" 5 "c" 488 1 "RCV" "e2"
"3549" "e2_7" 5 "c" 523 1 "RCV" "e2"
"3550" "e2_39" 5 "c" 533 1 "RCV" "e2"
"3551" "e2_43" 5 "c" 598 1 "RCV" "e2"
"3552" "e2_31" 5 "c" 716 1 "RCV" "e2"
"3553" "e2_30" 6 "c" 183 1 "RCV" "e2"
"3554" "e2_18" 6 "c" 273 1 "RCV" "e2"
"3555" "e2_22" 6 "c" 277 1 "RCV" "e2"
"3556" "e2_58" 6 "c" 292 1 "RCV" "e2"
"3557" "e2_54" 6 "c" 330 1 "RCV" "e2"
"3558" "e2_34" 6 "c" 345 2 "RCV" "e2"
"3559" "e2_42" 6 "c" 347 1 "RCV" "e2"
"3560" "e2_14" 6 "c" 358 1 "RCV" "e2"
"3561" "e2_50" 6 "c" 388 1 "RCV" "e2"
"3562" "e2_38" 6 "c" 412 1 "RCV" "e2"
"3563" "e2_10" 6 "c" 545 1 "RCV" "e2"
"3564" "e2_26" 6 "c" 649 1 "RCV" "e2"
"3565" "e2_2" 6 "c" 663 1 "RCV" "e2"
"3566" "e2_46" 6 "c" 791 1 "RCV" "e2"
"3567" "e2_6" 6 "c" 922 1 "RCV" "e2"
"3568" "e2_29" 7 "c" 215 1 "RCV" "e2"
"3569" "e2_13" 7 "c" 263 1 "RCV" "e2"
"3570" "e2_5" 7 "c" 281 1 "RCV" "e2"
"3571" "e2_53" 7 "c" 296 1 "RCV" "e2"
"3572" "e2_37" 7 "c" 356 1 "RCV" "e2"
"3573" "e2_41" 7 "c" 360 1 "RCV" "e2"
"3574" "e2_57" 7 "c" 367 1 "RCV" "e2"
"3575" "e2_21" 7 "c" 417 1 "RCV" "e2"
"3576" "e2_45" 7 "c" 559 1 "RCV" "e2"
"3577" "e2_17" 7 "c" 623 1 "RCV" "e2"
"3578" "e2_25" 7 "c" 667 1 "RCV" "e2"
"3579" "e2_9" 7 "c" 718 1 "RCV" "e2"
"3580" "e2_33" 7 "c" 854 1 "RCV" "e2"
"3581" "e2_49" 7 "c" 985 1 "RCV" "e2"
"3582" "e2_40" 8 "c" 223 1 "RCV" "e2"
"3583" "e2_4" 8 "c" 320 1 "RCV" "e2"
"3584" "e2_60" 8 "c" 320 2 "RCV" "e2"
"3585" "e2_20" 8 "c" 338 1 "RCV" "e2"
"3586" "e2_28" 8 "c" 343 1 "RCV" "e2"
"3587" "e2_48" 8 "c" 354 1 "RCV" "e2"
"3588" "e2_12" 8 "c" 396 1 "RCV" "e2"
"3589" "e2_56" 8 "c" 397 1 "RCV" "e2"
"3590" "e2_16" 8 "c" 416 1 "RCV" "e2"
"3591" "e2_36" 8 "c" 418 1 "RCV" "e2"
"3592" "e2_8" 8 "c" 437 1 "RCV" "e2"
"3593" "e2_24" 8 "c" 461 1 "RCV" "e2"
"3594" "e2_52" 8 "c" 575 1 "RCV" "e2"
"3595" "e2_32" 8 "c" 741 1 "RCV" "e2"
"3596" "e2_44" 8 "c" 1386 1 "RCV" "e2"
"3597" "e2_19" 9 "c" 305 1 "RCV" "e2"
"3598" "e2_15" 9 "c" 380 1 "RCV" "e2"
"3599" "e2_51" 9 "c" 417 1 "RCV" "e2"
"3600" "e2_35" 9 "c" 425 1 "RCV" "e2"
"3601" "e2_43" 9 "c" 445 1 "RCV" "e2"
"3602" "e2_55" 9 "c" 449 1 "RCV" "e2"
"3603" "e2_3" 9 "c" 467 1 "RCV" "e2"
"3604" "e2_27" 9 "c" 541 1 "RCV" "e2"
"3605" "e2_39" 9 "c" 566 1 "RCV" "e2"
"3606" "e2_59" 9 "c" 568 1 "RCV" "e2"
"3607" "e2_23" 9 "c" 599 1 "RCV" "e2"
"3608" "e2_7" 9 "c" 725 1 "RCV" "e2"
"3609" "e2_47" 9 "c" 1286 1 "RCV" "e2"
"3610" "e2_31" 9 "c" 2513 1 "RCV" "e2"
"3611" "e2_2" 10 "c" 284 1 "RCV" "e2"
"3612" "e2_26" 10 "c" 287 1 "RCV" "e2"
"3613" "e2_30" 10 "c" 323 1 "RCV" "e2"
"3614" "e2_18" 10 "c" 341 1 "RCV" "e2"
"3615" "e2_38" 10 "c" 348 1 "RCV" "e2"
"3616" "e2_14" 10 "c" 351 1 "RCV" "e2"
"3617" "e2_58" 10 "c" 387 1 "RCV" "e2"
"3618" "e2_54" 10 "c" 394 1 "RCV" "e2"
"3619" "e2_22" 10 "c" 401 1 "RCV" "e2"
"3620" "e2_6" 10 "c" 405 1 "RCV" "e2"
"3621" "e2_34" 10 "c" 414 1 "RCV" "e2"
"3622" "e2_42" 10 "c" 481 1 "RCV" "e2"
"3623" "e2_50" 10 "c" 576 1 "RCV" "e2"
"3624" "e2_46" 10 "c" 848 1 "RCV" "e2"
"3625" "e2_10" 10 "c" 2027 1 "RCV" "e2"
"3626" "e2_29" 11 "c" 247 1 "RCV" "e2"
"3627" "e2_13" 11 "c" 289 2 "RCV" "e2"
"3628" "e2_5" 11 "c" 310 1 "RCV" "e2"
"3629" "e2_53" 11 "c" 313 2 "RCV" "e2"
"3630" "e2_37" 11 "c" 345 1 "RCV" "e2"
"3631" "e2_21" 11 "c" 348 2 "RCV" "e2"
"3632" "e2_25" 11 "c" 355 1 "RCV" "e2"
"3633" "e2_33" 11 "c" 371 2 "RCV" "e2"
"3634" "e2_41" 11 "c" 390 2 "RCV" "e2"
"3635" "e2_45" 11 "c" 514 2 "RCV" "e2"
"3636" "e2_57" 11 "c" 533 2 "RCV" "e2"
"3637" "e2_9" 11 "c" 611 2 "RCV" "e2"
"3638" "e2_17" 11 "c" 757 2 "RCV" "e2"
"3639" "e2_49" 11 "c" 889 2 "RCV" "e2"
"3640" "e2_20" 12 "c" 253 1 "RCV" "e2"
"3641" "e2_56" 12 "c" 271 1 "RCV" "e2"
"3642" "e2_40" 12 "c" 281 1 "RCV" "e2"
"3643" "e2_4" 12 "c" 290 1 "RCV" "e2"
"3644" "e2_16" 12 "c" 290 1 "RCV" "e2"
"3645" "e2_60" 12 "c" 298 2 "RCV" "e2"
"3646" "e2_48" 12 "c" 357 1 "RCV" "e2"
"3647" "e2_52" 12 "c" 455 1 "RCV" "e2"
"3648" "e2_12" 12 "c" 485 1 "RCV" "e2"
"3649" "e2_8" 12 "c" 534 1 "RCV" "e2"
"3650" "e2_32" 12 "c" 705 1 "RCV" "e2"
"3651" "e2_28" 12 "c" 746 1 "RCV" "e2"
"3652" "e2_24" 12 "c" 769 1 "RCV" "e2"
"3653" "e2_36" 12 "c" 812 1 "RCV" "e2"
"3654" "e2_44" 12 "c" 827 1 "RCV" "e2"
"3655" "e2_59" 13 "c" 213 1 "RCV" "e2"
"3656" "e2_19" 13 "c" 306 1 "RCV" "e2"
"3657" "e2_35" 13 "c" 342 1 "RCV" "e2"
"3658" "e2_15" 13 "c" 366 1 "RCV" "e2"
"3659" "e2_3" 13 "c" 488 1 "RCV" "e2"
"3660" "e2_55" 13 "c" 512 1 "RCV" "e2"
"3661" "e2_51" 13 "c" 533 1 "RCV" "e2"
"3662" "e2_7" 13 "c" 582 1 "RCV" "e2"
"3663" "e2_43" 13 "c" 598 1 "RCV" "e2"
"3664" "e2_27" 13 "c" 695 1 "RCV" "e2"
"3665" "e2_23" 13 "c" 706 1 "RCV" "e2"
"3666" "e2_31" 13 "c" 743 1 "RCV" "e2"
"3667" "e2_47" 13 "c" 759 1 "RCV" "e2"
"3668" "e2_39" 13 "c" 849 1 "RCV" "e2"
"3669" "e2_30" 14 "c" 201 1 "RCV" "e2"
"3670" "e2_18" 14 "c" 325 1 "RCV" "e2"
"3671" "e2_54" 14 "c" 393 1 "RCV" "e2"
"3672" "e2_38" 14 "c" 401 1 "RCV" "e2"
"3673" "e2_42" 14 "c" 401 1 "RCV" "e2"
"3674" "e2_6" 14 "c" 448 1 "RCV" "e2"
"3675" "e2_22" 14 "c" 463 1 "RCV" "e2"
"3676" "e2_34" 14 "c" 489 1 "RCV" "e2"
"3677" "e2_46" 14 "c" 528 1 "RCV" "e2"
"3678" "e2_26" 14 "c" 623 2 "RCV" "e2"
"3679" "e2_10" 14 "c" 655 1 "RCV" "e2"
"3680" "e2_50" 14 "c" 777 1 "RCV" "e2"
"3681" "e2_14" 14 "c" 919 1 "RCV" "e2"
"3682" "e2_58" 14 "c" 1016 1 "RCV" "e2"
"3683" "e2_2" 14 "c" 1196 1 "RCV" "e2"
"3684" "e2_29" 15 "c" 229 1 "RCV" "e2"
"3685" "e2_5" 15 "c" 303 1 "RCV" "e2"
"3686" "e2_53" 15 "c" 325 1 "RCV" "e2"
"3687" "e2_41" 15 "c" 341 1 "RCV" "e2"
"3688" "e2_49" 15 "c" 350 1 "RCV" "e2"
"3689" "e2_13" 15 "c" 351 1 "RCV" "e2"
"3690" "e2_33" 15 "c" 360 1 "RCV" "e2"
"3691" "e2_37" 15 "c" 379 1 "RCV" "e2"
"3692" "e2_45" 15 "c" 389 1 "RCV" "e2"
"3693" "e2_21" 15 "c" 483 1 "RCV" "e2"
"3694" "e2_25" 15 "c" 574 1 "RCV" "e2"
"3695" "e2_57" 15 "c" 588 1 "RCV" "e2"
"3696" "e2_17" 15 "c" 892 1 "RCV" "e2"
"3697" "e2_9" 15 "c" 1339 1 "RCV" "e2"
"3698" "e2_16" 16 "c" 237 1 "RCV" "e2"
"3699" "e2_56" 16 "c" 279 1 "RCV" "e2"
"3700" "e2_40" 16 "c" 316 1 "RCV" "e2"
"3701" "e2_4" 16 "c" 319 1 "RCV" "e2"
"3702" "e2_36" 16 "c" 374 1 "RCV" "e2"
"3703" "e2_20" 16 "c" 401 1 "RCV" "e2"
"3704" "e2_60" 16 "c" 460 2 "RCV" "e2"
"3705" "e2_32" 16 "c" 577 1 "RCV" "e2"
"3706" "e2_44" 16 "c" 633 1 "RCV" "e2"
"3707" "e2_8" 16 "c" 758 1 "RCV" "e2"
"3708" "e2_48" 16 "c" 765 1 "RCV" "e2"
"3709" "e2_28" 16 "c" 782 1 "RCV" "e2"
"3710" "e2_24" 16 "c" 856 2 "RCV" "e2"
"3711" "e2_12" 16 "c" 918 2 "RCV" "e2"
"3712" "e2_52" 16 "c" 1376 1 "RCV" "e2"
"3713" "e2_15" 17 "c" 347 1 "RCV" "e2"
"3714" "e2_43" 17 "c" 351 1 "RCV" "e2"
"3715" "e2_19" 17 "c" 357 1 "RCV" "e2"
"3716" "e2_35" 17 "c" 400 1 "RCV" "e2"
"3717" "e2_55" 17 "c" 412 1 "RCV" "e2"
"3718" "e2_27" 17 "c" 415 1 "RCV" "e2"
"3719" "e2_47" 17 "c" 470 1 "RCV" "e2"
"3720" "e2_23" 17 "c" 480 1 "RCV" "e2"
"3721" "e2_59" 17 "c" 534 1 "RCV" "e2"
"3722" "e2_51" 17 "c" 537 1 "RCV" "e2"
"3723" "e2_3" 17 "c" 543 1 "RCV" "e2"
"3724" "e2_39" 17 "c" 738 1 "RCV" "e2"
"3725" "e2_7" 17 "c" 993 1 "RCV" "e2"
"3726" "e2_31" 17 "c" 1197 1 "RCV" "e2"
"3727" "e2_18" 18 "c" 268 2 "RCV" "e2"
"3728" "e2_30" 18 "c" 273 2 "RCV" "e2"
"3729" "e2_2" 18 "c" 303 1 "RCV" "e2"
"3730" "e2_42" 18 "c" 368 1 "RCV" "e2"
"3731" "e2_54" 18 "c" 398 2 "RCV" "e2"
"3732" "e2_46" 18 "c" 424 2 "RCV" "e2"
"3733" "e2_6" 18 "c" 456 1 "RCV" "e2"
"3734" "e2_14" 18 "c" 474 1 "RCV" "e2"
"3735" "e2_50" 18 "c" 475 1 "RCV" "e2"
"3736" "e2_22" 18 "c" 484 1 "RCV" "e2"
"3737" "e2_26" 18 "c" 485 2 "RCV" "e2"
"3738" "e2_38" 18 "c" 497 1 "RCV" "e2"
"3739" "e2_34" 18 "c" 507 1 "RCV" "e2"
"3740" "e2_58" 18 "c" 558 1 "RCV" "e2"
"3741" "e2_10" 18 "c" 571 2 "RCV" "e2"
"3742" "e2_29" 19 "c" 226 1 "RCV" "e2"
"3743" "e2_53" 19 "c" 322 1 "RCV" "e2"
"3744" "e2_45" 19 "c" 326 1 "RCV" "e2"
"3745" "e2_25" 19 "c" 349 1 "RCV" "e2"
"3746" "e2_49" 19 "c" 353 1 "RCV" "e2"
"3747" "e2_5" 19 "c" 414 1 "RCV" "e2"
"3748" "e2_13" 19 "c" 439 1 "RCV" "e2"
"3749" "e2_57" 19 "c" 449 1 "RCV" "e2"
"3750" "e2_21" 19 "c" 459 1 "RCV" "e2"
"3751" "e2_37" 19 "c" 569 1 "RCV" "e2"
"3752" "e2_9" 19 "c" 605 1 "RCV" "e2"
"3753" "e2_33" 19 "c" 734 1 "RCV" "e2"
"3754" "e2_17" 19 "c" 749 1 "RCV" "e2"
"3755" "e2_41" 19 "c" 835 1 "RCV" "e2"
"3756" "e2_40" 20 "c" 247 1 "RCV" "e2"
"3757" "e2_48" 20 "c" 304 1 "RCV" "e2"
"3758" "e2_56" 20 "c" 310 1 "RCV" "e2"
"3759" "e2_16" 20 "c" 392 1 "RCV" "e2"
"3760" "e2_60" 20 "c" 434 2 "RCV" "e2"
"3761" "e2_32" 20 "c" 435 1 "RCV" "e2"
"3762" "e2_36" 20 "c" 501 1 "RCV" "e2"
"3763" "e2_8" 20 "c" 524 1 "RCV" "e2"
"3764" "e2_52" 20 "c" 559 1 "RCV" "e2"
"3765" "e2_24" 20 "c" 572 1 "RCV" "e2"
"3766" "e2_12" 20 "c" 586 1 "RCV" "e2"
"3767" "e2_28" 20 "c" 619 1 "RCV" "e2"
"3768" "e2_4" 20 "c" 632 1 "RCV" "e2"
"3769" "e2_20" 20 "c" 776 1 "RCV" "e2"
"3770" "e2_44" 20 "c" 1006 1 "RCV" "e2"
"3771" "e2_59" 21 "c" 338 1 "RCV" "e2"
"3772" "e2_55" 21 "c" 343 1 "RCV" "e2"
"3773" "e2_19" 21 "c" 345 1 "RCV" "e2"
"3774" "e2_15" 21 "c" 354 1 "RCV" "e2"
"3775" "e2_7" 21 "c" 381 1 "RCV" "e2"
"3776" "e2_3" 21 "c" 579 1 "RCV" "e2"
"3777" "e2_47" 21 "c" 589 1 "RCV" "e2"
"3778" "e2_51" 21 "c" 621 1 "RCV" "e2"
"3779" "e2_43" 21 "c" 623 2 "RCV" "e2"
"3780" "e2_31" 21 "c" 630 1 "RCV" "e2"
"3781" "e2_39" 21 "c" 634 1 "RCV" "e2"
"3782" "e2_35" 21 "c" 671 1 "RCV" "e2"
"3783" "e2_27" 21 "c" 695 1 "RCV" "e2"
"3784" "e2_23" 21 "c" 1077 1 "RCV" "e2"
"3785" "e2_30" 22 "c" 192 1 "RCV" "e2"
"3786" "e2_18" 22 "c" 207 1 "RCV" "e2"
"3787" "e2_22" 22 "c" 217 1 "RCV" "e2"
"3788" "e2_2" 22 "c" 289 1 "RCV" "e2"
"3789" "e2_38" 22 "c" 323 1 "RCV" "e2"
"3790" "e2_6" 22 "c" 332 1 "RCV" "e2"
"3791" "e2_46" 22 "c" 338 1 "RCV" "e2"
"3792" "e2_10" 22 "c" 362 1 "RCV" "e2"
"3793" "e2_58" 22 "c" 392 1 "RCV" "e2"
"3794" "e2_50" 22 "c" 409 1 "RCV" "e2"
"3795" "e2_34" 22 "c" 415 1 "RCV" "e2"
"3796" "e2_42" 22 "c" 456 1 "RCV" "e2"
"3797" "e2_26" 22 "c" 464 1 "RCV" "e2"
"3798" "e2_14" 22 "c" 607 1 "RCV" "e2"
"3799" "e2_54" 22 "c" 639 1 "RCV" "e2"
"3800" "e2_29" 23 "c" 201 2 "RCV" "e2"
"3801" "e2_13" 23 "c" 261 1 "RCV" "e2"
"3802" "e2_49" 23 "c" 309 1 "RCV" "e2"
"3803" "e2_37" 23 "c" 316 1 "RCV" "e2"
"3804" "e2_5" 23 "c" 318 1 "RCV" "e2"
"3805" "e2_21" 23 "c" 389 1 "RCV" "e2"
"3806" "e2_57" 23 "c" 546 1 "RCV" "e2"
"3807" "e2_45" 23 "c" 576 1 "RCV" "e2"
"3808" "e2_41" 23 "c" 691 2 "RCV" "e2"
"3809" "e2_53" 23 "c" 728 1 "RCV" "e2"
"3810" "e2_33" 23 "c" 751 1 "RCV" "e2"
"3811" "e2_17" 23 "c" 882 1 "RCV" "e2"
"3812" "e2_9" 23 "c" 899 1 "RCV" "e2"
"3813" "e2_25" 23 "c" 1105 1 "RCV" "e2"
"3814" "e2_40" 24 "c" 189 1 "RCV" "e2"
"3815" "e2_56" 24 "c" 290 2 "RCV" "e2"
"3816" "e2_12" 24 "c" 302 1 "RCV" "e2"
"3817" "e2_16" 24 "c" 303 1 "RCV" "e2"
"3818" "e2_24" 24 "c" 363 1 "RCV" "e2"
"3819" "e2_60" 24 "c" 366 2 "RCV" "e2"
"3820" "e2_20" 24 "c" 370 1 "RCV" "e2"
"3821" "e2_28" 24 "c" 387 1 "RCV" "e2"
"3822" "e2_8" 24 "c" 451 1 "RCV" "e2"
"3823" "e2_48" 24 "c" 459 1 "RCV" "e2"
"3824" "e2_4" 24 "c" 476 1 "RCV" "e2"
"3825" "e2_36" 24 "c" 482 1 "RCV" "e2"
"3826" "e2_52" 24 "c" 513 1 "RCV" "e2"
"3827" "e2_44" 24 "c" 1288 1 "RCV" "e2"
"3828" "e2_32" 24 "c" 1731 1 "RCV" "e2"
"3829" "e2_40" 1 "d" 217 1 "RCNP" "e2"
"3830" "e2_20" 1 "d" 275 1 "RCNP" "e2"
"3831" "e2_56" 1 "d" 293 1 "RCNP" "e2"
"3832" "e2_4" 1 "d" 300 1 "RCNP" "e2"
"3833" "e2_16" 1 "d" 333 1 "RCNP" "e2"
"3834" "e2_60" 1 "d" 336 1 "RCNP" "e2"
"3835" "e2_48" 1 "d" 387 1 "RCNP" "e2"
"3836" "e2_8" 1 "d" 449 1 "RCNP" "e2"
"3837" "e2_52" 1 "d" 463 1 "RCNP" "e2"
"3838" "e2_36" 1 "d" 464 1 "RCNP" "e2"
"3839" "e2_44" 1 "d" 509 1 "RCNP" "e2"
"3840" "e2_28" 1 "d" 733 1 "RCNP" "e2"
"3841" "e2_12" 1 "d" 771 1 "RCNP" "e2"
"3842" "e2_24" 1 "d" 775 1 "RCNP" "e2"
"3843" "e2_32" 1 "d" 777 1 "RCNP" "e2"
"3844" "e2_35" 2 "d" 245 1 "RCNP" "e2"
"3845" "e2_47" 2 "d" 294 1 "RCNP" "e2"
"3846" "e2_59" 2 "d" 349 1 "RCNP" "e2"
"3847" "e2_15" 2 "d" 359 1 "RCNP" "e2"
"3848" "e2_27" 2 "d" 366 1 "RCNP" "e2"
"3849" "e2_7" 2 "d" 372 1 "RCNP" "e2"
"3850" "e2_19" 2 "d" 404 1 "RCNP" "e2"
"3851" "e2_43" 2 "d" 412 1 "RCNP" "e2"
"3852" "e2_23" 2 "d" 429 1 "RCNP" "e2"
"3853" "e2_39" 2 "d" 539 1 "RCNP" "e2"
"3854" "e2_31" 2 "d" 567 1 "RCNP" "e2"
"3855" "e2_55" 2 "d" 673 1 "RCNP" "e2"
"3856" "e2_51" 2 "d" 689 1 "RCNP" "e2"
"3857" "e2_3" 2 "d" 737 1 "RCNP" "e2"
"3858" "e2_2" 3 "d" 272 1 "RCNP" "e2"
"3859" "e2_30" 3 "d" 275 1 "RCNP" "e2"
"3860" "e2_10" 3 "d" 336 1 "RCNP" "e2"
"3861" "e2_54" 3 "d" 345 1 "RCNP" "e2"
"3862" "e2_18" 3 "d" 351 1 "RCNP" "e2"
"3863" "e2_6" 3 "d" 369 1 "RCNP" "e2"
"3864" "e2_46" 3 "d" 398 1 "RCNP" "e2"
"3865" "e2_14" 3 "d" 416 1 "RCNP" "e2"
"3866" "e2_26" 3 "d" 451 1 "RCNP" "e2"
"3867" "e2_42" 3 "d" 500 1 "RCNP" "e2"
"3868" "e2_22" 3 "d" 501 1 "RCNP" "e2"
"3869" "e2_58" 3 "d" 514 1 "RCNP" "e2"
"3870" "e2_34" 3 "d" 536 1 "RCNP" "e2"
"3871" "e2_50" 3 "d" 630 1 "RCNP" "e2"
"3872" "e2_38" 3 "d" 631 1 "RCNP" "e2"
"3873" "e2_29" 4 "d" 223 1 "RCNP" "e2"
"3874" "e2_37" 4 "d" 277 1 "RCNP" "e2"
"3875" "e2_13" 4 "d" 287 1 "RCNP" "e2"
"3876" "e2_5" 4 "d" 294 1 "RCNP" "e2"
"3877" "e2_21" 4 "d" 323 1 "RCNP" "e2"
"3878" "e2_45" 4 "d" 439 1 "RCNP" "e2"
"3879" "e2_17" 4 "d" 501 1 "RCNP" "e2"
"3880" "e2_53" 4 "d" 557 1 "RCNP" "e2"
"3881" "e2_41" 4 "d" 642 1 "RCNP" "e2"
"3882" "e2_57" 4 "d" 664 1 "RCNP" "e2"
"3883" "e2_33" 4 "d" 776 1 "RCNP" "e2"
"3884" "e2_49" 4 "d" 799 1 "RCNP" "e2"
"3885" "e2_9" 4 "d" 1001 1 "RCNP" "e2"
"3886" "e2_25" 4 "d" 1805 1 "RCNP" "e2"
"3887" "e2_40" 5 "d" 221 1 "RCNP" "e2"
"3888" "e2_16" 5 "d" 254 1 "RCNP" "e2"
"3889" "e2_56" 5 "d" 254 1 "RCNP" "e2"
"3890" "e2_12" 5 "d" 306 1 "RCNP" "e2"
"3891" "e2_20" 5 "d" 338 1 "RCNP" "e2"
"3892" "e2_4" 5 "d" 364 1 "RCNP" "e2"
"3893" "e2_24" 5 "d" 371 1 "RCNP" "e2"
"3894" "e2_36" 5 "d" 422 1 "RCNP" "e2"
"3895" "e2_48" 5 "d" 429 1 "RCNP" "e2"
"3896" "e2_52" 5 "d" 480 1 "RCNP" "e2"
"3897" "e2_8" 5 "d" 585 1 "RCNP" "e2"
"3898" "e2_28" 5 "d" 628 1 "RCNP" "e2"
"3899" "e2_60" 5 "d" 673 2 "RCNP" "e2"
"3900" "e2_32" 5 "d" 682 1 "RCNP" "e2"
"3901" "e2_44" 5 "d" 710 1 "RCNP" "e2"
"3902" "e2_19" 6 "d" 253 1 "RCNP" "e2"
"3903" "e2_59" 6 "d" 253 1 "RCNP" "e2"
"3904" "e2_55" 6 "d" 328 1 "RCNP" "e2"
"3905" "e2_43" 6 "d" 330 1 "RCNP" "e2"
"3906" "e2_15" 6 "d" 338 1 "RCNP" "e2"
"3907" "e2_27" 6 "d" 489 1 "RCNP" "e2"
"3908" "e2_35" 6 "d" 505 1 "RCNP" "e2"
"3909" "e2_7" 6 "d" 506 1 "RCNP" "e2"
"3910" "e2_47" 6 "d" 558 1 "RCNP" "e2"
"3911" "e2_3" 6 "d" 585 1 "RCNP" "e2"
"3912" "e2_23" 6 "d" 596 1 "RCNP" "e2"
"3913" "e2_39" 6 "d" 645 1 "RCNP" "e2"
"3914" "e2_51" 6 "d" 917 1 "RCNP" "e2"
"3915" "e2_31" 6 "d" 950 1 "RCNP" "e2"
"3916" "e2_26" 7 "d" 213 1 "RCNP" "e2"
"3917" "e2_14" 7 "d" 248 1 "RCNP" "e2"
"3918" "e2_18" 7 "d" 272 2 "RCNP" "e2"
"3919" "e2_30" 7 "d" 288 1 "RCNP" "e2"
"3920" "e2_2" 7 "d" 299 1 "RCNP" "e2"
"3921" "e2_22" 7 "d" 303 1 "RCNP" "e2"
"3922" "e2_54" 7 "d" 362 1 "RCNP" "e2"
"3923" "e2_42" 7 "d" 381 1 "RCNP" "e2"
"3924" "e2_34" 7 "d" 384 1 "RCNP" "e2"
"3925" "e2_38" 7 "d" 385 1 "RCNP" "e2"
"3926" "e2_6" 7 "d" 438 1 "RCNP" "e2"
"3927" "e2_58" 7 "d" 447 1 "RCNP" "e2"
"3928" "e2_46" 7 "d" 461 1 "RCNP" "e2"
"3929" "e2_10" 7 "d" 537 1 "RCNP" "e2"
"3930" "e2_50" 7 "d" 571 1 "RCNP" "e2"
"3931" "e2_29" 8 "d" 231 1 "RCNP" "e2"
"3932" "e2_41" 8 "d" 276 1 "RCNP" "e2"
"3933" "e2_13" 8 "d" 281 1 "RCNP" "e2"
"3934" "e2_45" 8 "d" 317 1 "RCNP" "e2"
"3935" "e2_5" 8 "d" 359 1 "RCNP" "e2"
"3936" "e2_49" 8 "d" 397 1 "RCNP" "e2"
"3937" "e2_17" 8 "d" 422 1 "RCNP" "e2"
"3938" "e2_21" 8 "d" 429 1 "RCNP" "e2"
"3939" "e2_33" 8 "d" 617 1 "RCNP" "e2"
"3940" "e2_9" 8 "d" 682 1 "RCNP" "e2"
"3941" "e2_37" 8 "d" 910 1 "RCNP" "e2"
"3942" "e2_57" 8 "d" 1069 1 "RCNP" "e2"
"3943" "e2_25" 8 "d" 1123 1 "RCNP" "e2"
"3944" "e2_53" 8 "d" 1628 1 "RCNP" "e2"
"3945" "e2_40" 9 "d" 177 1 "RCNP" "e2"
"3946" "e2_56" 9 "d" 237 1 "RCNP" "e2"
"3947" "e2_4" 9 "d" 277 1 "RCNP" "e2"
"3948" "e2_16" 9 "d" 304 1 "RCNP" "e2"
"3949" "e2_60" 9 "d" 321 1 "RCNP" "e2"
"3950" "e2_20" 9 "d" 373 1 "RCNP" "e2"
"3951" "e2_12" 9 "d" 401 1 "RCNP" "e2"
"3952" "e2_8" 9 "d" 453 1 "RCNP" "e2"
"3953" "e2_36" 9 "d" 477 1 "RCNP" "e2"
"3954" "e2_52" 9 "d" 480 1 "RCNP" "e2"
"3955" "e2_32" 9 "d" 621 1 "RCNP" "e2"
"3956" "e2_28" 9 "d" 630 1 "RCNP" "e2"
"3957" "e2_48" 9 "d" 682 1 "RCNP" "e2"
"3958" "e2_44" 9 "d" 979 1 "RCNP" "e2"
"3959" "e2_24" 9 "d" 1083 1 "RCNP" "e2"
"3960" "e2_59" 10 "d" 228 1 "RCNP" "e2"
"3961" "e2_19" 10 "d" 240 1 "RCNP" "e2"
"3962" "e2_35" 10 "d" 260 1 "RCNP" "e2"
"3963" "e2_23" 10 "d" 328 1 "RCNP" "e2"
"3964" "e2_27" 10 "d" 403 1 "RCNP" "e2"
"3965" "e2_39" 10 "d" 414 2 "RCNP" "e2"
"3966" "e2_47" 10 "d" 486 2 "RCNP" "e2"
"3967" "e2_3" 10 "d" 528 2 "RCNP" "e2"
"3968" "e2_55" 10 "d" 563 1 "RCNP" "e2"
"3969" "e2_15" 10 "d" 586 1 "RCNP" "e2"
"3970" "e2_7" 10 "d" 630 1 "RCNP" "e2"
"3971" "e2_43" 10 "d" 685 1 "RCNP" "e2"
"3972" "e2_51" 10 "d" 730 1 "RCNP" "e2"
"3973" "e2_31" 10 "d" 949 1 "RCNP" "e2"
"3974" "e2_26" 11 "d" 213 1 "RCNP" "e2"
"3975" "e2_30" 11 "d" 215 2 "RCNP" "e2"
"3976" "e2_22" 11 "d" 223 2 "RCNP" "e2"
"3977" "e2_18" 11 "d" 269 2 "RCNP" "e2"
"3978" "e2_58" 11 "d" 271 2 "RCNP" "e2"
"3979" "e2_14" 11 "d" 327 1 "RCNP" "e2"
"3980" "e2_54" 11 "d" 329 2 "RCNP" "e2"
"3981" "e2_10" 11 "d" 379 2 "RCNP" "e2"
"3982" "e2_6" 11 "d" 399 1 "RCNP" "e2"
"3983" "e2_2" 11 "d" 406 2 "RCNP" "e2"
"3984" "e2_46" 11 "d" 410 2 "RCNP" "e2"
"3985" "e2_34" 11 "d" 433 1 "RCNP" "e2"
