ID	exp	item	condition	CL 	BEI	aligned.position	region	correct	RT
11	e5	23	a	noCL	noBEI	4	4	-	737
11	e5	23	a	noCL	noBEI	5	5	-	346
11	e5	23	a	noCL	noBEI	6	6	-	546
11	e5	23	a	noCL	noBEI	?	?	1	1704
12	e5	2	a	noCL	noBEI	0	0	-	1206
12	e5	2	a	noCL	noBEI	1	1	-	792
12	e5	2	a	noCL	noBEI	2	2	-	482
12	e5	2	a	noCL	noBEI	3	3	-	522
12	e5	2	a	noCL	noBEI	4	4	-	1182
12	e5	2	a	noCL	noBEI	5	5	-	752
12	e5	2	a	noCL	noBEI	6	6	-	729
12	e5	2	a	noCL	noBEI	?	?	0	8585
12	e5	6	a	noCL	noBEI	0	0	-	410
12	e5	6	a	noCL	noBEI	1	1	-	331
12	e5	6	a	noCL	noBEI	2	2	-	299
12	e5	6	a	noCL	noBEI	3	3	-	307
12	e5	6	a	noCL	noBEI	4	4	-	514
12	e5	6	a	noCL	noBEI	5	5	-	506
12	e5	6	a	noCL	noBEI	6	6	-	2137
12	e5	6	a	noCL	noBEI	?	?	1	1256
12	e5	10	a	noCL	noBEI	0	0	-	848
12	e5	10	a	noCL	noBEI	1	1	-	339
12	e5	10	a	noCL	noBEI	2	2	-	339
12	e5	10	a	noCL	noBEI	3	3	-	251
12	e5	10	a	noCL	noBEI	4	4	-	387
12	e5	10	a	noCL	noBEI	5	5	-	411
12	e5	10	a	noCL	noBEI	6	6	-	553
12	e5	10	a	noCL	noBEI	?	?	1	3389
12	e5	14	a	noCL	noBEI	0	0	-	626
12	e5	14	a	noCL	noBEI	1	1	-	418
12	e5	14	a	noCL	noBEI	2	2	-	498
12	e5	14	a	noCL	noBEI	3	3	-	482
12	e5	14	a	noCL	noBEI	4	4	-	371
12	e5	14	a	noCL	noBEI	5	5	-	426
12	e5	14	a	noCL	noBEI	6	6	-	745
12	e5	14	a	noCL	noBEI	?	?	1	2117
12	e5	18	a	noCL	noBEI	0	0	-	347
12	e5	18	a	noCL	noBEI	1	1	-	354
12	e5	18	a	noCL	noBEI	2	2	-	291
12	e5	18	a	noCL	noBEI	3	3	-	275
12	e5	18	a	noCL	noBEI	4	4	-	323
12	e5	18	a	noCL	noBEI	5	5	-	354
12	e5	18	a	noCL	noBEI	6	6	-	506
12	e5	18	a	noCL	noBEI	?	?	1	2450
12	e5	22	a	noCL	noBEI	0	0	-	418
12	e5	22	a	noCL	noBEI	1	1	-	402
12	e5	22	a	noCL	noBEI	2	2	-	339
12	e5	22	a	noCL	noBEI	3	3	-	418
12	e5	22	a	noCL	noBEI	4	4	-	617
12	e5	22	a	noCL	noBEI	5	5	-	466
12	e5	22	a	noCL	noBEI	6	6	-	450
12	e5	22	a	noCL	noBEI	?	?	1	1669
13	e5	1	a	noCL	noBEI	0	0	-	323
13	e5	1	a	noCL	noBEI	1	1	-	379
13	e5	1	a	noCL	noBEI	2	2	-	291
13	e5	1	a	noCL	noBEI	3	3	-	323
13	e5	1	a	noCL	noBEI	4	4	-	411
13	e5	1	a	noCL	noBEI	5	5	-	331
13	e5	1	a	noCL	noBEI	6	6	-	522
13	e5	1	a	noCL	noBEI	?	?	1	1606
13	e5	5	a	noCL	noBEI	0	0	-	666
13	e5	5	a	noCL	noBEI	1	1	-	498
13	e5	5	a	noCL	noBEI	2	2	-	482
13	e5	5	a	noCL	noBEI	3	3	-	585
13	e5	5	a	noCL	noBEI	4	4	-	522
13	e5	5	a	noCL	noBEI	5	5	-	586
13	e5	5	a	noCL	noBEI	6	6	-	769
13	e5	5	a	noCL	noBEI	?	?	1	1647
13	e5	9	a	noCL	noBEI	0	0	-	339
13	e5	9	a	noCL	noBEI	1	1	-	490
13	e5	9	a	noCL	noBEI	2	2	-	395
13	e5	9	a	noCL	noBEI	3	3	-	323
13	e5	9	a	noCL	noBEI	4	4	-	744
13	e5	9	a	noCL	noBEI	5	5	-	442
13	e5	9	a	noCL	noBEI	6	6	-	506
13	e5	9	a	noCL	noBEI	?	?	1	2348
13	e5	13	a	noCL	noBEI	0	0	-	538
13	e5	13	a	noCL	noBEI	1	1	-	395
13	e5	13	a	noCL	noBEI	2	2	-	426
13	e5	13	a	noCL	noBEI	3	3	-	681
13	e5	13	a	noCL	noBEI	4	4	-	490
13	e5	13	a	noCL	noBEI	5	5	-	498
13	e5	13	a	noCL	noBEI	6	6	-	490
13	e5	13	a	noCL	noBEI	?	?	1	2913
13	e5	17	a	noCL	noBEI	0	0	-	347
13	e5	17	a	noCL	noBEI	1	1	-	291
13	e5	17	a	noCL	noBEI	2	2	-	355
13	e5	17	a	noCL	noBEI	3	3	-	761
13	e5	17	a	noCL	noBEI	4	4	-	561
13	e5	17	a	noCL	noBEI	5	5	-	482
13	e5	17	a	noCL	noBEI	6	6	-	1007
13	e5	17	a	noCL	noBEI	?	?	1	4559
13	e5	21	a	noCL	noBEI	0	0	-	482
13	e5	21	a	noCL	noBEI	1	1	-	387
13	e5	21	a	noCL	noBEI	2	2	-	307
13	e5	21	a	noCL	noBEI	3	3	-	283
13	e5	21	a	noCL	noBEI	4	4	-	904
13	e5	21	a	noCL	noBEI	5	5	-	474
13	e5	21	a	noCL	noBEI	6	6	-	665
13	e5	21	a	noCL	noBEI	?	?	1	3158
14	e5	4	a	noCL	noBEI	0	0	-	522
14	e5	4	a	noCL	noBEI	1	1	-	570
14	e5	4	a	noCL	noBEI	2	2	-	371
14	e5	4	a	noCL	noBEI	3	3	-	451
14	e5	4	a	noCL	noBEI	4	4	-	474
14	e5	4	a	noCL	noBEI	5	5	-	490
14	e5	4	a	noCL	noBEI	6	6	-	1016
14	e5	4	a	noCL	noBEI	?	?	1	2290
14	e5	8	a	noCL	noBEI	0	0	-	458
14	e5	8	a	noCL	noBEI	1	1	-	419
14	e5	8	a	noCL	noBEI	2	2	-	442
14	e5	8	a	noCL	noBEI	3	3	-	912
14	e5	8	a	noCL	noBEI	4	4	-	633
14	e5	8	a	noCL	noBEI	5	5	-	657
14	e5	8	a	noCL	noBEI	6	6	-	1103
14	e5	8	a	noCL	noBEI	?	?	1	2672
14	e5	12	a	noCL	noBEI	0	0	-	482
14	e5	12	a	noCL	noBEI	1	1	-	570
14	e5	12	a	noCL	noBEI	2	2	-	522
14	e5	12	a	noCL	noBEI	3	3	-	713
14	e5	12	a	noCL	noBEI	4	4	-	2154
14	e5	12	a	noCL	noBEI	5	5	-	410
14	e5	12	a	noCL	noBEI	6	6	-	514
14	e5	12	a	noCL	noBEI	?	?	1	1934
14	e5	16	a	noCL	noBEI	0	0	-	594
14	e5	16	a	noCL	noBEI	1	1	-	617
14	e5	16	a	noCL	noBEI	2	2	-	434
14	e5	16	a	noCL	noBEI	3	3	-	657
14	e5	16	a	noCL	noBEI	4	4	-	626
14	e5	16	a	noCL	noBEI	5	5	-	625
14	e5	16	a	noCL	noBEI	6	6	-	856
14	e5	16	a	noCL	noBEI	?	?	1	2991
14	e5	20	a	noCL	noBEI	0	0	-	665
14	e5	20	a	noCL	noBEI	1	1	-	570
14	e5	20	a	noCL	noBEI	2	2	-	403
14	e5	20	a	noCL	noBEI	3	3	-	681
14	e5	20	a	noCL	noBEI	4	4	-	530
14	e5	20	a	noCL	noBEI	5	5	-	522
14	e5	20	a	noCL	noBEI	6	6	-	1469
14	e5	20	a	noCL	noBEI	?	?	1	2418
14	e5	24	a	noCL	noBEI	0	0	-	435
14	e5	24	a	noCL	noBEI	1	1	-	498
14	e5	24	a	noCL	noBEI	2	2	-	435
14	e5	24	a	noCL	noBEI	3	3	-	522
14	e5	24	a	noCL	noBEI	4	4	-	546
14	e5	24	a	noCL	noBEI	5	5	-	553
14	e5	24	a	noCL	noBEI	6	6	-	856
14	e5	24	a	noCL	noBEI	?	?	1	2229
15	e5	3	a	noCL	noBEI	0	0	-	276
15	e5	3	a	noCL	noBEI	1	1	-	220
15	e5	3	a	noCL	noBEI	2	2	-	387
15	e5	3	a	noCL	noBEI	3	3	-	546
15	e5	3	a	noCL	noBEI	4	4	-	180
15	e5	3	a	noCL	noBEI	5	5	-	323
15	e5	3	a	noCL	noBEI	6	6	-	538
15	e5	3	a	noCL	noBEI	?	?	1	1035
15	e5	7	a	noCL	noBEI	0	0	-	228
15	e5	7	a	noCL	noBEI	1	1	-	196
15	e5	7	a	noCL	noBEI	2	2	-	188
15	e5	7	a	noCL	noBEI	3	3	-	196
15	e5	7	a	noCL	noBEI	4	4	-	196
15	e5	7	a	noCL	noBEI	5	5	-	180
15	e5	7	a	noCL	noBEI	6	6	-	1445
15	e5	7	a	noCL	noBEI	?	?	0	1679
15	e5	11	a	noCL	noBEI	0	0	-	220
15	e5	11	a	noCL	noBEI	1	1	-	228
15	e5	11	a	noCL	noBEI	2	2	-	212
15	e5	11	a	noCL	noBEI	3	3	-	204
15	e5	11	a	noCL	noBEI	4	4	-	347
15	e5	11	a	noCL	noBEI	5	5	-	928
15	e5	11	a	noCL	noBEI	6	6	-	212
15	e5	11	a	noCL	noBEI	?	?	0	1098
15	e5	15	a	noCL	noBEI	0	0	-	244
15	e5	15	a	noCL	noBEI	1	1	-	251
15	e5	15	a	noCL	noBEI	2	2	-	220
15	e5	15	a	noCL	noBEI	3	3	-	204
15	e5	15	a	noCL	noBEI	4	4	-	204
15	e5	15	a	noCL	noBEI	5	5	-	227
15	e5	15	a	noCL	noBEI	6	6	-	204
15	e5	15	a	noCL	noBEI	?	?	1	1417
15	e5	19	a	noCL	noBEI	0	0	-	387
15	e5	19	a	noCL	noBEI	1	1	-	371
15	e5	19	a	noCL	noBEI	2	2	-	403
15	e5	19	a	noCL	noBEI	3	3	-	450
15	e5	19	a	noCL	noBEI	4	4	-	1406
15	e5	19	a	noCL	noBEI	5	5	-	403
15	e5	19	a	noCL	noBEI	6	6	-	1716
15	e5	19	a	noCL	noBEI	?	?	1	2483
15	e5	23	a	noCL	noBEI	0	0	-	371
15	e5	23	a	noCL	noBEI	1	1	-	554
15	e5	23	a	noCL	noBEI	2	2	-	411
15	e5	23	a	noCL	noBEI	3	3	-	442
15	e5	23	a	noCL	noBEI	4	4	-	291
15	e5	23	a	noCL	noBEI	5	5	-	522
15	e5	23	a	noCL	noBEI	6	6	-	785
15	e5	23	a	noCL	noBEI	?	?	1	1035
16	e5	2	a	noCL	noBEI	0	0	-	363
16	e5	2	a	noCL	noBEI	1	1	-	553
16	e5	2	a	noCL	noBEI	2	2	-	434
16	e5	2	a	noCL	noBEI	3	3	-	355
16	e5	2	a	noCL	noBEI	4	4	-	450
16	e5	2	a	noCL	noBEI	5	5	-	529
16	e5	2	a	noCL	noBEI	6	6	-	434
16	e5	2	a	noCL	noBEI	?	?	1	2141
16	e5	6	a	noCL	noBEI	0	0	-	450
16	e5	6	a	noCL	noBEI	1	1	-	482
16	e5	6	a	noCL	noBEI	2	2	-	458
16	e5	6	a	noCL	noBEI	3	3	-	1174
16	e5	6	a	noCL	noBEI	4	4	-	3132
16	e5	6	a	noCL	noBEI	5	5	-	593
16	e5	6	a	noCL	noBEI	6	6	-	1039
16	e5	6	a	noCL	noBEI	?	?	1	2195
16	e5	10	a	noCL	noBEI	0	0	-	530
16	e5	10	a	noCL	noBEI	1	1	-	410
16	e5	10	a	noCL	noBEI	2	2	-	570
16	e5	10	a	noCL	noBEI	3	3	-	410
16	e5	10	a	noCL	noBEI	4	4	-	490
16	e5	10	a	noCL	noBEI	5	5	-	521
16	e5	10	a	noCL	noBEI	6	6	-	442
16	e5	10	a	noCL	noBEI	?	?	1	2131
16	e5	14	a	noCL	noBEI	0	0	-	395
16	e5	14	a	noCL	noBEI	1	1	-	402
16	e5	14	a	noCL	noBEI	2	2	-	434
16	e5	14	a	noCL	noBEI	3	3	-	522
16	e5	14	a	noCL	noBEI	4	4	-	498
16	e5	14	a	noCL	noBEI	5	5	-	330
16	e5	14	a	noCL	noBEI	6	6	-	362
16	e5	14	a	noCL	noBEI	?	?	1	1423
16	e5	18	a	noCL	noBEI	0	0	-	912
16	e5	18	a	noCL	noBEI	1	1	-	458
16	e5	18	a	noCL	noBEI	2	2	-	601
16	e5	18	a	noCL	noBEI	3	3	-	808
16	e5	18	a	noCL	noBEI	4	4	-	538
16	e5	18	a	noCL	noBEI	5	5	-	410
16	e5	18	a	noCL	noBEI	6	6	-	466
16	e5	18	a	noCL	noBEI	?	?	1	2466
16	e5	22	a	noCL	noBEI	0	0	-	522
16	e5	22	a	noCL	noBEI	1	1	-	538
16	e5	22	a	noCL	noBEI	2	2	-	362
16	e5	22	a	noCL	noBEI	3	3	-	498
16	e5	22	a	noCL	noBEI	4	4	-	617
16	e5	22	a	noCL	noBEI	5	5	-	482
16	e5	22	a	noCL	noBEI	6	6	-	482
16	e5	22	a	noCL	noBEI	?	?	1	2687
17	e5	1	a	noCL	noBEI	0	0	-	458
17	e5	1	a	noCL	noBEI	1	1	-	490
17	e5	1	a	noCL	noBEI	2	2	-	458
17	e5	1	a	noCL	noBEI	3	3	-	514
17	e5	1	a	noCL	noBEI	4	4	-	490
17	e5	1	a	noCL	noBEI	5	5	-	537
17	e5	1	a	noCL	noBEI	6	6	-	1413
17	e5	1	a	noCL	noBEI	?	?	1	1916
17	e5	5	a	noCL	noBEI	0	0	-	450
17	e5	5	a	noCL	noBEI	1	1	-	466
17	e5	5	a	noCL	noBEI	2	2	-	450
17	e5	5	a	noCL	noBEI	3	3	-	609
17	e5	5	a	noCL	noBEI	4	4	-	633
17	e5	5	a	noCL	noBEI	5	5	-	569
17	e5	5	a	noCL	noBEI	6	6	-	458
17	e5	5	a	noCL	noBEI	?	?	1	942
17	e5	9	a	noCL	noBEI	0	0	-	665
17	e5	9	a	noCL	noBEI	1	1	-	577
17	e5	9	a	noCL	noBEI	2	2	-	553
17	e5	9	a	noCL	noBEI	3	3	-	959
17	e5	9	a	noCL	noBEI	4	4	-	593
17	e5	9	a	noCL	noBEI	5	5	-	601
17	e5	9	a	noCL	noBEI	6	6	-	1190
17	e5	9	a	noCL	noBEI	?	?	1	1040
17	e5	13	a	noCL	noBEI	0	0	-	745
17	e5	13	a	noCL	noBEI	1	1	-	641
17	e5	13	a	noCL	noBEI	2	2	-	570
17	e5	13	a	noCL	noBEI	3	3	-	784
17	e5	13	a	noCL	noBEI	4	4	-	1222
17	e5	13	a	noCL	noBEI	5	5	-	1286
17	e5	13	a	noCL	noBEI	6	6	-	2901
17	e5	13	a	noCL	noBEI	?	?	1	3452
17	e5	17	a	noCL	noBEI	0	0	-	578
17	e5	17	a	noCL	noBEI	1	1	-	474
17	e5	17	a	noCL	noBEI	2	2	-	370
17	e5	17	a	noCL	noBEI	3	3	-	426
17	e5	17	a	noCL	noBEI	4	4	-	680
17	e5	17	a	noCL	noBEI	5	5	-	705
17	e5	17	a	noCL	noBEI	6	6	-	1437
17	e5	17	a	noCL	noBEI	?	?	1	5912
17	e5	21	a	noCL	noBEI	0	0	-	936
17	e5	21	a	noCL	noBEI	1	1	-	577
17	e5	21	a	noCL	noBEI	2	2	-	490
17	e5	21	a	noCL	noBEI	3	3	-	633
17	e5	21	a	noCL	noBEI	4	4	-	521
17	e5	21	a	noCL	noBEI	5	5	-	641
17	e5	21	a	noCL	noBEI	6	6	-	1349
17	e5	21	a	noCL	noBEI	?	?	1	2776
18	e5	4	a	noCL	noBEI	0	0	-	2360
18	e5	4	a	noCL	noBEI	1	1	-	2830
18	e5	4	a	noCL	noBEI	2	2	-	911
18	e5	4	a	noCL	noBEI	3	3	-	585
18	e5	4	a	noCL	noBEI	4	4	-	2233
18	e5	4	a	noCL	noBEI	5	5	-	561
18	e5	4	a	noCL	noBEI	6	6	-	2543
18	e5	4	a	noCL	noBEI	?	?	1	2410
18	e5	8	a	noCL	noBEI	0	0	-	514
18	e5	8	a	noCL	noBEI	1	1	-	609
18	e5	8	a	noCL	noBEI	2	2	-	474
18	e5	8	a	noCL	noBEI	3	3	-	1684
18	e5	8	a	noCL	noBEI	4	4	-	1461
18	e5	8	a	noCL	noBEI	5	5	-	936
18	e5	8	a	noCL	noBEI	6	6	-	3117
18	e5	8	a	noCL	noBEI	?	?	1	5221
18	e5	12	a	noCL	noBEI	0	0	-	1541
18	e5	12	a	noCL	noBEI	1	1	-	1111
18	e5	12	a	noCL	noBEI	2	2	-	458
18	e5	12	a	noCL	noBEI	3	3	-	999
18	e5	12	a	noCL	noBEI	4	4	-	665
18	e5	12	a	noCL	noBEI	5	5	-	545
18	e5	12	a	noCL	noBEI	6	6	-	2265
18	e5	12	a	noCL	noBEI	?	?	1	2576
18	e5	16	a	noCL	noBEI	0	0	-	976
18	e5	16	a	noCL	noBEI	1	1	-	1357
18	e5	16	a	noCL	noBEI	2	2	-	553
18	e5	16	a	noCL	noBEI	3	3	-	1127
18	e5	16	a	noCL	noBEI	4	4	-	458
18	e5	16	a	noCL	noBEI	5	5	-	434
18	e5	16	a	noCL	noBEI	6	6	-	1055
18	e5	16	a	noCL	noBEI	?	?	1	3619
18	e5	20	a	noCL	noBEI	0	0	-	1127
18	e5	20	a	noCL	noBEI	1	1	-	2058
18	e5	20	a	noCL	noBEI	2	2	-	506
18	e5	20	a	noCL	noBEI	3	3	-	2957
18	e5	20	a	noCL	noBEI	4	4	-	2806
18	e5	20	a	noCL	noBEI	5	5	-	704
18	e5	20	a	noCL	noBEI	6	6	-	4621
18	e5	20	a	noCL	noBEI	?	?	1	4346
18	e5	24	a	noCL	noBEI	0	0	-	633
18	e5	24	a	noCL	noBEI	1	1	-	546
18	e5	24	a	noCL	noBEI	2	2	-	394
18	e5	24	a	noCL	noBEI	3	3	-	928
18	e5	24	a	noCL	noBEI	4	4	-	1716
18	e5	24	a	noCL	noBEI	5	5	-	458
18	e5	24	a	noCL	noBEI	6	6	-	2249
18	e5	24	a	noCL	noBEI	?	?	1	1216
19	e5	3	a	noCL	noBEI	0	0	-	1167
19	e5	3	a	noCL	noBEI	1	1	-	721
19	e5	3	a	noCL	noBEI	2	2	-	673
19	e5	3	a	noCL	noBEI	3	3	-	721
19	e5	3	a	noCL	noBEI	4	4	-	521
19	e5	3	a	noCL	noBEI	5	5	-	434
19	e5	3	a	noCL	noBEI	6	6	-	378
19	e5	3	a	noCL	noBEI	?	?	1	1120
19	e5	7	a	noCL	noBEI	0	0	-	538
19	e5	7	a	noCL	noBEI	1	1	-	458
19	e5	7	a	noCL	noBEI	2	2	-	410
19	e5	7	a	noCL	noBEI	3	3	-	537
19	e5	7	a	noCL	noBEI	4	4	-	442
19	e5	7	a	noCL	noBEI	5	5	-	410
19	e5	7	a	noCL	noBEI	6	6	-	386
19	e5	7	a	noCL	noBEI	?	?	1	1638
19	e5	11	a	noCL	noBEI	0	0	-	625
19	e5	11	a	noCL	noBEI	1	1	-	458
19	e5	11	a	noCL	noBEI	2	2	-	394
19	e5	11	a	noCL	noBEI	3	3	-	601
19	e5	11	a	noCL	noBEI	4	4	-	506
19	e5	11	a	noCL	noBEI	5	5	-	466
19	e5	11	a	noCL	noBEI	6	6	-	514
19	e5	11	a	noCL	noBEI	?	?	0	2673
19	e5	15	a	noCL	noBEI	0	0	-	673
19	e5	15	a	noCL	noBEI	1	1	-	593
19	e5	15	a	noCL	noBEI	2	2	-	499
19	e5	15	a	noCL	noBEI	3	3	-	418
19	e5	15	a	noCL	noBEI	4	4	-	466
19	e5	15	a	noCL	noBEI	5	5	-	426
19	e5	15	a	noCL	noBEI	6	6	-	410
19	e5	15	a	noCL	noBEI	?	?	1	1410
19	e5	19	a	noCL	noBEI	0	0	-	618
19	e5	19	a	noCL	noBEI	1	1	-	458
19	e5	19	a	noCL	noBEI	2	2	-	426
19	e5	19	a	noCL	noBEI	3	3	-	434
19	e5	19	a	noCL	noBEI	4	4	-	473
19	e5	19	a	noCL	noBEI	5	5	-	418
19	e5	19	a	noCL	noBEI	6	6	-	697
19	e5	19	a	noCL	noBEI	?	?	1	1831
19	e5	23	a	noCL	noBEI	0	0	-	777
19	e5	23	a	noCL	noBEI	1	1	-	593
19	e5	23	a	noCL	noBEI	2	2	-	641
19	e5	23	a	noCL	noBEI	3	3	-	904
19	e5	23	a	noCL	noBEI	4	4	-	545
19	e5	23	a	noCL	noBEI	5	5	-	450
19	e5	23	a	noCL	noBEI	6	6	-	482
19	e5	23	a	noCL	noBEI	?	?	1	1415
20	e5	2	a	noCL	noBEI	0	0	-	346
20	e5	2	a	noCL	noBEI	1	1	-	426
20	e5	2	a	noCL	noBEI	2	2	-	498
20	e5	2	a	noCL	noBEI	3	3	-	434
20	e5	2	a	noCL	noBEI	4	4	-	529
20	e5	2	a	noCL	noBEI	5	5	-	426
20	e5	2	a	noCL	noBEI	6	6	-	657
20	e5	2	a	noCL	noBEI	?	?	1	4789
20	e5	6	a	noCL	noBEI	0	0	-	283
20	e5	6	a	noCL	noBEI	1	1	-	251
20	e5	6	a	noCL	noBEI	2	2	-	275
20	e5	6	a	noCL	noBEI	3	3	-	298
20	e5	6	a	noCL	noBEI	4	4	-	411
20	e5	6	a	noCL	noBEI	5	5	-	466
20	e5	6	a	noCL	noBEI	6	6	-	514
20	e5	6	a	noCL	noBEI	?	?	1	1168
20	e5	10	a	noCL	noBEI	0	0	-	363
20	e5	10	a	noCL	noBEI	1	1	-	418
20	e5	10	a	noCL	noBEI	2	2	-	331
20	e5	10	a	noCL	noBEI	3	3	-	394
20	e5	10	a	noCL	noBEI	4	4	-	378
20	e5	10	a	noCL	noBEI	5	5	-	545
20	e5	10	a	noCL	noBEI	6	6	-	490
20	e5	10	a	noCL	noBEI	?	?	1	2935
20	e5	14	a	noCL	noBEI	0	0	-	355
20	e5	14	a	noCL	noBEI	1	1	-	370
20	e5	14	a	noCL	noBEI	2	2	-	418
20	e5	14	a	noCL	noBEI	3	3	-	498
20	e5	14	a	noCL	noBEI	4	4	-	498
20	e5	14	a	noCL	noBEI	5	5	-	466
20	e5	14	a	noCL	noBEI	6	6	-	450
20	e5	14	a	noCL	noBEI	?	?	1	1662
20	e5	18	a	noCL	noBEI	0	0	-	386
20	e5	18	a	noCL	noBEI	1	1	-	379
20	e5	18	a	noCL	noBEI	2	2	-	322
20	e5	18	a	noCL	noBEI	3	3	-	538
20	e5	18	a	noCL	noBEI	4	4	-	402
20	e5	18	a	noCL	noBEI	5	5	-	498
20	e5	18	a	noCL	noBEI	6	6	-	458
20	e5	18	a	noCL	noBEI	?	?	1	2219
20	e5	22	a	noCL	noBEI	0	0	-	379
20	e5	22	a	noCL	noBEI	1	1	-	354
20	e5	22	a	noCL	noBEI	2	2	-	339
20	e5	22	a	noCL	noBEI	3	3	-	514
20	e5	22	a	noCL	noBEI	4	4	-	442
20	e5	22	a	noCL	noBEI	5	5	-	474
20	e5	22	a	noCL	noBEI	6	6	-	522
20	e5	22	a	noCL	noBEI	?	?	1	1534
21	e5	1	a	noCL	noBEI	0	0	-	442
21	e5	1	a	noCL	noBEI	1	1	-	657
21	e5	1	a	noCL	noBEI	2	2	-	506
21	e5	1	a	noCL	noBEI	3	3	-	1437
21	e5	1	a	noCL	noBEI	4	4	-	689
21	e5	1	a	noCL	noBEI	5	5	-	1190
21	e5	1	a	noCL	noBEI	6	6	-	880
21	e5	1	a	noCL	noBEI	?	?	1	2211
21	e5	5	a	noCL	noBEI	0	0	-	602
21	e5	5	a	noCL	noBEI	1	1	-	530
21	e5	5	a	noCL	noBEI	2	2	-	498
21	e5	5	a	noCL	noBEI	3	3	-	585
21	e5	5	a	noCL	noBEI	4	4	-	490
21	e5	5	a	noCL	noBEI	5	5	-	474
21	e5	5	a	noCL	noBEI	6	6	-	458
21	e5	5	a	noCL	noBEI	?	?	1	1677
21	e5	9	a	noCL	noBEI	0	0	-	371
21	e5	9	a	noCL	noBEI	1	1	-	1333
21	e5	9	a	noCL	noBEI	2	2	-	490
21	e5	9	a	noCL	noBEI	3	3	-	442
21	e5	9	a	noCL	noBEI	4	4	-	1008
21	e5	9	a	noCL	noBEI	5	5	-	729
21	e5	9	a	noCL	noBEI	6	6	-	1191
21	e5	9	a	noCL	noBEI	?	?	1	1900
21	e5	13	a	noCL	noBEI	0	0	-	546
21	e5	13	a	noCL	noBEI	1	1	-	386
21	e5	13	a	noCL	noBEI	2	2	-	362
21	e5	13	a	noCL	noBEI	3	3	-	386
21	e5	13	a	noCL	noBEI	4	4	-	394
21	e5	13	a	noCL	noBEI	5	5	-	394
21	e5	13	a	noCL	noBEI	6	6	-	426
21	e5	13	a	noCL	noBEI	?	?	1	2449
21	e5	17	a	noCL	noBEI	0	0	-	498
21	e5	17	a	noCL	noBEI	1	1	-	395
21	e5	17	a	noCL	noBEI	2	2	-	458
21	e5	17	a	noCL	noBEI	3	3	-	427
21	e5	17	a	noCL	noBEI	4	4	-	402
21	e5	17	a	noCL	noBEI	5	5	-	537
21	e5	17	a	noCL	noBEI	6	6	-	522
21	e5	17	a	noCL	noBEI	?	?	1	3485
21	e5	21	a	noCL	noBEI	0	0	-	434
21	e5	21	a	noCL	noBEI	1	1	-	752
21	e5	21	a	noCL	noBEI	2	2	-	1301
21	e5	21	a	noCL	noBEI	3	3	-	386
21	e5	21	a	noCL	noBEI	4	4	-	553
21	e5	21	a	noCL	noBEI	5	5	-	553
21	e5	21	a	noCL	noBEI	6	6	-	442
21	e5	21	a	noCL	noBEI	?	?	1	13720
22	e5	4	a	noCL	noBEI	0	0	-	514
22	e5	4	a	noCL	noBEI	1	1	-	944
22	e5	4	a	noCL	noBEI	2	2	-	1142
22	e5	4	a	noCL	noBEI	3	3	-	840
22	e5	4	a	noCL	noBEI	4	4	-	737
22	e5	4	a	noCL	noBEI	5	5	-	529
22	e5	4	a	noCL	noBEI	6	6	-	737
22	e5	4	a	noCL	noBEI	?	?	1	1924
22	e5	8	a	noCL	noBEI	0	0	-	458
22	e5	8	a	noCL	noBEI	1	1	-	545
22	e5	8	a	noCL	noBEI	2	2	-	824
22	e5	8	a	noCL	noBEI	3	3	-	1230
22	e5	8	a	noCL	noBEI	4	4	-	1206
22	e5	8	a	noCL	noBEI	5	5	-	418
22	e5	8	a	noCL	noBEI	6	6	-	2440
22	e5	8	a	noCL	noBEI	?	?	1	1780
22	e5	12	a	noCL	noBEI	0	0	-	944
22	e5	12	a	noCL	noBEI	1	1	-	737
22	e5	12	a	noCL	noBEI	2	2	-	625
22	e5	12	a	noCL	noBEI	3	3	-	585
22	e5	12	a	noCL	noBEI	4	4	-	840
22	e5	12	a	noCL	noBEI	5	5	-	609
22	e5	12	a	noCL	noBEI	6	6	-	1461
22	e5	12	a	noCL	noBEI	?	?	1	1597
22	e5	16	a	noCL	noBEI	0	0	-	785
22	e5	16	a	noCL	noBEI	1	1	-	617
22	e5	16	a	noCL	noBEI	2	2	-	753
22	e5	16	a	noCL	noBEI	3	3	-	657
22	e5	16	a	noCL	noBEI	4	4	-	761
22	e5	16	a	noCL	noBEI	5	5	-	673
22	e5	16	a	noCL	noBEI	6	6	-	1692
22	e5	16	a	noCL	noBEI	?	?	1	2013
22	e5	20	a	noCL	noBEI	0	0	-	992
22	e5	20	a	noCL	noBEI	1	1	-	442
22	e5	20	a	noCL	noBEI	2	2	-	426
22	e5	20	a	noCL	noBEI	3	3	-	1986
22	e5	20	a	noCL	noBEI	4	4	-	1397
22	e5	20	a	noCL	noBEI	5	5	-	506
22	e5	20	a	noCL	noBEI	6	6	-	681
22	e5	20	a	noCL	noBEI	?	?	1	2028
22	e5	24	a	noCL	noBEI	0	0	-	689
22	e5	24	a	noCL	noBEI	1	1	-	394
22	e5	24	a	noCL	noBEI	2	2	-	832
22	e5	24	a	noCL	noBEI	3	3	-	1142
22	e5	24	a	noCL	noBEI	4	4	-	1062
22	e5	24	a	noCL	noBEI	5	5	-	370
22	e5	24	a	noCL	noBEI	6	6	-	609
22	e5	24	a	noCL	noBEI	?	?	1	1303
