"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"11101" "V3" 3 "e1a" 15 "a" 10 "described" "rt" 738 "gram" "hi" 1 1 -1 "english" "spr"
"1111" "V3" 3 "e1a" 7 "a" 10 "seen" "rt" 722 "gram" "hi" 1 1 -1 "english" "spr"
"11121" "V3" 3 "e1a" 2 "d" 10 "found" "rt" 738 "ungram" "lo" -1 -1 -1 "english" "spr"
"1113" "V3" 3 "e1a" 12 "b" 10 "seen" "rt" 738 "gram" "lo" 1 -1 1 "english" "spr"
"11141" "V3" 3 "e1a" 16 "b" 10 "liked" "rt" 714 "gram" "lo" 1 -1 1 "english" "spr"
"1115" "V3" 3 "e1a" 4 "b" 10 "hired" "rt" 546 "gram" "lo" 1 -1 1 "english" "spr"
"11161" "V3" 3 "e1a" 9 "c" 10 "admired" "rt" 618 "ungram" "hi" -1 1 1 "english" "spr"
"1117" "V3" 3 "e1a" 8 "b" 10 "recognized" "rt" 714 "gram" "lo" 1 -1 1 "english" "spr"
"11181" "V3" 3 "e1a" 10 "d" 10 "shouted_at" "rt" 650 "ungram" "lo" -1 -1 -1 "english" "spr"
"1119" "V3" 3 "e1a" 14 "d" 10 "looked_at" "rt" 1074 "ungram" "lo" -1 -1 -1 "english" "spr"
"11201" "V3" 3 "e1a" 11 "a" 10 "forgotten_about" "rt" 728 "gram" "hi" 1 1 -1 "english" "spr"
"1121" "V3" 30 "e1a" 8 "a" 10 "recognized" "rt" 425 "gram" "hi" 1 1 -1 "english" "spr"
"11221" "V3" 30 "e1a" 12 "a" 10 "seen" "rt" 490 "gram" "hi" 1 1 -1 "english" "spr"
"1123" "V3" 30 "e1a" 6 "c" 10 "brought_along" "rt" 906 "ungram" "hi" -1 1 1 "english" "spr"
"11241" "V3" 30 "e1a" 3 "d" 10 "looked_for" "rt" 586 "ungram" "lo" -1 -1 -1 "english" "spr"
"1125" "V3" 30 "e1a" 14 "c" 10 "looked_at" "rt" 546 "ungram" "hi" -1 1 1 "english" "spr"
"11261" "V3" 30 "e1a" 1 "b" 10 "carried" "rt" 754 "gram" "lo" 1 -1 1 "english" "spr"
"1127" "V3" 30 "e1a" 15 "d" 10 "described" "rt" 290 "ungram" "lo" -1 -1 -1 "english" "spr"
"11281" "V3" 30 "e1a" 5 "b" 10 "missed" "rt" 754 "gram" "lo" 1 -1 1 "english" "spr"
"1129" "V3" 30 "e1a" 4 "a" 10 "hired" "rt" 706 "gram" "hi" 1 1 -1 "english" "spr"
"11301" "V3" 30 "e1a" 13 "b" 10 "ignored" "rt" 402 "gram" "lo" 1 -1 1 "english" "spr"
"1131" "V3" 30 "e1a" 9 "b" 10 "admired" "rt" 474 "gram" "lo" 1 -1 1 "english" "spr"
"11321" "V3" 30 "e1a" 7 "d" 10 "seen" "rt" 529 "ungram" "lo" -1 -1 -1 "english" "spr"
"1133" "V3" 30 "e1a" 10 "c" 10 "shouted_at" "rt" 634 "ungram" "hi" -1 1 1 "english" "spr"
"11341" "V3" 30 "e1a" 16 "a" 10 "liked" "rt" 514 "gram" "hi" 1 1 -1 "english" "spr"
"1135" "V3" 30 "e1a" 2 "c" 10 "found" "rt" 578 "ungram" "hi" -1 1 1 "english" "spr"
"11361" "V3" 30 "e1a" 11 "d" 10 "forgotten_about" "rt" 513 "ungram" "lo" -1 -1 -1 "english" "spr"
"1137" "V3" 31 "e1a" 4 "b" 10 "hired" "rt" 1050 "gram" "lo" 1 -1 1 "english" "spr"
"11381" "V3" 31 "e1a" 15 "a" 10 "described" "rt" 970 "gram" "hi" 1 1 -1 "english" "spr"
"1139" "V3" 31 "e1a" 9 "c" 10 "admired" "rt" 938 "ungram" "hi" -1 1 1 "english" "spr"
"11401" "V3" 31 "e1a" 1 "c" 10 "carried" "rt" 2818 "ungram" "hi" -1 1 1 "english" "spr"
"1141" "V3" 31 "e1a" 7 "a" 10 "seen" "rt" 1186 "gram" "hi" 1 1 -1 "english" "spr"
"11421" "V3" 31 "e1a" 2 "d" 10 "found" "rt" 834 "ungram" "lo" -1 -1 -1 "english" "spr"
"1143" "V3" 31 "e1a" 13 "c" 10 "ignored" "rt" 978 "ungram" "hi" -1 1 1 "english" "spr"
"11441" "V3" 31 "e1a" 3 "a" 10 "looked_for" "rt" 1185 "gram" "hi" 1 1 -1 "english" "spr"
"1145" "V3" 31 "e1a" 12 "b" 10 "seen" "rt" 682 "gram" "lo" 1 -1 1 "english" "spr"
"11461" "V3" 31 "e1a" 8 "b" 10 "recognized" "rt" 1650 "gram" "lo" 1 -1 1 "english" "spr"
"1147" "V3" 31 "e1a" 11 "a" 10 "forgotten_about" "rt" 889 "gram" "hi" 1 1 -1 "english" "spr"
"11481" "V3" 31 "e1a" 10 "d" 10 "shouted_at" "rt" 826 "ungram" "lo" -1 -1 -1 "english" "spr"
"1149" "V3" 31 "e1a" 14 "d" 10 "looked_at" "rt" 714 "ungram" "lo" -1 -1 -1 "english" "spr"
"11501" "V3" 31 "e1a" 5 "c" 10 "missed" "rt" 1266 "ungram" "hi" -1 1 1 "english" "spr"
"1151" "V3" 31 "e1a" 6 "d" 10 "brought_along" "rt" 809 "ungram" "lo" -1 -1 -1 "english" "spr"
"11521" "V3" 31 "e1a" 16 "b" 10 "liked" "rt" 730 "gram" "lo" 1 -1 1 "english" "spr"
"1153" "V3" 32 "e1a" 5 "d" 10 "missed" "rt" 1538 "ungram" "lo" -1 -1 -1 "english" "spr"
"11541" "V3" 32 "e1a" 4 "c" 10 "hired" "rt" 1482 "ungram" "hi" -1 1 1 "english" "spr"
"1155" "V3" 32 "e1a" 3 "b" 10 "looked_for" "rt" 1922 "gram" "lo" 1 -1 1 "english" "spr"
"11561" "V3" 32 "e1a" 10 "a" 10 "shouted_at" "rt" 2362 "gram" "hi" 1 1 -1 "english" "spr"
"1157" "V3" 32 "e1a" 6 "a" 10 "brought_along" "rt" 1569 "gram" "hi" 1 1 -1 "english" "spr"
"11581" "V3" 32 "e1a" 2 "a" 10 "found" "rt" 898 "gram" "hi" 1 1 -1 "english" "spr"
"1159" "V3" 32 "e1a" 1 "d" 10 "carried" "rt" 994 "ungram" "lo" -1 -1 -1 "english" "spr"
"11601" "V3" 32 "e1a" 12 "c" 10 "seen" "rt" 842 "ungram" "hi" -1 1 1 "english" "spr"
"1161" "V3" 32 "e1a" 13 "d" 10 "ignored" "rt" 866 "ungram" "lo" -1 -1 -1 "english" "spr"
"11621" "V3" 32 "e1a" 16 "c" 10 "liked" "rt" 794 "ungram" "hi" -1 1 1 "english" "spr"
"1163" "V3" 32 "e1a" 8 "c" 10 "recognized" "rt" 1034 "ungram" "hi" -1 1 1 "english" "spr"
"11641" "V3" 32 "e1a" 9 "d" 10 "admired" "rt" 1265 "ungram" "lo" -1 -1 -1 "english" "spr"
"1165" "V3" 32 "e1a" 15 "b" 10 "described" "rt" 1138 "gram" "lo" 1 -1 1 "english" "spr"
"11661" "V3" 32 "e1a" 14 "a" 10 "looked_at" "rt" 1242 "gram" "hi" 1 1 -1 "english" "spr"
"1167" "V3" 32 "e1a" 11 "b" 10 "forgotten_about" "rt" 1258 "gram" "lo" 1 -1 1 "english" "spr"
"11681" "V3" 32 "e1a" 7 "b" 10 "seen" "rt" 842 "gram" "lo" 1 -1 1 "english" "spr"
"1169" "V3" 33 "e1a" 5 "a" 10 "missed" "rt" 754 "gram" "hi" 1 1 -1 "english" "spr"
"11701" "V3" 33 "e1a" 2 "b" 10 "found" "rt" 794 "gram" "lo" 1 -1 1 "english" "spr"
"1171" "V3" 33 "e1a" 9 "a" 10 "admired" "rt" 842 "gram" "hi" 1 1 -1 "english" "spr"
"11721" "V3" 33 "e1a" 3 "c" 10 "looked_for" "rt" 1217 "ungram" "hi" -1 1 1 "english" "spr"
"1173" "V3" 33 "e1a" 16 "d" 10 "liked" "rt" 1114 "ungram" "lo" -1 -1 -1 "english" "spr"
"11741" "V3" 33 "e1a" 7 "c" 10 "seen" "rt" 746 "ungram" "hi" -1 1 1 "english" "spr"
"1175" "V3" 33 "e1a" 4 "d" 10 "hired" "rt" 722 "ungram" "lo" -1 -1 -1 "english" "spr"
"11761" "V3" 33 "e1a" 12 "d" 10 "seen" "rt" 690 "ungram" "lo" -1 -1 -1 "english" "spr"
"1177" "V3" 33 "e1a" 1 "a" 10 "carried" "rt" 3538 "gram" "hi" 1 1 -1 "english" "spr"
"11781" "V3" 33 "e1a" 10 "b" 10 "shouted_at" "rt" 4137 "gram" "lo" 1 -1 1 "english" "spr"
"1179" "V3" 33 "e1a" 6 "b" 10 "brought_along" "rt" 2840 "gram" "lo" 1 -1 1 "english" "spr"
"11801" "V3" 33 "e1a" 14 "b" 10 "looked_at" "rt" 754 "gram" "lo" 1 -1 1 "english" "spr"
"1181" "V3" 33 "e1a" 11 "c" 10 "forgotten_about" "rt" 849 "ungram" "hi" -1 1 1 "english" "spr"
"11821" "V3" 33 "e1a" 15 "c" 10 "described" "rt" 778 "ungram" "hi" -1 1 1 "english" "spr"
"1183" "V3" 33 "e1a" 13 "a" 10 "ignored" "rt" 754 "gram" "hi" 1 1 -1 "english" "spr"
"11841" "V3" 33 "e1a" 8 "d" 10 "recognized" "rt" 674 "ungram" "lo" -1 -1 -1 "english" "spr"
"1185" "V3" 34 "e1a" 14 "c" 10 "looked_at" "rt" 905 "ungram" "hi" -1 1 1 "english" "spr"
"11861" "V3" 34 "e1a" 1 "b" 10 "carried" "rt" 1257 "gram" "lo" 1 -1 1 "english" "spr"
"1187" "V3" 34 "e1a" 13 "b" 10 "ignored" "rt" 890 "gram" "lo" 1 -1 1 "english" "spr"
"11881" "V3" 34 "e1a" 9 "b" 10 "admired" "rt" 2010 "gram" "lo" 1 -1 1 "english" "spr"
"1189" "V3" 34 "e1a" 3 "d" 10 "looked_for" "rt" 2425 "ungram" "lo" -1 -1 -1 "english" "spr"
"11901" "V3" 34 "e1a" 4 "a" 10 "hired" "rt" 737 "gram" "hi" 1 1 -1 "english" "spr"
"1191" "V3" 34 "e1a" 15 "d" 10 "described" "rt" 802 "ungram" "lo" -1 -1 -1 "english" "spr"
"11921" "V3" 34 "e1a" 11 "d" 10 "forgotten_about" "rt" 4480 "ungram" "lo" -1 -1 -1 "english" "spr"
"1193" "V3" 34 "e1a" 8 "a" 10 "recognized" "rt" 1314 "gram" "hi" 1 1 -1 "english" "spr"
"11941" "V3" 34 "e1a" 12 "a" 10 "seen" "rt" 706 "gram" "hi" 1 1 -1 "english" "spr"
"1195" "V3" 34 "e1a" 10 "c" 10 "shouted_at" "rt" 1185 "ungram" "hi" -1 1 1 "english" "spr"
"11961" "V3" 34 "e1a" 16 "a" 10 "liked" "rt" 994 "gram" "hi" 1 1 -1 "english" "spr"
"1197" "V3" 34 "e1a" 5 "b" 10 "missed" "rt" 1194 "gram" "lo" 1 -1 1 "english" "spr"
"11981" "V3" 34 "e1a" 2 "c" 10 "found" "rt" 698 "ungram" "hi" -1 1 1 "english" "spr"
"1199" "V3" 34 "e1a" 6 "c" 10 "brought_along" "rt" 1002 "ungram" "hi" -1 1 1 "english" "spr"
"12001" "V3" 34 "e1a" 7 "d" 10 "seen" "rt" 730 "ungram" "lo" -1 -1 -1 "english" "spr"
"1201" "V3" 35 "e1a" 8 "b" 10 "recognized" "rt" 753 "gram" "lo" 1 -1 1 "english" "spr"
"12021" "V3" 35 "e1a" 7 "a" 10 "seen" "rt" 738 "gram" "hi" 1 1 -1 "english" "spr"
"1203" "V3" 35 "e1a" 15 "a" 10 "described" "rt" 873 "gram" "hi" 1 1 -1 "english" "spr"
"12041" "V3" 35 "e1a" 11 "a" 10 "forgotten_about" "rt" 1849 "gram" "hi" 1 1 -1 "english" "spr"
"1205" "V3" 35 "e1a" 13 "c" 10 "ignored" "rt" 1314 "ungram" "hi" -1 1 1 "english" "spr"
"12061" "V3" 35 "e1a" 2 "d" 10 "found" "rt" 994 "ungram" "lo" -1 -1 -1 "english" "spr"
"1207" "V3" 35 "e1a" 16 "b" 10 "liked" "rt" 610 "gram" "lo" 1 -1 1 "english" "spr"
"12081" "V3" 35 "e1a" 10 "d" 10 "shouted_at" "rt" 746 "ungram" "lo" -1 -1 -1 "english" "spr"
"1209" "V3" 35 "e1a" 1 "c" 10 "carried" "rt" 441 "ungram" "hi" -1 1 1 "english" "spr"
"12101" "V3" 35 "e1a" 4 "b" 10 "hired" "rt" 649 "gram" "lo" 1 -1 1 "english" "spr"
"1211" "V3" 35 "e1a" 14 "d" 10 "looked_at" "rt" 642 "ungram" "lo" -1 -1 -1 "english" "spr"
"12121" "V3" 35 "e1a" 9 "c" 10 "admired" "rt" 618 "ungram" "hi" -1 1 1 "english" "spr"
"1213" "V3" 35 "e1a" 6 "d" 10 "brought_along" "rt" 658 "ungram" "lo" -1 -1 -1 "english" "spr"
"12141" "V3" 35 "e1a" 3 "a" 10 "looked_for" "rt" 1130 "gram" "hi" 1 1 -1 "english" "spr"
"1215" "V3" 35 "e1a" 5 "c" 10 "missed" "rt" 666 "ungram" "hi" -1 1 1 "english" "spr"
"12161" "V3" 35 "e1a" 12 "b" 10 "seen" "rt" 666 "gram" "lo" 1 -1 1 "english" "spr"
"1217" "V3" 36 "e1a" 13 "d" 10 "ignored" "rt" 906 "ungram" "lo" -1 -1 -1 "english" "spr"
"12181" "V3" 36 "e1a" 12 "c" 10 "seen" "rt" 1146 "ungram" "hi" -1 1 1 "english" "spr"
"1219" "V3" 36 "e1a" 1 "d" 10 "carried" "rt" 906 "ungram" "lo" -1 -1 -1 "english" "spr"
"12201" "V3" 36 "e1a" 11 "b" 10 "forgotten_about" "rt" 1138 "gram" "lo" 1 -1 1 "english" "spr"
"1221" "V3" 36 "e1a" 8 "c" 10 "recognized" "rt" 1138 "ungram" "hi" -1 1 1 "english" "spr"
"12221" "V3" 36 "e1a" 15 "b" 10 "described" "rt" 1050 "gram" "lo" 1 -1 1 "english" "spr"
"1223" "V3" 36 "e1a" 14 "a" 10 "looked_at" "rt" 890 "gram" "hi" 1 1 -1 "english" "spr"
"12241" "V3" 36 "e1a" 3 "b" 10 "looked_for" "rt" 794 "gram" "lo" 1 -1 1 "english" "spr"
"1225" "V3" 36 "e1a" 6 "a" 10 "brought_along" "rt" 1153 "gram" "hi" 1 1 -1 "english" "spr"
"12261" "V3" 36 "e1a" 7 "b" 10 "seen" "rt" 858 "gram" "lo" 1 -1 1 "english" "spr"
"1227" "V3" 36 "e1a" 10 "a" 10 "shouted_at" "rt" 1305 "gram" "hi" 1 1 -1 "english" "spr"
"12281" "V3" 36 "e1a" 4 "c" 10 "hired" "rt" 954 "ungram" "hi" -1 1 1 "english" "spr"
"1229" "V3" 36 "e1a" 9 "d" 10 "admired" "rt" 938 "ungram" "lo" -1 -1 -1 "english" "spr"
"12301" "V3" 36 "e1a" 5 "d" 10 "missed" "rt" 738 "ungram" "lo" -1 -1 -1 "english" "spr"
"1231" "V3" 36 "e1a" 2 "a" 10 "found" "rt" 882 "gram" "hi" 1 1 -1 "english" "spr"
"12321" "V3" 36 "e1a" 16 "c" 10 "liked" "rt" 858 "ungram" "hi" -1 1 1 "english" "spr"
"1233" "V3" 37 "e1a" 12 "d" 10 "seen" "rt" 2498 "ungram" "lo" -1 -1 -1 "english" "spr"
"12341" "V3" 37 "e1a" 15 "c" 10 "described" "rt" 1009 "ungram" "hi" -1 1 1 "english" "spr"
"1235" "V3" 37 "e1a" 10 "b" 10 "shouted_at" "rt" 1049 "gram" "lo" 1 -1 1 "english" "spr"
"12361" "V3" 37 "e1a" 14 "b" 10 "looked_at" "rt" 1058 "gram" "lo" 1 -1 1 "english" "spr"
"1237" "V3" 37 "e1a" 4 "d" 10 "hired" "rt" 938 "ungram" "lo" -1 -1 -1 "english" "spr"
"12381" "V3" 37 "e1a" 6 "b" 10 "brought_along" "rt" 2761 "gram" "lo" 1 -1 1 "english" "spr"
"1239" "V3" 37 "e1a" 9 "a" 10 "admired" "rt" 1058 "gram" "hi" 1 1 -1 "english" "spr"
"12401" "V3" 37 "e1a" 3 "c" 10 "looked_for" "rt" 1737 "ungram" "hi" -1 1 1 "english" "spr"
"1241" "V3" 37 "e1a" 8 "d" 10 "recognized" "rt" 1057 "ungram" "lo" -1 -1 -1 "english" "spr"
"12421" "V3" 37 "e1a" 2 "b" 10 "found" "rt" 842 "gram" "lo" 1 -1 1 "english" "spr"
"1243" "V3" 37 "e1a" 1 "a" 10 "carried" "rt" 906 "gram" "hi" 1 1 -1 "english" "spr"
"12441" "V3" 37 "e1a" 11 "c" 10 "forgotten_about" "rt" 1161 "ungram" "hi" -1 1 1 "english" "spr"
"1245" "V3" 37 "e1a" 16 "d" 10 "liked" "rt" 1257 "ungram" "lo" -1 -1 -1 "english" "spr"
"12461" "V3" 37 "e1a" 13 "a" 10 "ignored" "rt" 922 "gram" "hi" 1 1 -1 "english" "spr"
"1247" "V3" 37 "e1a" 7 "c" 10 "seen" "rt" 954 "ungram" "hi" -1 1 1 "english" "spr"
"12481" "V3" 37 "e1a" 5 "a" 10 "missed" "rt" 8976 "gram" "hi" 1 1 -1 "english" "spr"
"1249" "V3" 38 "e1a" 15 "d" 10 "described" "rt" 745 "ungram" "lo" -1 -1 -1 "english" "spr"
"12501" "V3" 38 "e1a" 11 "d" 10 "forgotten_about" "rt" 898 "ungram" "lo" -1 -1 -1 "english" "spr"
"1251" "V3" 38 "e1a" 8 "a" 10 "recognized" "rt" 690 "gram" "hi" 1 1 -1 "english" "spr"
"12521" "V3" 38 "e1a" 2 "c" 10 "found" "rt" 738 "ungram" "hi" -1 1 1 "english" "spr"
"1253" "V3" 38 "e1a" 6 "c" 10 "brought_along" "rt" 722 "ungram" "hi" -1 1 1 "english" "spr"
"12541" "V3" 38 "e1a" 14 "c" 10 "looked_at" "rt" 834 "ungram" "hi" -1 1 1 "english" "spr"
"1255" "V3" 38 "e1a" 16 "a" 10 "liked" "rt" 778 "gram" "hi" 1 1 -1 "english" "spr"
"12561" "V3" 38 "e1a" 5 "b" 10 "missed" "rt" 714 "gram" "lo" 1 -1 1 "english" "spr"
"1257" "V3" 38 "e1a" 3 "d" 10 "looked_for" "rt" 802 "ungram" "lo" -1 -1 -1 "english" "spr"
"12581" "V3" 38 "e1a" 10 "c" 10 "shouted_at" "rt" 785 "ungram" "hi" -1 1 1 "english" "spr"
"1259" "V3" 38 "e1a" 12 "a" 10 "seen" "rt" 674 "gram" "hi" 1 1 -1 "english" "spr"
"12601" "V3" 38 "e1a" 7 "d" 10 "seen" "rt" 1474 "ungram" "lo" -1 -1 -1 "english" "spr"
"1261" "V3" 38 "e1a" 13 "b" 10 "ignored" "rt" 745 "gram" "lo" 1 -1 1 "english" "spr"
"12621" "V3" 38 "e1a" 9 "b" 10 "admired" "rt" 778 "gram" "lo" 1 -1 1 "english" "spr"
"1263" "V3" 38 "e1a" 4 "a" 10 "hired" "rt" 753 "gram" "hi" 1 1 -1 "english" "spr"
"12641" "V3" 38 "e1a" 1 "b" 10 "carried" "rt" 698 "gram" "lo" 1 -1 1 "english" "spr"
"1265" "V3" 39 "e1a" 4 "b" 10 "hired" "rt" 930 "gram" "lo" 1 -1 1 "english" "spr"
"12661" "V3" 39 "e1a" 15 "a" 10 "described" "rt" 1090 "gram" "hi" 1 1 -1 "english" "spr"
"1267" "V3" 39 "e1a" 8 "b" 10 "recognized" "rt" 1049 "gram" "lo" 1 -1 1 "english" "spr"
"12681" "V3" 39 "e1a" 13 "c" 10 "ignored" "rt" 969 "ungram" "hi" -1 1 1 "english" "spr"
"1269" "V3" 39 "e1a" 1 "c" 10 "carried" "rt" 1082 "ungram" "hi" -1 1 1 "english" "spr"
"12701" "V3" 39 "e1a" 6 "d" 10 "brought_along" "rt" 850 "ungram" "lo" -1 -1 -1 "english" "spr"
"1271" "V3" 39 "e1a" 5 "c" 10 "missed" "rt" 986 "ungram" "hi" -1 1 1 "english" "spr"
"12721" "V3" 39 "e1a" 2 "d" 10 "found" "rt" 762 "ungram" "lo" -1 -1 -1 "english" "spr"
"1273" "V3" 39 "e1a" 3 "a" 10 "looked_for" "rt" 794 "gram" "hi" 1 1 -1 "english" "spr"
"12741" "V3" 39 "e1a" 14 "d" 10 "looked_at" "rt" 826 "ungram" "lo" -1 -1 -1 "english" "spr"
"1275" "V3" 39 "e1a" 10 "d" 10 "shouted_at" "rt" 849 "ungram" "lo" -1 -1 -1 "english" "spr"
"12761" "V3" 39 "e1a" 12 "b" 10 "seen" "rt" 786 "gram" "lo" 1 -1 1 "english" "spr"
"1277" "V3" 39 "e1a" 11 "a" 10 "forgotten_about" "rt" 777 "gram" "hi" 1 1 -1 "english" "spr"
"12781" "V3" 39 "e1a" 16 "b" 10 "liked" "rt" 618 "gram" "lo" 1 -1 1 "english" "spr"
"1279" "V3" 39 "e1a" 7 "a" 10 "seen" "rt" 1090 "gram" "hi" 1 1 -1 "english" "spr"
"12801" "V3" 39 "e1a" 9 "c" 10 "admired" "rt" 1186 "ungram" "hi" -1 1 1 "english" "spr"
"1281" "V3" 4 "e1a" 4 "c" 10 "hired" "rt" 954 "ungram" "hi" -1 1 1 "english" "spr"
"12821" "V3" 4 "e1a" 3 "b" 10 "looked_for" "rt" 929 "gram" "lo" 1 -1 1 "english" "spr"
"1283" "V3" 4 "e1a" 12 "c" 10 "seen" "rt" 626 "ungram" "hi" -1 1 1 "english" "spr"
"12841" "V3" 4 "e1a" 8 "c" 10 "recognized" "rt" 897 "ungram" "hi" -1 1 1 "english" "spr"
"1285" "V3" 4 "e1a" 14 "a" 10 "looked_at" "rt" 705 "gram" "hi" 1 1 -1 "english" "spr"
"12861" "V3" 4 "e1a" 6 "a" 10 "brought_along" "rt" 1017 "gram" "hi" 1 1 -1 "english" "spr"
"1287" "V3" 4 "e1a" 16 "c" 10 "liked" "rt" 666 "ungram" "hi" -1 1 1 "english" "spr"
"12881" "V3" 4 "e1a" 9 "d" 10 "admired" "rt" 1234 "ungram" "lo" -1 -1 -1 "english" "spr"
"1289" "V3" 4 "e1a" 5 "d" 10 "missed" "rt" 706 "ungram" "lo" -1 -1 -1 "english" "spr"
"12901" "V3" 4 "e1a" 7 "b" 10 "seen" "rt" 618 "gram" "lo" 1 -1 1 "english" "spr"
"1291" "V3" 4 "e1a" 2 "a" 10 "found" "rt" 786 "gram" "hi" 1 1 -1 "english" "spr"
"12921" "V3" 4 "e1a" 13 "d" 10 "ignored" "rt" 665 "ungram" "lo" -1 -1 -1 "english" "spr"
"1293" "V3" 4 "e1a" 11 "b" 10 "forgotten_about" "rt" 753 "gram" "lo" 1 -1 1 "english" "spr"
"12941" "V3" 4 "e1a" 10 "a" 10 "shouted_at" "rt" 969 "gram" "hi" 1 1 -1 "english" "spr"
"1295" "V3" 4 "e1a" 15 "b" 10 "described" "rt" 762 "gram" "lo" 1 -1 1 "english" "spr"
"12961" "V3" 4 "e1a" 1 "d" 10 "carried" "rt" 1498 "ungram" "lo" -1 -1 -1 "english" "spr"
"1297" "V3" 40 "e1a" 8 "c" 10 "recognized" "rt" 928 "ungram" "hi" -1 1 1 "english" "spr"
"12981" "V3" 40 "e1a" 15 "b" 10 "described" "rt" 5576 "gram" "lo" 1 -1 1 "english" "spr"
"1299" "V3" 40 "e1a" 14 "a" 10 "looked_at" "rt" 1946 "gram" "hi" 1 1 -1 "english" "spr"
"13001" "V3" 40 "e1a" 6 "a" 10 "brought_along" "rt" 1266 "gram" "hi" 1 1 -1 "english" "spr"
"1301" "V3" 40 "e1a" 1 "d" 10 "carried" "rt" 1178 "ungram" "lo" -1 -1 -1 "english" "spr"
"13021" "V3" 40 "e1a" 13 "d" 10 "ignored" "rt" 1226 "ungram" "lo" -1 -1 -1 "english" "spr"
"1303" "V3" 40 "e1a" 11 "b" 10 "forgotten_about" "rt" 2353 "gram" "lo" 1 -1 1 "english" "spr"
"13041" "V3" 40 "e1a" 16 "c" 10 "liked" "rt" 866 "ungram" "hi" -1 1 1 "english" "spr"
"1305" "V3" 40 "e1a" 5 "d" 10 "missed" "rt" 1226 "ungram" "lo" -1 -1 -1 "english" "spr"
"13061" "V3" 40 "e1a" 7 "b" 10 "seen" "rt" 1202 "gram" "lo" 1 -1 1 "english" "spr"
"1307" "V3" 40 "e1a" 10 "a" 10 "shouted_at" "rt" 1994 "gram" "hi" 1 1 -1 "english" "spr"
"13081" "V3" 40 "e1a" 4 "c" 10 "hired" "rt" 1002 "ungram" "hi" -1 1 1 "english" "spr"
"1309" "V3" 40 "e1a" 9 "d" 10 "admired" "rt" 705 "ungram" "lo" -1 -1 -1 "english" "spr"
"13101" "V3" 40 "e1a" 2 "a" 10 "found" "rt" 890 "gram" "hi" 1 1 -1 "english" "spr"
"1311" "V3" 40 "e1a" 12 "c" 10 "seen" "rt" 8825 "ungram" "hi" -1 1 1 "english" "spr"
"13121" "V3" 40 "e1a" 3 "b" 10 "looked_for" "rt" 1522 "gram" "lo" 1 -1 1 "english" "spr"
"1313" "V3" 41 "e1a" 8 "d" 10 "recognized" "rt" 1128 "ungram" "lo" -1 -1 -1 "english" "spr"
"13141" "V3" 41 "e1a" 1 "a" 10 "carried" "rt" 1210 "gram" "hi" 1 1 -1 "english" "spr"
"1315" "V3" 41 "e1a" 9 "a" 10 "admired" "rt" 1345 "gram" "hi" 1 1 -1 "english" "spr"
"13161" "V3" 41 "e1a" 14 "b" 10 "looked_at" "rt" 1098 "gram" "lo" 1 -1 1 "english" "spr"
"1317" "V3" 41 "e1a" 10 "b" 10 "shouted_at" "rt" 1433 "gram" "lo" 1 -1 1 "english" "spr"
"13181" "V3" 41 "e1a" 15 "c" 10 "described" "rt" 4609 "ungram" "hi" -1 1 1 "english" "spr"
"1319" "V3" 41 "e1a" 13 "a" 10 "ignored" "rt" 1410 "gram" "hi" 1 1 -1 "english" "spr"
"13201" "V3" 41 "e1a" 7 "c" 10 "seen" "rt" 858 "ungram" "hi" -1 1 1 "english" "spr"
"1321" "V3" 41 "e1a" 16 "d" 10 "liked" "rt" 970 "ungram" "lo" -1 -1 -1 "english" "spr"
"13221" "V3" 41 "e1a" 3 "c" 10 "looked_for" "rt" 1144 "ungram" "hi" -1 1 1 "english" "spr"
"1323" "V3" 41 "e1a" 6 "b" 10 "brought_along" "rt" 1577 "gram" "lo" 1 -1 1 "english" "spr"
"13241" "V3" 41 "e1a" 2 "b" 10 "found" "rt" 786 "gram" "lo" 1 -1 1 "english" "spr"
"1325" "V3" 41 "e1a" 11 "c" 10 "forgotten_about" "rt" 1153 "ungram" "hi" -1 1 1 "english" "spr"
"13261" "V3" 41 "e1a" 5 "a" 10 "missed" "rt" 1050 "gram" "hi" 1 1 -1 "english" "spr"
"1327" "V3" 41 "e1a" 12 "d" 10 "seen" "rt" 898 "ungram" "lo" -1 -1 -1 "english" "spr"
"13281" "V3" 41 "e1a" 4 "d" 10 "hired" "rt" 922 "ungram" "lo" -1 -1 -1 "english" "spr"
"1329" "V3" 42 "e1a" 8 "a" 10 "recognized" "rt" 1400 "gram" "hi" 1 1 -1 "english" "spr"
"13301" "V3" 42 "e1a" 12 "a" 10 "seen" "rt" 1161 "gram" "hi" 1 1 -1 "english" "spr"
"1331" "V3" 42 "e1a" 1 "b" 10 "carried" "rt" 1466 "gram" "lo" 1 -1 1 "english" "spr"
"13321" "V3" 42 "e1a" 9 "b" 10 "admired" "rt" 1306 "gram" "lo" 1 -1 1 "english" "spr"
"1333" "V3" 42 "e1a" 2 "c" 10 "found" "rt" 1338 "ungram" "hi" -1 1 1 "english" "spr"
"13341" "V3" 42 "e1a" 15 "d" 10 "described" "rt" 914 "ungram" "lo" -1 -1 -1 "english" "spr"
"1335" "V3" 42 "e1a" 4 "a" 10 "hired" "rt" 810 "gram" "hi" 1 1 -1 "english" "spr"
