"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"1045" "V3" 22 "e1" 1 "b" 9 "carried" "rt" 1065 "gram" "lo" 1 -1 -1 "english" "spr"
"10461" "V3" 22 "e1" 15 "d" 9 "described" "rt" 569 "ungram" "lo" -1 -1 1 "english" "spr"
"1047" "V3" 22 "e1" 10 "c" 9 "shouted_at" "rt" 1409 "ungram" "hi" -1 1 -1 "english" "spr"
"10481" "V3" 22 "e1" 9 "b" 9 "admired" "rt" 681 "gram" "lo" 1 -1 -1 "english" "spr"
"1049" "V3" 22 "e1" 13 "b" 9 "ignored" "rt" 465 "gram" "lo" 1 -1 -1 "english" "spr"
"10501" "V3" 22 "e1" 6 "c" 9 "brought_along" "rt" 904 "ungram" "hi" -1 1 -1 "english" "spr"
"1051" "V3" 22 "e1" 14 "c" 9 "looked_at" "rt" 457 "ungram" "hi" -1 1 -1 "english" "spr"
"10521" "V3" 22 "e1" 5 "b" 9 "missed" "rt" 353 "gram" "lo" 1 -1 -1 "english" "spr"
"1053" "V3" 22 "e1" 7 "d" 9 "saw" "rt" 410 "ungram" "lo" -1 -1 1 "english" "spr"
"10541" "V3" 22 "e1" 3 "d" 9 "looked_for" "rt" 529 "ungram" "lo" -1 -1 1 "english" "spr"
"10561" "V3" 22 "e1" 12 "a" 9 "saw" "rt" 417 "gram" "hi" 1 1 1 "english" "spr"
"1057" "V3" 23 "e1" 7 "a" 9 "saw" "rt" 401 "gram" "hi" 1 1 1 "english" "spr"
"10581" "V3" 23 "e1" 3 "a" 9 "looked_for" "rt" 561 "gram" "hi" 1 1 1 "english" "spr"
"1059" "V3" 23 "e1" 14 "d" 9 "looked_at" "rt" 1601 "ungram" "lo" -1 -1 1 "english" "spr"
"10601" "V3" 23 "e1" 5 "c" 9 "missed" "rt" 625 "ungram" "hi" -1 1 -1 "english" "spr"
"1061" "V3" 23 "e1" 6 "d" 9 "brought_along" "rt" 1297 "ungram" "lo" -1 -1 1 "english" "spr"
"10621" "V3" 23 "e1" 2 "d" 9 "found" "rt" 554 "ungram" "lo" -1 -1 1 "english" "spr"
"1063" "V3" 23 "e1" 13 "c" 9 "ignored" "rt" 569 "ungram" "hi" -1 1 -1 "english" "spr"
"10641" "V3" 23 "e1" 10 "d" 9 "shouted_at" "rt" 833 "ungram" "lo" -1 -1 1 "english" "spr"
"1065" "V3" 23 "e1" 1 "c" 9 "carried" "rt" 1641 "ungram" "hi" -1 1 -1 "english" "spr"
"10661" "V3" 23 "e1" 16 "b" 9 "liked" "rt" 457 "gram" "lo" 1 -1 -1 "english" "spr"
"10681" "V3" 23 "e1" 8 "b" 9 "recognized" "rt" 489 "gram" "lo" 1 -1 -1 "english" "spr"
"1069" "V3" 23 "e1" 12 "b" 9 "saw" "rt" 1106 "gram" "lo" 1 -1 -1 "english" "spr"
"10701" "V3" 23 "e1" 9 "c" 9 "admired" "rt" 513 "ungram" "hi" -1 1 -1 "english" "spr"
"1071" "V3" 23 "e1" 15 "a" 9 "described" "rt" 377 "gram" "hi" 1 1 1 "english" "spr"
"10721" "V3" 23 "e1" 4 "b" 9 "hired" "rt" 425 "gram" "lo" 1 -1 -1 "english" "spr"
"1073" "V3" 24 "e1" 7 "b" 9 "saw" "rt" 641 "gram" "lo" 1 -1 -1 "english" "spr"
"10741" "V3" 24 "e1" 8 "c" 9 "recognized" "rt" 833 "ungram" "hi" -1 1 -1 "english" "spr"
"1075" "V3" 24 "e1" 13 "d" 9 "ignored" "rt" 921 "ungram" "lo" -1 -1 1 "english" "spr"
"10761" "V3" 24 "e1" 14 "a" 9 "looked_at" "rt" 441 "gram" "hi" 1 1 1 "english" "spr"
"1077" "V3" 24 "e1" 15 "b" 9 "described" "rt" 449 "gram" "lo" 1 -1 -1 "english" "spr"
"10781" "V3" 24 "e1" 6 "a" 9 "brought_along" "rt" 593 "gram" "hi" 1 1 1 "english" "spr"
"1079" "V3" 24 "e1" 9 "d" 9 "admired" "rt" 433 "ungram" "lo" -1 -1 1 "english" "spr"
"10801" "V3" 24 "e1" 4 "c" 9 "hired" "rt" 745 "ungram" "hi" -1 1 -1 "english" "spr"
"1081" "V3" 24 "e1" 12 "c" 9 "saw" "rt" 409 "ungram" "hi" -1 1 -1 "english" "spr"
"10821" "V3" 24 "e1" 3 "b" 9 "looked_for" "rt" 601 "gram" "lo" 1 -1 -1 "english" "spr"
"1083" "V3" 24 "e1" 16 "c" 9 "liked" "rt" 537 "ungram" "hi" -1 1 -1 "english" "spr"
"10841" "V3" 24 "e1" 5 "d" 9 "missed" "rt" 537 "ungram" "lo" -1 -1 1 "english" "spr"
"1085" "V3" 24 "e1" 1 "d" 9 "carried" "rt" 497 "ungram" "lo" -1 -1 1 "english" "spr"
"1087" "V3" 24 "e1" 10 "a" 9 "shouted_at" "rt" 681 "gram" "hi" 1 1 1 "english" "spr"
"10881" "V3" 24 "e1" 2 "a" 9 "found" "rt" 649 "gram" "hi" 1 1 1 "english" "spr"
"10901" "V3" 25 "e1" 3 "c" 9 "looked_for" "rt" 321 "ungram" "hi" -1 1 -1 "english" "spr"
"1091" "V3" 25 "e1" 5 "a" 9 "missed" "rt" 329 "gram" "hi" 1 1 1 "english" "spr"
"10921" "V3" 25 "e1" 6 "b" 9 "brought_along" "rt" 393 "gram" "lo" 1 -1 -1 "english" "spr"
"1093" "V3" 25 "e1" 1 "a" 9 "carried" "rt" 225 "gram" "hi" 1 1 1 "english" "spr"
"10941" "V3" 25 "e1" 14 "b" 9 "looked_at" "rt" 210 "gram" "lo" 1 -1 -1 "english" "spr"
"1095" "V3" 25 "e1" 8 "d" 9 "recognized" "rt" 257 "ungram" "lo" -1 -1 1 "english" "spr"
"10961" "V3" 25 "e1" 10 "b" 9 "shouted_at" "rt" 282 "gram" "lo" 1 -1 -1 "english" "spr"
"1097" "V3" 25 "e1" 4 "d" 9 "hired" "rt" 329 "ungram" "lo" -1 -1 1 "english" "spr"
"10981" "V3" 25 "e1" 9 "a" 9 "admired" "rt" 249 "gram" "hi" 1 1 1 "english" "spr"
"1099" "V3" 25 "e1" 16 "d" 9 "liked" "rt" 522 "ungram" "lo" -1 -1 1 "english" "spr"
"11001" "V3" 25 "e1" 2 "b" 9 "found" "rt" 281 "gram" "lo" 1 -1 -1 "english" "spr"
"1101" "V3" 25 "e1" 13 "a" 9 "ignored" "rt" 353 "gram" "hi" 1 1 1 "english" "spr"
"11021" "V3" 25 "e1" 12 "d" 9 "saw" "rt" 466 "ungram" "lo" -1 -1 1 "english" "spr"
"1103" "V3" 25 "e1" 7 "c" 9 "saw" "rt" 249 "ungram" "hi" -1 1 -1 "english" "spr"
"11041" "V3" 25 "e1" 15 "c" 9 "described" "rt" 209 "ungram" "hi" -1 1 -1 "english" "spr"
"1105" "V3" 26 "e1" 9 "b" 9 "admired" "rt" 809 "gram" "lo" 1 -1 -1 "english" "spr"
"11061" "V3" 26 "e1" 7 "d" 9 "saw" "rt" 490 "ungram" "lo" -1 -1 1 "english" "spr"
"1107" "V3" 26 "e1" 3 "d" 9 "looked_for" "rt" 473 "ungram" "lo" -1 -1 1 "english" "spr"
"11081" "V3" 26 "e1" 12 "a" 9 "saw" "rt" 450 "gram" "hi" 1 1 1 "english" "spr"
"1109" "V3" 26 "e1" 4 "a" 9 "hired" "rt" 441 "gram" "hi" 1 1 1 "english" "spr"
"11101" "V3" 26 "e1" 14 "c" 9 "looked_at" "rt" 489 "ungram" "hi" -1 1 -1 "english" "spr"
"1111" "V3" 26 "e1" 16 "a" 9 "liked" "rt" 585 "gram" "hi" 1 1 1 "english" "spr"
"11121" "V3" 26 "e1" 10 "c" 9 "shouted_at" "rt" 497 "ungram" "hi" -1 1 -1 "english" "spr"
"1113" "V3" 26 "e1" 2 "c" 9 "found" "rt" 345 "ungram" "hi" -1 1 -1 "english" "spr"
"11141" "V3" 26 "e1" 6 "c" 9 "brought_along" "rt" 728 "ungram" "hi" -1 1 -1 "english" "spr"
"1115" "V3" 26 "e1" 8 "a" 9 "recognized" "rt" 537 "gram" "hi" 1 1 1 "english" "spr"
"11161" "V3" 26 "e1" 13 "b" 9 "ignored" "rt" 729 "gram" "lo" 1 -1 -1 "english" "spr"
"11181" "V3" 26 "e1" 15 "d" 9 "described" "rt" 577 "ungram" "lo" -1 -1 1 "english" "spr"
"1119" "V3" 26 "e1" 5 "b" 9 "missed" "rt" 385 "gram" "lo" 1 -1 -1 "english" "spr"
"11201" "V3" 26 "e1" 1 "b" 9 "carried" "rt" 425 "gram" "lo" 1 -1 -1 "english" "spr"
"1121" "V3" 27 "e1" 8 "b" 9 "recognized" "rt" 769 "gram" "lo" 1 -1 -1 "english" "spr"
"11221" "V3" 27 "e1" 14 "d" 9 "looked_at" "rt" 817 "ungram" "lo" -1 -1 1 "english" "spr"
"1123" "V3" 27 "e1" 6 "d" 9 "brought_along" "rt" 681 "ungram" "lo" -1 -1 1 "english" "spr"
"11241" "V3" 27 "e1" 13 "c" 9 "ignored" "rt" 497 "ungram" "hi" -1 1 -1 "english" "spr"
"1125" "V3" 27 "e1" 2 "d" 9 "found" "rt" 369 "ungram" "lo" -1 -1 1 "english" "spr"
"11261" "V3" 27 "e1" 12 "b" 9 "saw" "rt" 401 "gram" "lo" 1 -1 -1 "english" "spr"
"1127" "V3" 27 "e1" 9 "c" 9 "admired" "rt" 449 "ungram" "hi" -1 1 -1 "english" "spr"
"11281" "V3" 27 "e1" 1 "c" 9 "carried" "rt" 401 "ungram" "hi" -1 1 -1 "english" "spr"
"1129" "V3" 27 "e1" 7 "a" 9 "saw" "rt" 370 "gram" "hi" 1 1 1 "english" "spr"
"11301" "V3" 27 "e1" 4 "b" 9 "hired" "rt" 393 "gram" "lo" 1 -1 -1 "english" "spr"
"1131" "V3" 27 "e1" 3 "a" 9 "looked_for" "rt" 905 "gram" "hi" 1 1 1 "english" "spr"
"11321" "V3" 27 "e1" 10 "d" 9 "shouted_at" "rt" 377 "ungram" "lo" -1 -1 1 "english" "spr"
"1133" "V3" 27 "e1" 5 "c" 9 "missed" "rt" 393 "ungram" "hi" -1 1 -1 "english" "spr"
"1135" "V3" 27 "e1" 15 "a" 9 "described" "rt" 649 "gram" "hi" 1 1 1 "english" "spr"
"11361" "V3" 27 "e1" 16 "b" 9 "liked" "rt" 329 "gram" "lo" 1 -1 -1 "english" "spr"
"1141" "V3" 28 "e1" 10 "a" 9 "shouted_at" "rt" 1728 "gram" "hi" 1 1 1 "english" "spr"
"11441" "V3" 28 "e1" 9 "d" 9 "admired" "rt" 353 "ungram" "lo" -1 -1 1 "english" "spr"
"1145" "V3" 28 "e1" 14 "a" 9 "looked_at" "rt" 882 "gram" "hi" 1 1 1 "english" "spr"
"11461" "V3" 28 "e1" 3 "b" 9 "looked_for" "rt" 608 "gram" "lo" 1 -1 -1 "english" "spr"
"1147" "V3" 28 "e1" 5 "d" 9 "missed" "rt" 585 "ungram" "lo" -1 -1 1 "english" "spr"
"11481" "V3" 28 "e1" 4 "c" 9 "hired" "rt" 393 "ungram" "hi" -1 1 -1 "english" "spr"
"1149" "V3" 28 "e1" 13 "d" 9 "ignored" "rt" 577 "ungram" "lo" -1 -1 1 "english" "spr"
"11501" "V3" 28 "e1" 1 "d" 9 "carried" "rt" 649 "ungram" "lo" -1 -1 1 "english" "spr"
"1151" "V3" 28 "e1" 15 "b" 9 "described" "rt" 433 "gram" "lo" 1 -1 -1 "english" "spr"
"1153" "V3" 29 "e1" 5 "a" 9 "missed" "rt" 449 "gram" "hi" 1 1 1 "english" "spr"
"11541" "V3" 29 "e1" 1 "a" 9 "carried" "rt" 361 "gram" "hi" 1 1 1 "english" "spr"
"1155" "V3" 29 "e1" 15 "c" 9 "described" "rt" 393 "ungram" "hi" -1 1 -1 "english" "spr"
"11561" "V3" 29 "e1" 7 "c" 9 "saw" "rt" 361 "ungram" "hi" -1 1 -1 "english" "spr"
"1157" "V3" 29 "e1" 10 "b" 9 "shouted_at" "rt" 337 "gram" "lo" 1 -1 -1 "english" "spr"
"11581" "V3" 29 "e1" 9 "a" 9 "admired" "rt" 377 "gram" "hi" 1 1 1 "english" "spr"
"1159" "V3" 29 "e1" 4 "d" 9 "hired" "rt" 513 "ungram" "lo" -1 -1 1 "english" "spr"
"11601" "V3" 29 "e1" 2 "b" 9 "found" "rt" 361 "gram" "lo" 1 -1 -1 "english" "spr"
"11621" "V3" 29 "e1" 13 "a" 9 "ignored" "rt" 449 "gram" "hi" 1 1 1 "english" "spr"
"11641" "V3" 29 "e1" 14 "b" 9 "looked_at" "rt" 1809 "gram" "lo" 1 -1 -1 "english" "spr"
"1165" "V3" 29 "e1" 8 "d" 9 "recognized" "rt" 337 "ungram" "lo" -1 -1 1 "english" "spr"
"1169" "V3" 3 "e1" 3 "a" 9 "looked_for" "rt" 1017 "gram" "hi" 1 1 1 "english" "spr"
"11701" "V3" 3 "e1" 1 "c" 9 "carried" "rt" 313 "ungram" "hi" -1 1 -1 "english" "spr"
"1171" "V3" 3 "e1" 14 "d" 9 "looked_at" "rt" 329 "ungram" "lo" -1 -1 1 "english" "spr"
"11721" "V3" 3 "e1" 2 "d" 9 "found" "rt" 354 "ungram" "lo" -1 -1 1 "english" "spr"
"1173" "V3" 3 "e1" 16 "b" 9 "liked" "rt" 322 "gram" "lo" 1 -1 -1 "english" "spr"
"11741" "V3" 3 "e1" 15 "a" 9 "described" "rt" 361 "gram" "hi" 1 1 1 "english" "spr"
"1175" "V3" 3 "e1" 4 "b" 9 "hired" "rt" 369 "gram" "lo" 1 -1 -1 "english" "spr"
"1177" "V3" 3 "e1" 8 "b" 9 "recognized" "rt" 601 "gram" "lo" 1 -1 -1 "english" "spr"
"11781" "V3" 3 "e1" 5 "c" 9 "missed" "rt" 273 "ungram" "hi" -1 1 -1 "english" "spr"
"1179" "V3" 3 "e1" 12 "b" 9 "saw" "rt" 650 "gram" "lo" 1 -1 -1 "english" "spr"
"11801" "V3" 3 "e1" 9 "c" 9 "admired" "rt" 1025 "ungram" "hi" -1 1 -1 "english" "spr"
"1181" "V3" 3 "e1" 10 "d" 9 "shouted_at" "rt" 905 "ungram" "lo" -1 -1 1 "english" "spr"
"11821" "V3" 3 "e1" 13 "c" 9 "ignored" "rt" 289 "ungram" "hi" -1 1 -1 "english" "spr"
"1183" "V3" 3 "e1" 6 "d" 9 "brought_along" "rt" 625 "ungram" "lo" -1 -1 1 "english" "spr"
"11841" "V3" 3 "e1" 7 "a" 9 "saw" "rt" 305 "gram" "hi" 1 1 1 "english" "spr"
"11861" "V3" 30 "e1" 4 "a" 9 "hired" "rt" 1265 "gram" "hi" 1 1 1 "english" "spr"
"1187" "V3" 30 "e1" 5 "b" 9 "missed" "rt" 617 "gram" "lo" 1 -1 -1 "english" "spr"
"11881" "V3" 30 "e1" 13 "b" 9 "ignored" "rt" 825 "gram" "lo" 1 -1 -1 "english" "spr"
"1189" "V3" 30 "e1" 12 "a" 9 "saw" "rt" 737 "gram" "hi" 1 1 1 "english" "spr"
"11901" "V3" 30 "e1" 7 "d" 9 "saw" "rt" 505 "ungram" "lo" -1 -1 1 "english" "spr"
"11921" "V3" 30 "e1" 16 "a" 9 "liked" "rt" 713 "gram" "hi" 1 1 1 "english" "spr"
"1193" "V3" 30 "e1" 1 "b" 9 "carried" "rt" 1025 "gram" "lo" 1 -1 -1 "english" "spr"
"11941" "V3" 30 "e1" 14 "c" 9 "looked_at" "rt" 722 "ungram" "hi" -1 1 -1 "english" "spr"
"11961" "V3" 30 "e1" 9 "b" 9 "admired" "rt" 1569 "gram" "lo" 1 -1 -1 "english" "spr"
"1197" "V3" 30 "e1" 2 "c" 9 "found" "rt" 1001 "ungram" "hi" -1 1 -1 "english" "spr"
"11981" "V3" 30 "e1" 3 "d" 9 "looked_for" "rt" 633 "ungram" "lo" -1 -1 1 "english" "spr"
"1199" "V3" 30 "e1" 15 "d" 9 "described" "rt" 529 "ungram" "lo" -1 -1 1 "english" "spr"
"12001" "V3" 30 "e1" 6 "c" 9 "brought_along" "rt" 737 "ungram" "hi" -1 1 -1 "english" "spr"
"1201" "V3" 31 "e1" 13 "c" 9 "ignored" "rt" 497 "ungram" "hi" -1 1 -1 "english" "spr"
"1203" "V3" 31 "e1" 16 "b" 9 "liked" "rt" 393 "gram" "lo" 1 -1 -1 "english" "spr"
"1205" "V3" 31 "e1" 12 "b" 9 "saw" "rt" 370 "gram" "lo" 1 -1 -1 "english" "spr"
"12061" "V3" 31 "e1" 4 "b" 9 "hired" "rt" 321 "gram" "lo" 1 -1 -1 "english" "spr"
"1207" "V3" 31 "e1" 3 "a" 9 "looked_for" "rt" 1641 "gram" "hi" 1 1 1 "english" "spr"
"12081" "V3" 31 "e1" 6 "d" 9 "brought_along" "rt" 1625 "ungram" "lo" -1 -1 1 "english" "spr"
"1209" "V3" 31 "e1" 7 "a" 9 "saw" "rt" 266 "gram" "hi" 1 1 1 "english" "spr"
"12101" "V3" 31 "e1" 15 "a" 9 "described" "rt" 217 "gram" "hi" 1 1 1 "english" "spr"
"1211" "V3" 31 "e1" 9 "c" 9 "admired" "rt" 449 "ungram" "hi" -1 1 -1 "english" "spr"
"12121" "V3" 31 "e1" 10 "d" 9 "shouted_at" "rt" 1993 "ungram" "lo" -1 -1 1 "english" "spr"
"1213" "V3" 31 "e1" 8 "b" 9 "recognized" "rt" 465 "gram" "lo" 1 -1 -1 "english" "spr"
"1215" "V3" 31 "e1" 2 "d" 9 "found" "rt" 473 "ungram" "lo" -1 -1 1 "english" "spr"
"12161" "V3" 31 "e1" 14 "d" 9 "looked_at" "rt" 1217 "ungram" "lo" -1 -1 1 "english" "spr"
"1217" "V3" 32 "e1" 7 "b" 9 "saw" "rt" 841 "gram" "lo" 1 -1 -1 "english" "spr"
"12201" "V3" 32 "e1" 5 "d" 9 "missed" "rt" 1473 "ungram" "lo" -1 -1 1 "english" "spr"
"1221" "V3" 32 "e1" 9 "d" 9 "admired" "rt" 1225 "ungram" "lo" -1 -1 1 "english" "spr"
"12221" "V3" 32 "e1" 10 "a" 9 "shouted_at" "rt" 1657 "gram" "hi" 1 1 1 "english" "spr"
"1223" "V3" 32 "e1" 15 "b" 9 "described" "rt" 1552 "gram" "lo" 1 -1 -1 "english" "spr"
"12261" "V3" 32 "e1" 3 "b" 9 "looked_for" "rt" 1921 "gram" "lo" 1 -1 -1 "english" "spr"
"1227" "V3" 32 "e1" 14 "a" 9 "looked_at" "rt" 1018 "gram" "hi" 1 1 1 "english" "spr"
"12281" "V3" 32 "e1" 2 "a" 9 "found" "rt" 497 "gram" "hi" 1 1 1 "english" "spr"
"1229" "V3" 32 "e1" 13 "d" 9 "ignored" "rt" 953 "ungram" "lo" -1 -1 1 "english" "spr"
"1231" "V3" 32 "e1" 1 "d" 9 "carried" "rt" 1761 "ungram" "lo" -1 -1 1 "english" "spr"
"12321" "V3" 32 "e1" 6 "a" 9 "brought_along" "rt" 1977 "gram" "hi" 1 1 1 "english" "spr"
"1233" "V3" 33 "e1" 7 "c" 9 "saw" "rt" 409 "ungram" "hi" -1 1 -1 "english" "spr"
"12341" "V3" 33 "e1" 2 "b" 9 "found" "rt" 1177 "gram" "lo" 1 -1 -1 "english" "spr"
"1237" "V3" 33 "e1" 15 "c" 9 "described" "rt" 505 "ungram" "hi" -1 1 -1 "english" "spr"
"12381" "V3" 33 "e1" 12 "d" 9 "saw" "rt" 921 "ungram" "lo" -1 -1 1 "english" "spr"
"1239" "V3" 33 "e1" 1 "a" 9 "carried" "rt" 457 "gram" "hi" 1 1 1 "english" "spr"
"12401" "V3" 33 "e1" 16 "d" 9 "liked" "rt" 378 "ungram" "lo" -1 -1 1 "english" "spr"
"1241" "V3" 33 "e1" 5 "a" 9 "missed" "rt" 385 "gram" "hi" 1 1 1 "english" "spr"
"12421" "V3" 33 "e1" 13 "a" 9 "ignored" "rt" 457 "gram" "hi" 1 1 1 "english" "spr"
"1243" "V3" 33 "e1" 14 "b" 9 "looked_at" "rt" 465 "gram" "lo" 1 -1 -1 "english" "spr"
"12441" "V3" 33 "e1" 6 "b" 9 "brought_along" "rt" 1577 "gram" "lo" 1 -1 -1 "english" "spr"
"1245" "V3" 33 "e1" 10 "b" 9 "shouted_at" "rt" 274 "gram" "lo" 1 -1 -1 "english" "spr"
"12461" "V3" 33 "e1" 8 "d" 9 "recognized" "rt" 481 "ungram" "lo" -1 -1 1 "english" "spr"
"12481" "V3" 33 "e1" 3 "c" 9 "looked_for" "rt" 1665 "ungram" "hi" -1 1 -1 "english" "spr"
"12501" "V3" 34 "e1" 10 "c" 9 "shouted_at" "rt" 1209 "ungram" "hi" -1 1 -1 "english" "spr"
"1253" "V3" 34 "e1" 7 "d" 9 "saw" "rt" 1634 "ungram" "lo" -1 -1 1 "english" "spr"
"12541" "V3" 34 "e1" 5 "b" 9 "missed" "rt" 513 "gram" "lo" 1 -1 -1 "english" "spr"
"1255" "V3" 34 "e1" 12 "a" 9 "saw" "rt" 513 "gram" "hi" 1 1 1 "english" "spr"
"12581" "V3" 34 "e1" 16 "a" 9 "liked" "rt" 473 "gram" "hi" 1 1 1 "english" "spr"
"1259" "V3" 34 "e1" 3 "d" 9 "looked_for" "rt" 1377 "ungram" "lo" -1 -1 1 "english" "spr"
"12601" "V3" 34 "e1" 15 "d" 9 "described" "rt" 601 "ungram" "lo" -1 -1 1 "english" "spr"
"12621" "V3" 34 "e1" 1 "b" 9 "carried" "rt" 505 "gram" "lo" 1 -1 -1 "english" "spr"
"1263" "V3" 34 "e1" 2 "c" 9 "found" "rt" 433 "ungram" "hi" -1 1 -1 "english" "spr"
"12641" "V3" 34 "e1" 9 "b" 9 "admired" "rt" 401 "gram" "lo" 1 -1 -1 "english" "spr"
"1265" "V3" 35 "e1" 16 "b" 9 "liked" "rt" 402 "gram" "lo" 1 -1 -1 "english" "spr"
"12661" "V3" 35 "e1" 13 "c" 9 "ignored" "rt" 369 "ungram" "hi" -1 1 -1 "english" "spr"
"1267" "V3" 35 "e1" 7 "a" 9 "saw" "rt" 626 "gram" "hi" 1 1 1 "english" "spr"
"12681" "V3" 35 "e1" 5 "c" 9 "missed" "rt" 418 "ungram" "hi" -1 1 -1 "english" "spr"
"12701" "V3" 35 "e1" 8 "b" 9 "recognized" "rt" 417 "gram" "lo" 1 -1 -1 "english" "spr"
"12721" "V3" 35 "e1" 4 "b" 9 "hired" "rt" 329 "gram" "lo" 1 -1 -1 "english" "spr"
"1273" "V3" 35 "e1" 14 "d" 9 "looked_at" "rt" 322 "ungram" "lo" -1 -1 1 "english" "spr"
"1275" "V3" 35 "e1" 1 "c" 9 "carried" "rt" 465 "ungram" "hi" -1 1 -1 "english" "spr"
"1277" "V3" 35 "e1" 3 "a" 9 "looked_for" "rt" 329 "gram" "hi" 1 1 1 "english" "spr"
"12781" "V3" 35 "e1" 12 "b" 9 "saw" "rt" 378 "gram" "lo" 1 -1 -1 "english" "spr"
"1279" "V3" 35 "e1" 2 "d" 9 "found" "rt" 314 "ungram" "lo" -1 -1 1 "english" "spr"
"12801" "V3" 35 "e1" 6 "d" 9 "brought_along" "rt" 521 "ungram" "lo" -1 -1 1 "english" "spr"
"1281" "V3" 36 "e1" 14 "a" 9 "looked_at" "rt" 409 "gram" "hi" 1 1 1 "english" "spr"
"12821" "V3" 36 "e1" 13 "d" 9 "ignored" "rt" 465 "ungram" "lo" -1 -1 1 "english" "spr"
"1283" "V3" 36 "e1" 8 "c" 9 "recognized" "rt" 457 "ungram" "hi" -1 1 -1 "english" "spr"
"12841" "V3" 36 "e1" 6 "a" 9 "brought_along" "rt" 529 "gram" "hi" 1 1 1 "english" "spr"
"12861" "V3" 36 "e1" 5 "d" 9 "missed" "rt" 673 "ungram" "lo" -1 -1 1 "english" "spr"
"1287" "V3" 36 "e1" 3 "b" 9 "looked_for" "rt" 449 "gram" "lo" 1 -1 -1 "english" "spr"
"12881" "V3" 36 "e1" 9 "d" 9 "admired" "rt" 481 "ungram" "lo" -1 -1 1 "english" "spr"
"1289" "V3" 36 "e1" 2 "a" 9 "found" "rt" 458 "gram" "hi" 1 1 1 "english" "spr"
"12901" "V3" 36 "e1" 7 "b" 9 "saw" "rt" 337 "gram" "lo" 1 -1 -1 "english" "spr"
"1291" "V3" 36 "e1" 12 "c" 9 "saw" "rt" 401 "ungram" "hi" -1 1 -1 "english" "spr"
"12921" "V3" 36 "e1" 10 "a" 9 "shouted_at" "rt" 641 "gram" "hi" 1 1 1 "english" "spr"
"1293" "V3" 36 "e1" 16 "c" 9 "liked" "rt" 457 "ungram" "hi" -1 1 -1 "english" "spr"
"12941" "V3" 36 "e1" 15 "b" 9 "described" "rt" 441 "gram" "lo" 1 -1 -1 "english" "spr"
"1295" "V3" 36 "e1" 4 "c" 9 "hired" "rt" 353 "ungram" "hi" -1 1 -1 "english" "spr"
"12961" "V3" 36 "e1" 1 "d" 9 "carried" "rt" 553 "ungram" "lo" -1 -1 1 "english" "spr"
"1297" "V3" 37 "e1" 16 "d" 9 "liked" "rt" 345 "ungram" "lo" -1 -1 1 "english" "spr"
"12981" "V3" 37 "e1" 1 "a" 9 "carried" "rt" 1625 "gram" "hi" 1 1 1 "english" "spr"
"13001" "V3" 37 "e1" 8 "d" 9 "recognized" "rt" 633 "ungram" "lo" -1 -1 1 "english" "spr"
"1301" "V3" 37 "e1" 3 "c" 9 "looked_for" "rt" 521 "ungram" "hi" -1 1 -1 "english" "spr"
"13021" "V3" 37 "e1" 7 "c" 9 "saw" "rt" 450 "ungram" "hi" -1 1 -1 "english" "spr"
"1303" "V3" 37 "e1" 6 "b" 9 "brought_along" "rt" 385 "gram" "lo" 1 -1 -1 "english" "spr"
"13041" "V3" 37 "e1" 4 "d" 9 "hired" "rt" 329 "ungram" "lo" -1 -1 1 "english" "spr"
"1305" "V3" 37 "e1" 13 "a" 9 "ignored" "rt" 401 "gram" "hi" 1 1 1 "english" "spr"
"13061" "V3" 37 "e1" 9 "a" 9 "admired" "rt" 417 "gram" "hi" 1 1 1 "english" "spr"
"1307" "V3" 37 "e1" 2 "b" 9 "found" "rt" 297 "gram" "lo" 1 -1 -1 "english" "spr"
"13081" "V3" 37 "e1" 15 "c" 9 "described" "rt" 385 "ungram" "hi" -1 1 -1 "english" "spr"
"1309" "V3" 37 "e1" 5 "a" 9 "missed" "rt" 313 "gram" "hi" 1 1 1 "english" "spr"
"13101" "V3" 37 "e1" 12 "d" 9 "saw" "rt" 273 "ungram" "lo" -1 -1 1 "english" "spr"
"1311" "V3" 37 "e1" 10 "b" 9 "shouted_at" "rt" 569 "gram" "lo" 1 -1 -1 "english" "spr"
"13121" "V3" 37 "e1" 14 "b" 9 "looked_at" "rt" 337 "gram" "lo" 1 -1 -1 "english" "spr"
"1313" "V3" 38 "e1" 1 "b" 9 "carried" "rt" 649 "gram" "lo" 1 -1 -1 "english" "spr"
"13141" "V3" 38 "e1" 12 "a" 9 "saw" "rt" 1089 "gram" "hi" 1 1 1 "english" "spr"
"1315" "V3" 38 "e1" 8 "a" 9 "recognized" "rt" 665 "gram" "hi" 1 1 1 "english" "spr"
"13161" "V3" 38 "e1" 3 "d" 9 "looked_for" "rt" 569 "ungram" "lo" -1 -1 1 "english" "spr"
"13181" "V3" 38 "e1" 7 "d" 9 "saw" "rt" 626 "ungram" "lo" -1 -1 1 "english" "spr"
"1319" "V3" 38 "e1" 5 "b" 9 "missed" "rt" 465 "gram" "lo" 1 -1 -1 "english" "spr"
"13201" "V3" 38 "e1" 13 "b" 9 "ignored" "rt" 521 "gram" "lo" 1 -1 -1 "english" "spr"
"1321" "V3" 38 "e1" 10 "c" 9 "shouted_at" "rt" 689 "ungram" "hi" -1 1 -1 "english" "spr"
