"subject" "id" "cond" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT"
"6100" "mmi" 34 "a" 4 333 1 333 333 333 333 333 1655 0 0 0 0 0 333
"6101" "mmi" 34 "a" 5 0 0 0 0 0 0 0 1655 0 0 0 0 0 0
"6102" "mmi" 34 "a" 6 262 1 0 807 1156 1156 2009 3664 349 349 0 1 1 349
"6103" "mmi" 34 "a" 7 0 0 0 0 0 0 0 3664 0 0 0 0 0 0
"6104" "mmi" 34 "a" 8 0 0 0 0 0 0 0 3664 0 0 0 0 0 0
"6105" "mmi" 35 "d" 1 192 1 0 192 192 607 192 192 415 0 415 0 0 415
"6106" "mmi" 35 "d" 2 131 1 0 317 317 774 317 509 457 0 457 0 0 211
"6107" "mmi" 35 "d" 3 185 1 0 185 1597 1819 2469 2978 1634 1412 222 2 2 222
"6108" "mmi" 35 "d" 4 335 1 0 829 829 1384 829 3807 555 0 555 0 0 398
"6109" "mmi" 35 "d" 5 183 1 0 183 503 661 660 4467 478 320 158 1 1 158
"6110" "mmi" 35 "d" 6 0 0 0 0 0 0 0 4467 0 0 0 0 0 0
"6111" "mmi" 35 "d" 7 194 1 0 909 1068 1068 1846 6313 159 159 0 1 1 159
"6112" "mmi" 35 "d" 8 0 0 0 0 0 0 0 6313 0 0 0 0 0 0
"6113" "mmi" 36 "c" 1 194 1 194 194 194 194 194 194 0 0 0 0 0 194
"6114" "mmi" 36 "c" 2 172 1 0 415 415 972 415 609 557 0 557 0 0 369
"6115" "mmi" 36 "c" 3 189 1 0 189 374 504 562 1171 315 185 130 1 1 130
"6116" "mmi" 36 "c" 4 228 1 228 228 228 228 228 1399 0 0 0 0 0 228
"6117" "mmi" 36 "c" 5 0 0 0 0 0 0 0 1399 0 0 0 0 0 0
"6118" "mmi" 36 "c" 6 208 1 0 803 803 803 1302 2701 0 0 0 1 1 803
"6119" "mmi" 36 "c" 7 0 0 0 0 0 0 0 2701 0 0 0 0 0 0
"6120" "mmi" 36 "c" 8 0 0 0 0 0 0 0 2701 0 0 0 0 0 0
"6121" "mmo" 1 "a" 1 218 1 0 380 380 380 380 380 0 0 0 0 0 380
"6122" "mmo" 1 "a" 2 288 1 288 288 288 288 288 668 0 0 0 0 0 288
"6123" "mmo" 1 "a" 3 292 1 292 292 292 292 292 960 0 0 0 0 0 292
"6124" "mmo" 1 "a" 4 257 1 257 257 257 257 257 1217 0 0 0 0 0 257
"6125" "mmo" 1 "a" 5 0 0 0 0 0 0 0 1217 0 0 0 0 0 0
"6126" "mmo" 1 "a" 6 294 1 0 2250 2250 2250 2250 3467 0 0 0 0 0 2250
"6127" "mmo" 1 "a" 7 0 0 0 0 0 0 0 3467 0 0 0 0 0 0
"6128" "mmo" 1 "a" 8 0 0 0 0 0 0 0 3467 0 0 0 0 0 0
"6129" "mmo" 2 "d" 1 223 1 223 223 223 223 223 223 0 0 0 0 0 223
"6130" "mmo" 2 "d" 2 264 1 0 448 448 448 448 671 0 0 0 0 0 448
"6131" "mmo" 2 "d" 3 264 1 0 667 667 667 667 1338 0 0 0 0 0 667
"6132" "mmo" 2 "d" 4 383 1 383 383 383 383 383 1721 0 0 0 0 0 383
"6133" "mmo" 2 "d" 5 253 1 253 253 253 253 253 1974 0 0 0 0 0 253
"6134" "mmo" 2 "d" 6 0 0 0 0 0 0 0 1974 0 0 0 0 0 0
"6135" "mmo" 2 "d" 7 449 1 0 1826 1826 1826 1826 3800 0 0 0 0 0 1826
"6136" "mmo" 2 "d" 8 0 0 0 0 0 0 0 3800 0 0 0 0 0 0
"6137" "mmo" 3 "c" 1 193 1 193 193 193 193 193 193 0 0 0 0 0 193
"6138" "mmo" 3 "c" 2 244 1 244 244 244 244 244 437 0 0 0 0 0 244
"6139" "mmo" 3 "c" 3 262 1 0 547 547 547 547 984 0 0 0 0 0 547
"6140" "mmo" 3 "c" 4 341 1 341 341 341 341 341 1325 0 0 0 0 0 341
"6141" "mmo" 3 "c" 5 0 0 0 0 0 0 0 1325 0 0 0 0 0 0
"6142" "mmo" 3 "c" 6 348 1 0 1732 1732 1732 1732 3057 0 0 0 0 0 1732
"6143" "mmo" 3 "c" 7 0 0 0 0 0 0 0 3057 0 0 0 0 0 0
"6144" "mmo" 3 "c" 8 0 0 0 0 0 0 0 3057 0 0 0 0 0 0
"6145" "mmo" 4 "b" 1 206 1 0 335 335 335 335 335 0 0 0 0 0 335
"6146" "mmo" 4 "b" 2 327 1 327 327 327 327 327 662 0 0 0 0 0 327
"6147" "mmo" 4 "b" 3 324 1 0 1113 1113 1113 1113 1775 0 0 0 0 0 1113
"6148" "mmo" 4 "b" 4 356 1 356 356 356 356 356 2131 0 0 0 0 0 356
"6149" "mmo" 4 "b" 5 175 1 175 175 175 175 175 2306 0 0 0 0 0 175
"6150" "mmo" 4 "b" 6 0 0 0 0 0 0 0 2306 0 0 0 0 0 0
"6151" "mmo" 4 "b" 7 269 1 0 1259 1259 1259 1259 3565 0 0 0 0 0 1259
"6152" "mmo" 4 "b" 8 0 0 0 0 0 0 0 3565 0 0 0 0 0 0
"6153" "mmo" 6 "a" 1 317 1 317 317 317 317 317 317 0 0 0 0 0 317
"6154" "mmo" 6 "a" 2 270 1 0 423 423 423 423 740 0 0 0 0 0 423
"6155" "mmo" 6 "a" 3 0 0 0 0 0 0 0 740 0 0 0 0 0 0
"6156" "mmo" 6 "a" 4 233 1 233 233 233 233 233 973 0 0 0 0 0 233
"6157" "mmo" 6 "a" 5 273 1 273 273 273 273 273 1246 0 0 0 0 0 273
"6158" "mmo" 6 "a" 6 381 1 381 381 381 381 381 1627 0 0 0 0 0 381
"6159" "mmo" 6 "a" 7 292 1 0 796 796 796 796 2423 0 0 0 0 0 796
"6160" "mmo" 6 "a" 8 0 0 0 0 0 0 0 2423 0 0 0 0 0 0
"6161" "mmo" 7 "d" 1 195 1 0 347 347 347 347 347 0 0 0 0 0 347
"6162" "mmo" 7 "d" 2 434 1 0 434 434 960 434 781 526 0 526 0 0 253
"6163" "mmo" 7 "d" 3 195 1 0 195 1573 2421 1846 2627 2226 1378 848 1 2 497
"6164" "mmo" 7 "d" 4 0 0 0 0 0 0 0 2627 0 0 0 0 0 0
"6165" "mmo" 7 "d" 5 286 1 0 927 927 927 927 3554 0 0 0 0 0 927
"6166" "mmo" 7 "d" 6 0 0 0 0 0 0 0 3554 0 0 0 0 0 0
"6167" "mmo" 7 "d" 7 251 1 0 2404 2830 2830 3931 7485 426 426 0 1 1 426
"6168" "mmo" 7 "d" 8 0 0 0 0 0 0 0 7485 0 0 0 0 0 0
"6169" "mmo" 8 "c" 1 200 1 0 335 335 335 335 335 0 0 0 0 0 335
"6170" "mmo" 8 "c" 2 149 1 0 373 373 373 373 708 0 0 0 0 0 373
"6171" "mmo" 8 "c" 3 415 1 415 415 415 415 415 1123 0 0 0 0 0 415
"6172" "mmo" 8 "c" 4 169 1 169 169 169 169 169 1292 0 0 0 0 0 169
"6173" "mmo" 8 "c" 5 0 0 0 0 0 0 0 1292 0 0 0 0 0 0
"6174" "mmo" 8 "c" 6 384 1 0 2126 2126 2126 2126 3418 0 0 0 0 0 2126
"6175" "mmo" 8 "c" 7 0 0 0 0 0 0 0 3418 0 0 0 0 0 0
"6176" "mmo" 8 "c" 8 0 0 0 0 0 0 0 3418 0 0 0 0 0 0
"6177" "mmo" 10 "b" 1 187 1 187 187 187 187 187 187 0 0 0 0 0 187
"6178" "mmo" 10 "b" 2 305 1 305 305 305 305 305 492 0 0 0 0 0 305
"6179" "mmo" 10 "b" 3 220 1 0 1160 1160 1160 1160 1652 0 0 0 0 0 1160
"6180" "mmo" 10 "b" 4 466 1 466 466 466 466 466 2118 0 0 0 0 0 466
"6181" "mmo" 10 "b" 5 0 0 0 0 0 0 0 2118 0 0 0 0 0 0
"6182" "mmo" 10 "b" 6 0 0 0 0 0 0 0 2118 0 0 0 0 0 0
"6183" "mmo" 10 "b" 7 366 1 0 1948 1948 1948 1948 4066 0 0 0 0 0 1948
"6184" "mmo" 10 "b" 8 0 0 0 0 0 0 0 4066 0 0 0 0 0 0
"6185" "mmo" 11 "a" 1 208 1 208 208 208 208 208 208 0 0 0 0 0 208
"6186" "mmo" 11 "a" 2 174 1 0 438 438 438 438 646 0 0 0 0 0 438
"6187" "mmo" 11 "a" 3 463 1 0 716 716 716 716 1362 0 0 0 0 0 716
"6188" "mmo" 11 "a" 4 0 0 0 0 0 0 0 1362 0 0 0 0 0 0
"6189" "mmo" 11 "a" 5 295 1 0 1101 1101 1101 1101 2463 0 0 0 0 0 1101
"6190" "mmo" 11 "a" 6 0 0 0 0 0 0 0 2463 0 0 0 0 0 0
"6191" "mmo" 11 "a" 7 0 0 0 0 0 0 0 2463 0 0 0 0 0 0
"6192" "mmo" 11 "a" 8 0 0 0 0 0 0 0 2463 0 0 0 0 0 0
"6193" "mmo" 12 "d" 1 193 1 0 341 341 341 341 341 0 0 0 0 0 341
"6194" "mmo" 12 "d" 2 285 1 285 285 285 285 285 626 0 0 0 0 0 285
"6195" "mmo" 12 "d" 3 316 1 0 615 615 615 615 1241 0 0 0 0 0 615
"6196" "mmo" 12 "d" 4 0 0 0 0 0 0 0 1241 0 0 0 0 0 0
"6197" "mmo" 12 "d" 5 271 1 271 271 271 271 271 1512 0 0 0 0 0 271
"6198" "mmo" 12 "d" 6 0 0 0 0 0 0 0 1512 0 0 0 0 0 0
"6199" "mmo" 12 "d" 7 189 1 0 1062 1062 1062 1062 2574 0 0 0 0 0 1062
"6200" "mmo" 12 "d" 8 0 0 0 0 0 0 0 2574 0 0 0 0 0 0
"6201" "mmo" 13 "c" 1 184 1 0 368 368 368 368 368 0 0 0 0 0 368
"6202" "mmo" 13 "c" 2 294 1 294 294 294 294 294 662 0 0 0 0 0 294
"6203" "mmo" 13 "c" 3 0 0 0 0 0 0 0 662 0 0 0 0 0 0
"6204" "mmo" 13 "c" 4 390 1 390 390 390 390 390 1052 0 0 0 0 0 390
"6205" "mmo" 13 "c" 5 175 1 175 175 175 175 175 1227 0 0 0 0 0 175
"6206" "mmo" 13 "c" 6 355 1 0 934 934 934 934 2161 0 0 0 0 0 934
"6207" "mmo" 13 "c" 7 0 0 0 0 0 0 0 2161 0 0 0 0 0 0
"6208" "mmo" 13 "c" 8 0 0 0 0 0 0 0 2161 0 0 0 0 0 0
"6209" "mmo" 14 "b" 1 227 1 0 423 423 423 423 423 0 0 0 0 0 423
"6210" "mmo" 14 "b" 2 149 1 0 315 315 315 315 738 0 0 0 0 0 315
"6211" "mmo" 14 "b" 3 289 1 0 1158 1158 1158 1158 1896 0 0 0 0 0 1158
"6212" "mmo" 14 "b" 4 310 1 310 310 310 310 310 2206 0 0 0 0 0 310
"6213" "mmo" 14 "b" 5 362 1 362 362 362 362 362 2568 0 0 0 0 0 362
"6214" "mmo" 14 "b" 6 0 0 0 0 0 0 0 2568 0 0 0 0 0 0
"6215" "mmo" 14 "b" 7 418 1 0 1555 1555 1555 1555 4123 0 0 0 0 0 1555
"6216" "mmo" 14 "b" 8 0 0 0 0 0 0 0 4123 0 0 0 0 0 0
"6217" "mmo" 15 "a" 1 230 1 0 375 375 375 375 375 0 0 0 0 0 375
"6218" "mmo" 15 "a" 2 397 1 397 397 397 397 397 772 0 0 0 0 0 397
"6219" "mmo" 15 "a" 3 575 1 575 575 575 575 575 1347 0 0 0 0 0 575
"6220" "mmo" 15 "a" 4 0 0 0 0 0 0 0 1347 0 0 0 0 0 0
"6221" "mmo" 15 "a" 5 0 0 0 0 0 0 0 1347 0 0 0 0 0 0
"6222" "mmo" 15 "a" 6 315 1 0 1728 1728 1728 1728 3075 0 0 0 0 0 1728
"6223" "mmo" 15 "a" 7 0 0 0 0 0 0 0 3075 0 0 0 0 0 0
"6224" "mmo" 15 "a" 8 0 0 0 0 0 0 0 3075 0 0 0 0 0 0
"6225" "mmo" 16 "d" 1 202 1 0 202 202 508 202 202 306 0 306 0 0 306
"6226" "mmo" 16 "d" 2 305 1 0 442 442 442 748 950 0 0 0 1 1 442
"6227" "mmo" 16 "d" 3 250 1 0 787 787 787 787 1737 0 0 0 0 0 787
"6228" "mmo" 16 "d" 4 0 0 0 0 0 0 0 1737 0 0 0 0 0 0
"6229" "mmo" 16 "d" 5 0 0 0 0 0 265 0 1737 265 0 265 0 0 265
"6230" "mmo" 16 "d" 6 383 1 383 383 383 383 648 2385 0 0 0 1 1 383
"6231" "mmo" 16 "d" 7 428 1 0 2645 2645 2645 2645 5030 0 0 0 0 0 2645
"6232" "mmo" 16 "d" 8 0 0 0 0 0 0 0 5030 0 0 0 0 0 0
"6233" "mmo" 17 "c" 1 190 1 0 340 340 511 340 340 171 0 171 0 0 171
"6234" "mmo" 17 "c" 2 150 1 0 292 292 292 463 803 0 0 0 1 1 292
"6235" "mmo" 17 "c" 3 197 1 197 197 197 197 197 1000 0 0 0 0 0 197
"6236" "mmo" 17 "c" 4 314 1 314 314 314 314 314 1314 0 0 0 0 0 314
"6237" "mmo" 17 "c" 5 0 0 0 0 0 0 0 1314 0 0 0 0 0 0
"6238" "mmo" 17 "c" 6 406 1 0 2328 2328 2328 2328 3642 0 0 0 0 0 2328
"6239" "mmo" 17 "c" 7 0 0 0 0 0 0 0 3642 0 0 0 0 0 0
"6240" "mmo" 17 "c" 8 0 0 0 0 0 0 0 3642 0 0 0 0 0 0
"6241" "mmo" 18 "b" 1 176 1 0 341 341 341 341 341 0 0 0 0 0 341
"6242" "mmo" 18 "b" 2 278 1 278 278 278 278 278 619 0 0 0 0 0 278
"6243" "mmo" 18 "b" 3 180 1 0 688 688 688 688 1307 0 0 0 0 0 688
"6244" "mmo" 18 "b" 4 191 1 191 191 191 191 191 1498 0 0 0 0 0 191
"6245" "mmo" 18 "b" 5 0 0 0 0 0 394 0 1498 394 0 394 0 0 394
"6246" "mmo" 18 "b" 6 283 1 283 283 283 283 677 2175 0 0 0 1 1 283
"6247" "mmo" 18 "b" 7 249 1 0 1561 1561 1561 1561 3736 0 0 0 0 0 1561
"6248" "mmo" 18 "b" 8 0 0 0 0 0 0 0 3736 0 0 0 0 0 0
"6249" "mmo" 19 "a" 1 203 1 0 356 356 356 356 356 0 0 0 0 0 356
"6250" "mmo" 19 "a" 2 285 1 285 285 285 285 285 641 0 0 0 0 0 285
"6251" "mmo" 19 "a" 3 232 1 232 232 232 232 232 873 0 0 0 0 0 232
"6252" "mmo" 19 "a" 4 423 1 423 423 423 423 423 1296 0 0 0 0 0 423
"6253" "mmo" 19 "a" 5 0 0 0 0 0 0 0 1296 0 0 0 0 0 0
"6254" "mmo" 19 "a" 6 480 1 0 1776 1776 1776 1776 3072 0 0 0 0 0 1776
"6255" "mmo" 19 "a" 7 0 0 0 0 0 0 0 3072 0 0 0 0 0 0
"6256" "mmo" 19 "a" 8 0 0 0 0 0 0 0 3072 0 0 0 0 0 0
"6257" "mmo" 20 "d" 1 258 1 258 258 258 258 258 258 0 0 0 0 0 258
"6258" "mmo" 20 "d" 2 256 1 256 256 256 256 256 514 0 0 0 0 0 256
"6259" "mmo" 20 "d" 3 418 1 0 1571 1571 2083 1571 2085 512 0 512 0 0 512
"6260" "mmo" 20 "d" 4 0 0 0 0 0 0 0 2085 0 0 0 0 0 0
"6261" "mmo" 20 "d" 5 484 1 0 484 484 822 484 2569 338 0 338 0 0 338
"6262" "mmo" 20 "d" 6 0 0 0 0 0 0 0 2569 0 0 0 0 0 0
"6263" "mmo" 20 "d" 7 251 1 0 1750 1750 1750 2600 5169 0 0 0 1 1 1750
"6264" "mmo" 20 "d" 8 0 0 0 0 0 0 0 5169 0 0 0 0 0 0
"6265" "mmo" 21 "c" 1 203 1 0 344 344 344 344 344 0 0 0 0 0 344
"6266" "mmo" 21 "c" 2 481 1 0 481 481 683 481 825 202 0 202 0 0 202
"6267" "mmo" 21 "c" 3 396 1 0 396 598 598 800 1625 202 202 0 1 1 202
"6268" "mmo" 21 "c" 4 562 1 562 562 562 562 562 2187 0 0 0 0 0 562
"6269" "mmo" 21 "c" 5 0 0 0 0 0 0 0 2187 0 0 0 0 0 0
"6270" "mmo" 21 "c" 6 285 1 0 1064 1064 1064 1064 3251 0 0 0 0 0 1064
"6271" "mmo" 21 "c" 7 0 0 0 0 0 0 0 3251 0 0 0 0 0 0
"6272" "mmo" 21 "c" 8 0 0 0 0 0 0 0 3251 0 0 0 0 0 0
"6273" "mmo" 22 "b" 1 194 1 0 346 346 346 346 346 0 0 0 0 0 346
"6274" "mmo" 22 "b" 2 326 1 326 326 326 326 326 672 0 0 0 0 0 326
"6275" "mmo" 22 "b" 3 342 1 0 709 709 709 709 1381 0 0 0 0 0 709
"6276" "mmo" 22 "b" 4 0 0 0 0 0 0 0 1381 0 0 0 0 0 0
"6277" "mmo" 22 "b" 5 390 1 390 390 390 390 390 1771 0 0 0 0 0 390
"6278" "mmo" 22 "b" 6 0 0 0 0 0 0 0 1771 0 0 0 0 0 0
"6279" "mmo" 22 "b" 7 280 1 0 2362 2362 2362 2362 4133 0 0 0 0 0 2362
"6280" "mmo" 22 "b" 8 0 0 0 0 0 0 0 4133 0 0 0 0 0 0
"6281" "mmo" 23 "a" 1 212 1 0 384 384 771 384 384 387 0 387 0 0 387
"6282" "mmo" 23 "a" 2 178 1 0 448 708 708 1095 1479 260 260 0 1 1 260
"6283" "mmo" 23 "a" 3 0 0 0 0 0 0 0 1479 0 0 0 0 0 0
"6284" "mmo" 23 "a" 4 297 1 297 297 297 297 297 1776 0 0 0 0 0 297
"6285" "mmo" 23 "a" 5 0 0 0 0 0 0 0 1776 0 0 0 0 0 0
"6286" "mmo" 23 "a" 6 337 1 0 2315 2315 2315 2315 4091 0 0 0 0 0 2315
"6287" "mmo" 23 "a" 7 0 0 0 0 0 0 0 4091 0 0 0 0 0 0
"6288" "mmo" 23 "a" 8 0 0 0 0 0 0 0 4091 0 0 0 0 0 0
"6289" "mmo" 24 "d" 1 233 1 0 563 563 563 563 563 0 0 0 0 0 563
"6290" "mmo" 24 "d" 2 0 0 0 0 0 247 0 563 247 0 247 0 0 247
"6291" "mmo" 24 "d" 3 211 1 0 1031 1031 1527 1031 1594 496 0 496 0 0 496
"6292" "mmo" 24 "d" 4 0 0 0 0 0 0 0 1594 0 0 0 0 0 0
"6293" "mmo" 24 "d" 5 234 1 234 234 234 234 234 1828 0 0 0 0 0 234
"6294" "mmo" 24 "d" 6 0 0 0 0 0 0 0 1828 0 0 0 0 0 0
"6295" "mmo" 24 "d" 7 620 1 0 1497 1792 1792 2535 4363 295 295 0 1 1 295
"6296" "mmo" 24 "d" 8 0 0 0 0 0 0 0 4363 0 0 0 0 0 0
"6297" "mmo" 25 "c" 1 224 1 0 482 482 482 482 482 0 0 0 0 0 482
"6298" "mmo" 25 "c" 2 178 1 0 178 178 321 178 660 143 0 143 0 0 143
"6299" "mmo" 25 "c" 3 378 1 378 378 378 378 521 1181 0 0 0 1 1 378
"6300" "mmo" 25 "c" 4 0 0 0 0 0 0 0 1181 0 0 0 0 0 0
"6301" "mmo" 25 "c" 5 0 0 0 0 0 179 0 1181 179 0 179 0 0 179
"6302" "mmo" 25 "c" 6 181 1 0 181 2014 2014 2193 3374 1833 1833 0 1 1 1833
"6303" "mmo" 25 "c" 7 0 0 0 0 0 0 0 3374 0 0 0 0 0 0
"6304" "mmo" 25 "c" 8 0 0 0 0 0 0 0 3374 0 0 0 0 0 0
"6305" "mmo" 27 "b" 1 216 1 0 362 362 362 362 362 0 0 0 0 0 362
"6306" "mmo" 27 "b" 2 273 1 273 273 273 273 273 635 0 0 0 0 0 273
"6307" "mmo" 27 "b" 3 250 1 0 1692 1692 1692 1692 2327 0 0 0 0 0 1692
"6308" "mmo" 27 "b" 4 284 1 284 284 284 284 284 2611 0 0 0 0 0 284
"6309" "mmo" 27 "b" 5 0 0 0 0 0 0 0 2611 0 0 0 0 0 0
"6310" "mmo" 27 "b" 6 155 1 155 155 155 155 155 2766 0 0 0 0 0 155
"6311" "mmo" 27 "b" 7 376 1 0 1564 1564 1564 1564 4330 0 0 0 0 0 1564
"6312" "mmo" 27 "b" 8 0 0 0 0 0 0 0 4330 0 0 0 0 0 0
"6313" "mmo" 28 "a" 1 0 0 0 0 0 165 0 0 165 0 165 0 0 165
"6314" "mmo" 28 "a" 2 182 1 0 182 362 810 527 527 628 180 448 1 1 448
"6315" "mmo" 28 "a" 3 305 1 0 305 563 563 1011 1538 258 258 0 1 1 258
"6316" "mmo" 28 "a" 4 273 1 273 273 273 273 273 1811 0 0 0 0 0 273
"6317" "mmo" 28 "a" 5 0 0 0 0 0 0 0 1811 0 0 0 0 0 0
"6318" "mmo" 28 "a" 6 343 1 0 2087 2087 2087 2087 3898 0 0 0 0 0 2087
"6319" "mmo" 28 "a" 7 0 0 0 0 0 0 0 3898 0 0 0 0 0 0
"6320" "mmo" 28 "a" 8 0 0 0 0 0 0 0 3898 0 0 0 0 0 0
"6321" "mmo" 29 "d" 1 194 1 0 194 194 656 194 194 462 0 462 0 0 328
"6322" "mmo" 29 "d" 2 414 1 0 414 414 1646 414 608 1232 0 1232 0 2 350
"6323" "mmo" 29 "d" 3 313 1 0 746 746 1764 746 1354 1018 0 1018 0 1 849
"6324" "mmo" 29 "d" 4 478 1 0 478 478 1091 478 1832 613 0 613 0 0 337
"6325" "mmo" 29 "d" 5 614 1 0 714 714 992 1740 3572 278 0 278 1 1 278
"6326" "mmo" 29 "d" 6 291 1 0 1061 1942 1942 4519 8091 881 881 0 1 1 881
"6327" "mmo" 29 "d" 7 0 0 0 0 0 0 0 8091 0 0 0 0 0 0
"6328" "mmo" 29 "d" 8 0 0 0 0 0 0 0 8091 0 0 0 0 0 0
"6329" "mmo" 30 "c" 1 203 1 0 365 365 365 365 365 0 0 0 0 0 365
"6330" "mmo" 30 "c" 2 173 1 173 173 173 173 173 538 0 0 0 0 0 173
"6331" "mmo" 30 "c" 3 189 1 0 485 485 2077 485 1023 1592 0 1592 0 0 577
"6332" "mmo" 30 "c" 4 658 1 0 658 658 915 917 1940 257 0 257 1 1 257
"6333" "mmo" 30 "c" 5 0 0 0 0 0 0 0 1940 0 0 0 0 0 0
"6334" "mmo" 30 "c" 6 302 1 0 570 2067 2067 3657 5597 1497 1497 0 2 2 508
"6335" "mmo" 30 "c" 7 0 0 0 0 0 0 0 5597 0 0 0 0 0 0
"6336" "mmo" 30 "c" 8 0 0 0 0 0 0 0 5597 0 0 0 0 0 0
"6337" "mmo" 31 "b" 1 200 1 0 356 356 356 356 356 0 0 0 0 0 356
"6338" "mmo" 31 "b" 2 341 1 341 341 341 341 341 697 0 0 0 0 0 341
"6339" "mmo" 31 "b" 3 212 1 0 695 695 695 695 1392 0 0 0 0 0 695
"6340" "mmo" 31 "b" 4 269 1 0 643 643 643 643 2035 0 0 0 0 0 643
"6341" "mmo" 31 "b" 5 0 0 0 0 0 0 0 2035 0 0 0 0 0 0
"6342" "mmo" 31 "b" 6 239 1 239 239 239 239 239 2274 0 0 0 0 0 239
"6343" "mmo" 31 "b" 7 487 1 0 1411 1411 1411 1411 3685 0 0 0 0 0 1411
"6344" "mmo" 31 "b" 8 0 0 0 0 0 0 0 3685 0 0 0 0 0 0
"6345" "mmo" 33 "a" 1 213 1 213 213 213 213 213 213 0 0 0 0 0 213
"6346" "mmo" 33 "a" 2 180 1 0 426 426 426 426 639 0 0 0 0 0 426
"6347" "mmo" 33 "a" 3 278 1 0 549 549 549 549 1188 0 0 0 0 0 549
"6348" "mmo" 33 "a" 4 0 0 0 0 0 0 0 1188 0 0 0 0 0 0
"6349" "mmo" 33 "a" 5 536 1 536 536 536 536 536 1724 0 0 0 0 0 536
"6350" "mmo" 33 "a" 6 341 1 0 2376 2376 2376 2376 4100 0 0 0 0 0 2376
"6351" "mmo" 33 "a" 7 0 0 0 0 0 0 0 4100 0 0 0 0 0 0
"6352" "mmo" 33 "a" 8 0 0 0 0 0 0 0 4100 0 0 0 0 0 0
"6353" "mmo" 34 "d" 1 224 1 224 224 224 224 224 224 0 0 0 0 0 224
"6354" "mmo" 34 "d" 2 156 1 0 484 484 484 484 708 0 0 0 0 0 484
"6355" "mmo" 34 "d" 3 386 1 0 871 871 871 871 1579 0 0 0 0 0 871
"6356" "mmo" 34 "d" 4 299 1 0 470 470 745 470 2049 275 0 275 0 0 275
"6357" "mmo" 34 "d" 5 370 1 370 370 370 370 370 2419 0 0 0 0 0 370
"6358" "mmo" 34 "d" 6 0 0 0 0 0 0 0 2419 0 0 0 0 0 0
"6359" "mmo" 34 "d" 7 288 1 0 2365 2719 2719 2994 5413 354 354 0 1 1 354
"6360" "mmo" 34 "d" 8 0 0 0 0 0 0 0 5413 0 0 0 0 0 0
"6361" "mmo" 35 "c" 1 224 1 224 224 224 224 224 224 0 0 0 0 0 224
"6362" "mmo" 35 "c" 2 227 1 0 398 398 398 398 622 0 0 0 0 0 398
"6363" "mmo" 35 "c" 3 265 1 0 527 527 527 527 1149 0 0 0 0 0 527
"6364" "mmo" 35 "c" 4 396 1 396 396 396 396 396 1545 0 0 0 0 0 396
"6365" "mmo" 35 "c" 5 0 0 0 0 0 0 0 1545 0 0 0 0 0 0
"6366" "mmo" 35 "c" 6 277 1 0 1151 1151 1151 1151 2696 0 0 0 0 0 1151
"6367" "mmo" 35 "c" 7 0 0 0 0 0 0 0 2696 0 0 0 0 0 0
"6368" "mmo" 35 "c" 8 0 0 0 0 0 0 0 2696 0 0 0 0 0 0
"6369" "mmo" 36 "b" 1 185 1 0 336 336 336 336 336 0 0 0 0 0 336
"6370" "mmo" 36 "b" 2 334 1 334 334 334 334 334 670 0 0 0 0 0 334
"6371" "mmo" 36 "b" 3 328 1 0 1135 1135 1135 1135 1805 0 0 0 0 0 1135
"6372" "mmo" 36 "b" 4 336 1 336 336 336 336 336 2141 0 0 0 0 0 336
"6373" "mmo" 36 "b" 5 0 0 0 0 0 0 0 2141 0 0 0 0 0 0
"6374" "mmo" 36 "b" 6 256 1 256 256 256 256 256 2397 0 0 0 0 0 256
"6375" "mmo" 36 "b" 7 398 1 0 1937 1937 1937 1937 4334 0 0 0 0 0 1937
"6376" "mmo" 36 "b" 8 0 0 0 0 0 0 0 4334 0 0 0 0 0 0
"6377" "momo" 1 "c" 1 183 1 183 183 183 183 183 183 0 0 0 0 0 183
"6378" "momo" 1 "c" 2 183 1 183 183 183 183 183 366 0 0 0 0 0 183
"6379" "momo" 1 "c" 3 96 1 0 319 319 319 319 685 0 0 0 0 0 319
"6380" "momo" 1 "c" 4 0 0 0 0 0 0 0 685 0 0 0 0 0 0
"6381" "momo" 1 "c" 5 172 1 172 172 172 172 172 857 0 0 0 0 0 172
"6382" "momo" 1 "c" 6 166 1 0 397 397 397 397 1254 0 0 0 0 0 397
"6383" "momo" 1 "c" 7 0 0 0 0 0 0 0 1254 0 0 0 0 0 0
"6384" "momo" 1 "c" 8 0 0 0 0 0 0 0 1254 0 0 0 0 0 0
"6385" "momo" 2 "b" 1 180 1 180 180 180 180 180 180 0 0 0 0 0 180
"6386" "momo" 2 "b" 2 126 1 126 126 126 126 126 306 0 0 0 0 0 126
"6387" "momo" 2 "b" 3 156 1 0 610 610 610 610 916 0 0 0 0 0 610
"6388" "momo" 2 "b" 4 164 1 0 309 309 309 309 1225 0 0 0 0 0 309
"6389" "momo" 2 "b" 5 0 0 0 0 0 0 0 1225 0 0 0 0 0 0
"6390" "momo" 2 "b" 6 0 0 0 0 0 0 0 1225 0 0 0 0 0 0
"6391" "momo" 2 "b" 7 263 1 0 1336 1336 1336 1336 2561 0 0 0 0 0 1336
"6392" "momo" 2 "b" 8 0 0 0 0 0 0 0 2561 0 0 0 0 0 0
