"subj" "item" "cond" "pos" "resp" "rt" "roi"
"27825" 21 14 "b" "6" "-" 366 "crit"
"27826" 21 14 "b" "7" "-" 339 "postcrit"
"27827" 21 14 "b" "8" "-" 366 "post"
"27828" 21 14 "b" "9" "-" 365 "post"
"27829" 21 14 "b" "10" "-" 313 "post"
"27830" 21 14 "b" "11" "-" 332 "post"
"27831" 21 14 "b" "12" "-" 330 "post"
"27832" 21 14 "b" "?" "1" 2100 NA
"27857" 21 26 "b" "0" "-" 409 "predep"
"27858" 21 26 "b" "1" "-" 329 "dep"
"27859" 21 26 "b" "2" "-" 345 "precrit"
"27860" 21 26 "b" "3" "-" 331 "precrit"
"27861" 21 26 "b" "4" "-" 332 "precrit"
"27862" 21 26 "b" "5" "-" 333 "precrit"
"27863" 21 26 "b" "6" "-" 672 "crit"
"27864" 21 26 "b" "7" "-" 410 "postcrit"
"27865" 21 26 "b" "8" "-" 324 "post"
"27866" 21 26 "b" "9" "-" 338 "post"
"27867" 21 26 "b" "10" "-" 354 "post"
"27868" 21 26 "b" "?" "1" 1919 NA
"27879" 21 19 "c" "0" "-" 384 "predep"
"27880" 21 19 "c" "1" "-" 375 "dep"
"27881" 21 19 "c" "2" "-" 579 "precrit"
"27882" 21 19 "c" "3" "-" 369 "precrit"
"27883" 21 19 "c" "4" "-" 340 "crit"
"27884" 21 19 "c" "5" "-" 353 "postcrit"
"27885" 21 19 "c" "6" "-" 317 "post"
"27886" 21 19 "c" "7" "-" 333 "post"
"27887" 21 19 "c" "8" "-" 365 "post"
"27888" 21 19 "c" "?" "1" 2812 NA
"27899" 21 18 "b" "0" "-" 415 "predep"
"27900" 21 18 "b" "1" "-" 317 "dep"
"27901" 21 18 "b" "2" "-" 343 "precrit"
"27902" 21 18 "b" "3" "-" 287 "precrit"
"27903" 21 18 "b" "4" "-" 346 "precrit"
"27904" 21 18 "b" "5" "-" 348 "precrit"
"27905" 21 18 "b" "6" "-" 338 "crit"
"27906" 21 18 "b" "7" "-" 332 "postcrit"
"27907" 21 18 "b" "8" "-" 318 "post"
"27908" 21 18 "b" "9" "-" 332 "post"
"27909" 21 18 "b" "10" "-" 342 "post"
"27910" 21 18 "b" "?" "1" 3287 NA
"27935" 21 15 "c" "0" "-" 349 "predep"
"27936" 21 15 "c" "1" "-" 330 "dep"
"27937" 21 15 "c" "2" "-" 314 "precrit"
"27938" 21 15 "c" "3" "-" 342 "precrit"
"27939" 21 15 "c" "4" "-" 313 "crit"
"27940" 21 15 "c" "5" "-" 575 "postcrit"
"27941" 21 15 "c" "6" "-" 327 "post"
"27942" 21 15 "c" "7" "-" 678 "post"
"27943" 21 15 "c" "?" "1" 2348 NA
"27952" 21 23 "c" "0" "-" 378 "predep"
"27953" 21 23 "c" "1" "-" 468 "dep"
"27954" 21 23 "c" "2" "-" 313 "precrit"
"27955" 21 23 "c" "3" "-" 375 "precrit"
"27956" 21 23 "c" "4" "-" 298 "crit"
"27957" 21 23 "c" "5" "-" 423 "postcrit"
"27958" 21 23 "c" "6" "-" 323 "post"
"27959" 21 23 "c" "7" "-" 334 "post"
"27960" 21 23 "c" "8" "-" 320 "post"
"27961" 21 23 "c" "9" "-" 414 "post"
"27962" 21 23 "c" "10" "-" 361 "post"
"27963" 21 23 "c" "?" "1" 2608 NA
"28023" 21 10 "b" "0" "-" 496 "predep"
"28024" 21 10 "b" "1" "-" 436 "dep"
"28025" 21 10 "b" "2" "-" 327 "precrit"
"28026" 21 10 "b" "3" "-" 315 "precrit"
"28027" 21 10 "b" "4" "-" 316 "precrit"
"28028" 21 10 "b" "5" "-" 316 "precrit"
"28029" 21 10 "b" "6" "-" 321 "crit"
"28030" 21 10 "b" "7" "-" 375 "postcrit"
"28031" 21 10 "b" "8" "-" 303 "post"
"28032" 21 10 "b" "9" "-" 353 "post"
"28033" 21 10 "b" "10" "-" 397 "post"
"28034" 21 10 "b" "?" "1" 2585 NA
"28074" 21 24 "d" "0" "-" 335 "predep"
"28075" 21 24 "d" "1" "-" 320 "dep"
"28076" 21 24 "d" "2" "-" 324 "precrit"
"28077" 21 24 "d" "3" "-" 325 "precrit"
"28078" 21 24 "d" "4" "-" 312 "precrit"
"28079" 21 24 "d" "5" "-" 346 "precrit"
"28080" 21 24 "d" "6" "-" 328 "crit"
"28081" 21 24 "d" "7" "-" 337 "postcrit"
"28082" 21 24 "d" "8" "-" 307 "post"
"28083" 21 24 "d" "9" "-" 294 "post"
"28084" 21 24 "d" "?" "1" 2121 NA
"28123" 21 3 "c" "0" "-" 580 "predep"
"28124" 21 3 "c" "1" "-" 398 "dep"
"28125" 21 3 "c" "2" "-" 358 "precrit"
"28126" 21 3 "c" "3" "-" 341 "precrit"
"28127" 21 3 "c" "4" "-" 308 "crit"
"28128" 21 3 "c" "5" "-" 311 "postcrit"
"28129" 21 3 "c" "6" "-" 299 "post"
"28130" 21 3 "c" "7" "-" 285 "post"
"28131" 21 3 "c" "8" "-" 302 "post"
"28132" 21 3 "c" "?" "1" 2309 NA
"28177" 21 16 "d" "0" "-" 421 "predep"
"28178" 21 16 "d" "1" "-" 299 "dep"
"28179" 21 16 "d" "2" "-" 299 "precrit"
"28180" 21 16 "d" "3" "-" 323 "precrit"
"28181" 21 16 "d" "4" "-" 301 "precrit"
"28182" 21 16 "d" "5" "-" 328 "precrit"
"28183" 21 16 "d" "6" "-" 323 "crit"
"28184" 21 16 "d" "7" "-" 329 "postcrit"
"28185" 21 16 "d" "8" "-" 344 "post"
"28186" 21 16 "d" "9" "-" 336 "post"
"28187" 21 16 "d" "10" "-" 323 "post"
"28188" 21 16 "d" "?" "1" 3468 NA
"28276" 22 9 "b" "0" "-" 409 "predep"
"28277" 22 9 "b" "1" "-" 460 "dep"
"28278" 22 9 "b" "2" "-" 439 "precrit"
"28279" 22 9 "b" "3" "-" 544 "precrit"
"28280" 22 9 "b" "4" "-" 582 "precrit"
"28281" 22 9 "b" "5" "-" 891 "precrit"
"28282" 22 9 "b" "6" "-" 694 "crit"
"28283" 22 9 "b" "7" "-" 577 "postcrit"
"28284" 22 9 "b" "8" "-" 432 "post"
"28285" 22 9 "b" "9" "-" 702 "post"
"28286" 22 9 "b" "10" "-" 457 "post"
"28287" 22 9 "b" "?" "1" 2131 NA
"28318" 22 2 "c" "0" "-" 165 "predep"
"28319" 22 2 "c" "1" "-" 701 "dep"
"28320" 22 2 "c" "2" "-" 428 "precrit"
"28321" 22 2 "c" "3" "-" 465 "precrit"
"28322" 22 2 "c" "4" "-" 1342 "crit"
"28323" 22 2 "c" "5" "-" 361 "postcrit"
"28324" 22 2 "c" "6" "-" 435 "post"
"28325" 22 2 "c" "7" "-" 476 "post"
"28326" 22 2 "c" "8" "-" 608 "post"
"28327" 22 2 "c" "?" "1" 1286 NA
"28338" 22 10 "c" "0" "-" 381 "predep"
"28339" 22 10 "c" "1" "-" 410 "dep"
"28340" 22 10 "c" "2" "-" 449 "precrit"
"28341" 22 10 "c" "3" "-" 456 "precrit"
"28342" 22 10 "c" "4" "-" 622 "crit"
"28343" 22 10 "c" "5" "-" 603 "postcrit"
"28344" 22 10 "c" "6" "-" 493 "post"
"28345" 22 10 "c" "7" "-" 419 "post"
"28346" 22 10 "c" "8" "-" 402 "post"
"28347" 22 10 "c" "9" "-" 437 "post"
"28348" 22 10 "c" "?" "1" 1588 NA
"28358" 22 23 "d" "0" "-" 485 "predep"
"28359" 22 23 "d" "1" "-" 960 "dep"
"28360" 22 23 "d" "2" "-" 391 "precrit"
"28361" 22 23 "d" "3" "-" 462 "precrit"
"28362" 22 23 "d" "4" "-" 411 "precrit"
"28363" 22 23 "d" "5" "-" 492 "precrit"
"28364" 22 23 "d" "6" "-" 843 "crit"
"28365" 22 23 "d" "7" "-" 780 "postcrit"
"28366" 22 23 "d" "8" "-" 416 "post"
"28367" 22 23 "d" "9" "-" 500 "post"
"28368" 22 23 "d" "10" "-" 515 "post"
"28369" 22 23 "d" "11" "-" 853 "post"
"28370" 22 23 "d" "12" "-" 744 "post"
"28371" 22 23 "d" "13" "-" 397 "post"
"28372" 22 23 "d" "?" "1" 2085 NA
"28434" 22 19 "d" "0" "-" 463 "predep"
"28435" 22 19 "d" "1" "-" 844 "dep"
"28436" 22 19 "d" "2" "-" 599 "precrit"
"28437" 22 19 "d" "3" "-" 824 "precrit"
"28438" 22 19 "d" "4" "-" 784 "precrit"
"28439" 22 19 "d" "5" "-" 874 "precrit"
"28440" 22 19 "d" "6" "-" 603 "crit"
"28441" 22 19 "d" "7" "-" 472 "postcrit"
"28442" 22 19 "d" "8" "-" 532 "post"
"28443" 22 19 "d" "9" "-" 595 "post"
"28444" 22 19 "d" "10" "-" 403 "post"
"28445" 22 19 "d" "?" "1" 2165 NA
"28459" 22 11 "d" "0" "-" 103 "predep"
"28460" 22 11 "d" "1" "-" 1157 "dep"
"28461" 22 11 "d" "2" "-" 462 "precrit"
"28462" 22 11 "d" "3" "-" 472 "precrit"
"28463" 22 11 "d" "4" "-" 532 "precrit"
"28464" 22 11 "d" "5" "-" 463 "precrit"
"28465" 22 11 "d" "6" "-" 454 "crit"
"28466" 22 11 "d" "7" "-" 434 "postcrit"
"28467" 22 11 "d" "8" "-" 458 "post"
"28468" 22 11 "d" "9" "-" 588 "post"
"28469" 22 11 "d" "10" "-" 745 "post"
"28470" 22 11 "d" "?" "1" 2200 NA
"28485" 22 14 "c" "0" "-" 413 "predep"
"28486" 22 14 "c" "1" "-" 795 "dep"
"28487" 22 14 "c" "2" "-" 456 "precrit"
"28488" 22 14 "c" "3" "-" 541 "precrit"
"28489" 22 14 "c" "4" "-" 503 "crit"
"28490" 22 14 "c" "5" "-" 553 "postcrit"
"28491" 22 14 "c" "6" "-" 498 "post"
"28492" 22 14 "c" "7" "-" 415 "post"
"28493" 22 14 "c" "8" "-" 453 "post"
"28494" 22 14 "c" "?" "1" 1705 NA
"28522" 22 15 "d" "0" "-" 380 "predep"
"28523" 22 15 "d" "1" "-" 495 "dep"
"28524" 22 15 "d" "2" "-" 508 "precrit"
"28525" 22 15 "d" "3" "-" 501 "precrit"
"28526" 22 15 "d" "4" "-" 643 "precrit"
"28527" 22 15 "d" "5" "-" 554 "precrit"
"28528" 22 15 "d" "6" "-" 556 "crit"
"28529" 22 15 "d" "7" "-" 592 "postcrit"
"28530" 22 15 "d" "8" "-" 525 "post"
"28531" 22 15 "d" "9" "-" 525 "post"
"28532" 22 15 "d" "?" "1" 1542 NA
"28552" 22 21 "b" "0" "-" 411 "predep"
"28553" 22 21 "b" "1" "-" 762 "dep"
"28554" 22 21 "b" "2" "-" 1170 "precrit"
"28555" 22 21 "b" "3" "-" 871 "precrit"
"28556" 22 21 "b" "4" "-" 1009 "precrit"
"28557" 22 21 "b" "5" "-" 816 "precrit"
"28558" 22 21 "b" "6" "-" 769 "crit"
"28559" 22 21 "b" "7" "-" 575 "postcrit"
"28560" 22 21 "b" "8" "-" 590 "post"
"28561" 22 21 "b" "9" "-" 513 "post"
"28562" 22 21 "b" "10" "-" 449 "post"
"28563" 22 21 "b" "?" "1" 3269 NA
"28597" 22 31 "d" "0" "-" 459 "predep"
"28598" 22 31 "d" "1" "-" 683 "dep"
"28599" 22 31 "d" "2" "-" 718 "precrit"
"28600" 22 31 "d" "3" "-" 773 "precrit"
"28601" 22 31 "d" "4" "-" 666 "precrit"
"28602" 22 31 "d" "5" "-" 748 "precrit"
"28603" 22 31 "d" "6" "-" 1038 "crit"
"28604" 22 31 "d" "7" "-" 757 "postcrit"
"28605" 22 31 "d" "8" "-" 644 "post"
"28606" 22 31 "d" "9" "-" 571 "post"
"28607" 22 31 "d" "?" "1" 1687 NA
"28619" 22 12 "a" "0" "-" 436 "predep"
"28620" 22 12 "a" "1" "-" 665 "dep"
"28621" 22 12 "a" "2" "-" 596 "precrit"
"28622" 22 12 "a" "3" "-" 428 "precrit"
"28623" 22 12 "a" "4" "-" 466 "precrit"
"28624" 22 12 "a" "5" "-" 420 "crit"
"28625" 22 12 "a" "6" "-" 438 "postcrit"
"28626" 22 12 "a" "7" "-" 476 "post"
"28627" 22 12 "a" "8" "-" 462 "post"
"28628" 22 12 "a" "9" "-" 583 "post"
"28629" 22 12 "a" "?" "1" 2262 NA
"28649" 22 1 "b" "0" "-" 297 "predep"
"28650" 22 1 "b" "1" "-" 697 "dep"
"28651" 22 1 "b" "2" "-" 808 "precrit"
"28652" 22 1 "b" "3" "-" 666 "precrit"
"28653" 22 1 "b" "4" "-" 852 "precrit"
"28654" 22 1 "b" "5" "-" 459 "precrit"
"28655" 22 1 "b" "6" "-" 591 "crit"
"28656" 22 1 "b" "7" "-" 549 "postcrit"
"28657" 22 1 "b" "8" "-" 431 "post"
"28658" 22 1 "b" "9" "-" 487 "post"
"28659" 22 1 "b" "10" "-" 688 "post"
"28660" 22 1 "b" "?" "1" 3235 NA
"28681" 22 7 "d" "0" "-" 298 "predep"
"28682" 22 7 "d" "1" "-" 815 "dep"
"28683" 22 7 "d" "2" "-" 626 "precrit"
"28684" 22 7 "d" "3" "-" 818 "precrit"
"28685" 22 7 "d" "4" "-" 518 "precrit"
"28686" 22 7 "d" "5" "-" 613 "precrit"
"28687" 22 7 "d" "6" "-" 468 "crit"
"28688" 22 7 "d" "7" "-" 566 "postcrit"
"28689" 22 7 "d" "8" "-" 415 "post"
"28690" 22 7 "d" "9" "-" 643 "post"
"28691" 22 7 "d" "10" "-" 433 "post"
"28692" 22 7 "d" "?" "1" 4301 NA
"28732" 22 26 "c" "0" "-" 471 "predep"
"28733" 22 26 "c" "1" "-" 663 "dep"
"28734" 22 26 "c" "2" "-" 675 "precrit"
"28735" 22 26 "c" "3" "-" 877 "precrit"
"28736" 22 26 "c" "4" "-" 548 "crit"
"28737" 22 26 "c" "5" "-" 427 "postcrit"
"28738" 22 26 "c" "6" "-" 556 "post"
"28739" 22 26 "c" "7" "-" 471 "post"
"28740" 22 26 "c" "8" "-" 494 "post"
"28741" 22 26 "c" "?" "1" 1411 NA
"28751" 22 35 "d" "0" "-" 429 "predep"
"28752" 22 35 "d" "1" "-" 529 "dep"
"28753" 22 35 "d" "2" "-" 630 "precrit"
"28754" 22 35 "d" "3" "-" 840 "precrit"
"28755" 22 35 "d" "4" "-" 554 "precrit"
"28756" 22 35 "d" "5" "-" 723 "precrit"
"28757" 22 35 "d" "6" "-" 681 "crit"
"28758" 22 35 "d" "7" "-" 653 "postcrit"
"28759" 22 35 "d" "8" "-" 540 "post"
"28760" 22 35 "d" "9" "-" 615 "post"
"28761" 22 35 "d" "10" "-" 865 "post"
"28762" 22 35 "d" "?" "1" 2720 NA
"28773" 22 33 "b" "0" "-" 687 "predep"
"28774" 22 33 "b" "1" "-" 624 "dep"
"28775" 22 33 "b" "2" "-" 701 "precrit"
"28776" 22 33 "b" "3" "-" 830 "precrit"
"28777" 22 33 "b" "4" "-" 630 "precrit"
"28778" 22 33 "b" "5" "-" 683 "precrit"
"28779" 22 33 "b" "6" "-" 795 "crit"
"28780" 22 33 "b" "7" "-" 409 "postcrit"
"28781" 22 33 "b" "8" "-" 388 "post"
"28782" 22 33 "b" "9" "-" 438 "post"
"28783" 22 33 "b" "10" "-" 638 "post"
"28784" 22 33 "b" "?" "1" 2324 NA
"28795" 22 8 "a" "0" "-" 334 "predep"
"28796" 22 8 "a" "1" "-" 555 "dep"
"28797" 22 8 "a" "2" "-" 451 "precrit"
"28798" 22 8 "a" "3" "-" 430 "precrit"
"28799" 22 8 "a" "4" "-" 698 "crit"
"28800" 22 8 "a" "5" "-" 499 "postcrit"
"28801" 22 8 "a" "6" "-" 603 "post"
"28802" 22 8 "a" "7" "-" 689 "post"
"28803" 22 8 "a" "?" "1" 1720 NA
"28827" 22 20 "a" "0" "-" 385 "predep"
"28828" 22 20 "a" "1" "-" 526 "dep"
"28829" 22 20 "a" "2" "-" 467 "precrit"
"28830" 22 20 "a" "3" "-" 444 "precrit"
"28831" 22 20 "a" "4" "-" 480 "crit"
"28832" 22 20 "a" "5" "-" 357 "postcrit"
"28833" 22 20 "a" "6" "-" 431 "post"
"28834" 22 20 "a" "7" "-" 432 "post"
"28835" 22 20 "a" "?" "1" 3666 NA
"28864" 22 28 "a" "0" "-" 325 "predep"
"28865" 22 28 "a" "1" "-" 861 "dep"
"28866" 22 28 "a" "2" "-" 504 "precrit"
"28867" 22 28 "a" "3" "-" 453 "precrit"
"28868" 22 28 "a" "4" "-" 811 "crit"
"28869" 22 28 "a" "5" "-" 448 "postcrit"
"28870" 22 28 "a" "6" "-" 654 "post"
"28871" 22 28 "a" "7" "-" 549 "post"
"28872" 22 28 "a" "8" "-" 1107 "post"
"28873" 22 28 "a" "?" "1" 1901 NA
"28903" 22 13 "b" "0" "-" 543 "predep"
"28904" 22 13 "b" "1" "-" 471 "dep"
"28905" 22 13 "b" "2" "-" 444 "precrit"
"28906" 22 13 "b" "3" "-" 423 "precrit"
"28907" 22 13 "b" "4" "-" 357 "precrit"
"28908" 22 13 "b" "5" "-" 462 "precrit"
"28909" 22 13 "b" "6" "-" 555 "crit"
"28910" 22 13 "b" "7" "-" 392 "postcrit"
"28911" 22 13 "b" "8" "-" 612 "post"
"28912" 22 13 "b" "9" "-" 615 "post"
"28913" 22 13 "b" "10" "-" 471 "post"
"28914" 22 13 "b" "?" "1" 1654 NA
"28934" 22 5 "b" "0" "-" 630 "predep"
"28935" 22 5 "b" "1" "-" 683 "dep"
"28936" 22 5 "b" "2" "-" 622 "precrit"
"28937" 22 5 "b" "3" "-" 643 "precrit"
"28938" 22 5 "b" "4" "-" 907 "precrit"
"28939" 22 5 "b" "5" "-" 585 "precrit"
"28940" 22 5 "b" "6" "-" 686 "crit"
"28941" 22 5 "b" "7" "-" 418 "postcrit"
"28942" 22 5 "b" "8" "-" 426 "post"
"28943" 22 5 "b" "9" "-" 493 "post"
"28944" 22 5 "b" "10" "-" 445 "post"
"28945" 22 5 "b" "11" "-" 568 "post"
"28946" 22 5 "b" "?" "1" 1702 NA
"28974" 22 3 "d" "0" "-" 541 "predep"
"28975" 22 3 "d" "1" "-" 606 "dep"
"28976" 22 3 "d" "2" "-" 479 "precrit"
"28977" 22 3 "d" "3" "-" 1063 "precrit"
"28978" 22 3 "d" "4" "-" 801 "precrit"
"28979" 22 3 "d" "5" "-" 627 "precrit"
"28980" 22 3 "d" "6" "-" 652 "crit"
"28981" 22 3 "d" "7" "-" 561 "postcrit"
"28982" 22 3 "d" "8" "-" 693 "post"
"28983" 22 3 "d" "9" "-" 474 "post"
"28984" 22 3 "d" "10" "-" 432 "post"
"28985" 22 3 "d" "?" "1" 3406 NA
"29026" 22 29 "b" "0" "-" 161 "predep"
"29027" 22 29 "b" "1" "-" 649 "dep"
"29028" 22 29 "b" "2" "-" 445 "precrit"
"29029" 22 29 "b" "3" "-" 507 "precrit"
"29030" 22 29 "b" "4" "-" 514 "precrit"
"29031" 22 29 "b" "5" "-" 1366 "precrit"
"29032" 22 29 "b" "6" "-" 1342 "crit"
"29033" 22 29 "b" "7" "-" 427 "postcrit"
"29034" 22 29 "b" "8" "-" 531 "post"
"29035" 22 29 "b" "9" "-" 459 "post"
"29036" 22 29 "b" "10" "-" 556 "post"
"29037" 22 29 "b" "?" "1" 1479 NA
"29048" 22 18 "c" "0" "-" 373 "predep"
"29049" 22 18 "c" "1" "-" 459 "dep"
"29050" 22 18 "c" "2" "-" 428 "precrit"
"29051" 22 18 "c" "3" "-" 462 "precrit"
"29052" 22 18 "c" "4" "-" 1364 "crit"
"29053" 22 18 "c" "5" "-" 518 "postcrit"
"29054" 22 18 "c" "6" "-" 582 "post"
"29055" 22 18 "c" "7" "-" 535 "post"
"29056" 22 18 "c" "8" "-" 518 "post"
"29057" 22 18 "c" "?" "1" 1484 NA
"29071" 22 36 "a" "0" "-" 347 "predep"
"29072" 22 36 "a" "1" "-" 436 "dep"
"29073" 22 36 "a" "2" "-" 439 "precrit"
"29074" 22 36 "a" "3" "-" 694 "precrit"
"29075" 22 36 "a" "4" "-" 1025 "crit"
"29076" 22 36 "a" "5" "-" 540 "postcrit"
"29077" 22 36 "a" "6" "-" 555 "post"
"29078" 22 36 "a" "7" "-" 623 "post"
"29079" 22 36 "a" "8" "-" 835 "post"
"29080" 22 36 "a" "?" "1" 3264 NA
"29092" 22 6 "c" "0" "-" 511 "predep"
"29093" 22 6 "c" "1" "-" 449 "dep"
"29094" 22 6 "c" "2" "-" 492 "precrit"
"29095" 22 6 "c" "3" "-" 679 "precrit"
"29096" 22 6 "c" "4" "-" 667 "crit"
"29097" 22 6 "c" "5" "-" 427 "postcrit"
"29098" 22 6 "c" "6" "-" 617 "post"
"29099" 22 6 "c" "7" "-" 568 "post"
"29100" 22 6 "c" "8" "-" 887 "post"
"29101" 22 6 "c" "?" "1" 1194 NA
"29143" 22 22 "c" "0" "-" 894 "predep"
"29144" 22 22 "c" "1" "-" 664 "dep"
"29145" 22 22 "c" "2" "-" 481 "precrit"
"29146" 22 22 "c" "3" "-" 495 "precrit"
"29147" 22 22 "c" "4" "-" 464 "crit"
"29148" 22 22 "c" "5" "-" 524 "postcrit"
"29149" 22 22 "c" "6" "-" 526 "post"
"29150" 22 22 "c" "7" "-" 630 "post"
"29151" 22 22 "c" "8" "-" 445 "post"
"29152" 22 22 "c" "9" "-" 434 "post"
"29153" 22 22 "c" "?" "1" 1410 NA
"29286" 22 32 "a" "0" "-" 490 "predep"
"29287" 22 32 "a" "1" "-" 447 "dep"
"29288" 22 32 "a" "2" "-" 409 "precrit"
"29289" 22 32 "a" "3" "-" 462 "precrit"
"29290" 22 32 "a" "4" "-" 492 "crit"
"29291" 22 32 "a" "5" "-" 539 "postcrit"
"29292" 22 32 "a" "6" "-" 999 "post"
"29293" 22 32 "a" "7" "-" 503 "post"
"29294" 22 32 "a" "8" "-" 618 "post"
"29295" 22 32 "a" "?" "1" 1510 NA
"29308" 22 4 "a" "0" "-" 368 "predep"
"29309" 22 4 "a" "1" "-" 491 "dep"
"29310" 22 4 "a" "2" "-" 403 "precrit"
"29311" 22 4 "a" "3" "-" 391 "precrit"
"29312" 22 4 "a" "4" "-" 407 "crit"
"29313" 22 4 "a" "5" "-" 614 "postcrit"
"29314" 22 4 "a" "6" "-" 388 "post"
"29315" 22 4 "a" "7" "-" 602 "post"
"29316" 22 4 "a" "8" "-" 819 "post"
"29317" 22 4 "a" "?" "1" 1527 NA
"29366" 22 24 "a" "0" "-" 417 "predep"
"29367" 22 24 "a" "1" "-" 466 "dep"
"29368" 22 24 "a" "2" "-" 364 "precrit"
"29369" 22 24 "a" "3" "-" 412 "precrit"
"29370" 22 24 "a" "4" "-" 694 "crit"
"29371" 22 24 "a" "5" "-" 418 "postcrit"
"29372" 22 24 "a" "6" "-" 477 "post"
"29373" 22 24 "a" "7" "-" 505 "post"
"29374" 22 24 "a" "?" "1" 1103 NA
"29396" 22 27 "d" "0" "-" 677 "predep"
"29397" 22 27 "d" "1" "-" 823 "dep"
"29398" 22 27 "d" "2" "-" 567 "precrit"
"29399" 22 27 "d" "3" "-" 715 "precrit"
"29400" 22 27 "d" "4" "-" 570 "precrit"
"29401" 22 27 "d" "5" "-" 469 "precrit"
"29402" 22 27 "d" "6" "-" 454 "crit"
"29403" 22 27 "d" "7" "-" 391 "postcrit"
"29404" 22 27 "d" "8" "-" 420 "post"
"29405" 22 27 "d" "9" "-" 423 "post"
"29406" 22 27 "d" "10" "-" 493 "post"
"29407" 22 27 "d" "11" "-" 425 "post"
"29408" 22 27 "d" "?" "1" 1909 NA
"29460" 22 30 "c" "0" "-" 356 "predep"
"29461" 22 30 "c" "1" "-" 435 "dep"
"29462" 22 30 "c" "2" "-" 374 "precrit"
"29463" 22 30 "c" "3" "-" 355 "precrit"
"29464" 22 30 "c" "4" "-" 377 "crit"
"29465" 22 30 "c" "5" "-" 375 "postcrit"
"29466" 22 30 "c" "6" "-" 373 "post"
"29467" 22 30 "c" "7" "-" 361 "post"
"29468" 22 30 "c" "8" "-" 465 "post"
"29469" 22 30 "c" "?" "1" 1632 NA
"29511" 22 34 "c" "0" "-" 285 "predep"
"29512" 22 34 "c" "1" "-" 408 "dep"
"29513" 22 34 "c" "2" "-" 476 "precrit"
"29514" 22 34 "c" "3" "-" 498 "precrit"
"29515" 22 34 "c" "4" "-" 433 "crit"
"29516" 22 34 "c" "5" "-" 476 "postcrit"
"29517" 22 34 "c" "6" "-" 567 "post"
"29518" 22 34 "c" "7" "-" 965 "post"
"29519" 22 34 "c" "8" "-" 410 "post"
"29520" 22 34 "c" "?" "1" 1586 NA
"29554" 22 16 "a" "0" "-" 291 "predep"
"29555" 22 16 "a" "1" "-" 489 "dep"
"29556" 22 16 "a" "2" "-" 421 "precrit"
"29557" 22 16 "a" "3" "-" 353 "precrit"
"29558" 22 16 "a" "4" "-" 392 "crit"
"29559" 22 16 "a" "5" "-" 339 "postcrit"
"29560" 22 16 "a" "6" "-" 228 "post"
"29561" 22 16 "a" "7" "-" 512 "post"
"29562" 22 16 "a" "?" "1" 1689 NA
"29598" 22 25 "b" "0" "-" 303 "predep"
"29599" 22 25 "b" "1" "-" 374 "dep"
"29600" 22 25 "b" "2" "-" 352 "precrit"
"29601" 22 25 "b" "3" "-" 207 "precrit"
"29602" 22 25 "b" "4" "-" 457 "precrit"
"29603" 22 25 "b" "5" "-" 318 "precrit"
"29604" 22 25 "b" "6" "-" 365 "crit"
"29605" 22 25 "b" "7" "-" 349 "postcrit"
"29606" 22 25 "b" "8" "-" 322 "post"
"29607" 22 25 "b" "9" "-" 311 "post"
"29608" 22 25 "b" "10" "-" 305 "post"
"29609" 22 25 "b" "?" "1" 1433 NA
"29634" 22 17 "b" "0" "-" 301 "predep"
"29635" 22 17 "b" "1" "-" 543 "dep"
"29636" 22 17 "b" "2" "-" 403 "precrit"
"29637" 22 17 "b" "3" "-" 491 "precrit"
"29638" 22 17 "b" "4" "-" 555 "precrit"
"29639" 22 17 "b" "5" "-" 465 "precrit"
"29640" 22 17 "b" "6" "-" 447 "crit"
"29641" 22 17 "b" "7" "-" 488 "postcrit"
"29642" 22 17 "b" "8" "-" 446 "post"
"29643" 22 17 "b" "9" "-" 526 "post"
"29644" 22 17 "b" "10" "-" 751 "post"
"29645" 22 17 "b" "?" "1" 1335 NA
"29768" 23 16 "b" "0" "-" 950 "predep"
"29769" 23 16 "b" "1" "-" 837 "dep"
"29770" 23 16 "b" "2" "-" 855 "precrit"
"29771" 23 16 "b" "3" "-" 848 "precrit"
"29772" 23 16 "b" "4" "-" 830 "precrit"
"29773" 23 16 "b" "5" "-" 752 "precrit"
"29774" 23 16 "b" "6" "-" 1393 "crit"
"29775" 23 16 "b" "7" "-" 876 "postcrit"
"29776" 23 16 "b" "8" "-" 823 "post"
"29777" 23 16 "b" "9" "-" 1157 "post"
"29778" 23 16 "b" "10" "-" 1588 "post"
"29779" 23 16 "b" "?" "1" 2639 NA
"29793" 23 36 "b" "0" "-" 1264 "predep"
"29794" 23 36 "b" "1" "-" 798 "dep"
"29795" 23 36 "b" "2" "-" 1337 "precrit"
"29796" 23 36 "b" "3" "-" 1001 "precrit"
"29797" 23 36 "b" "4" "-" 1216 "precrit"
"29798" 23 36 "b" "5" "-" 885 "precrit"
"29799" 23 36 "b" "6" "-" 934 "crit"
"29800" 23 36 "b" "7" "-" 2044 "postcrit"
"29801" 23 36 "b" "8" "-" 902 "post"
"29802" 23 36 "b" "9" "-" 735 "post"
"29803" 23 36 "b" "10" "-" 1196 "post"
"29804" 23 36 "b" "?" "1" 2993 NA
"29834" 23 33 "c" "0" "-" 1746 "predep"
"29835" 23 33 "c" "1" "-" 1492 "dep"
"29836" 23 33 "c" "2" "-" 1552 "precrit"
"29837" 23 33 "c" "3" "-" 977 "precrit"
