"subj"	"expt"	"item"	"cond"	"roi"	"word"	"region"	"rt"
"22327"	24	"LKrep"	8	"c"	"15"	"damit"	"verb2"	467
"22328"	24	"LKrep"	8	"c"	"16"	"den_Konkurs"	"verb3"	646
"22329"	24	"LKrep"	8	"c"	"17"	"abgewendet."	"verb4"	576
"22330"	24	"LKrep"	8	"c"	"?"	"N"	"1"	4242
"22331"	24	"filler"	20	"-"	"0"	"Der"	"-"	468
"22332"	24	"filler"	20	"-"	"1"	"Finanzminister"	"-"	529
"22333"	24	"filler"	20	"-"	"2"	"ruiniert"	"-"	502
"22334"	24	"filler"	20	"-"	"3"	"den"	"-"	446
"22335"	24	"filler"	20	"-"	"4"	"Haushalt,"	"-"	571
"22336"	24	"filler"	20	"-"	"5"	"hat"	"-"	454
"22337"	24	"filler"	20	"-"	"6"	"der"	"-"	625
"22338"	24	"filler"	20	"-"	"7"	"junge"	"-"	435
"22339"	24	"filler"	20	"-"	"8"	"Redakteur"	"-"	462
"22340"	24	"filler"	20	"-"	"9"	"geschätzt,"	"-"	569
"22341"	24	"filler"	20	"-"	"10"	"nachdem"	"-"	448
"22342"	24	"filler"	20	"-"	"11"	"er"	"-"	493
"22343"	24	"filler"	20	"-"	"12"	"die"	"-"	591
"22344"	24	"filler"	20	"-"	"13"	"Statistiken"	"-"	507
"22345"	24	"filler"	20	"-"	"14"	"gesehen"	"-"	558
"22346"	24	"filler"	20	"-"	"15"	"hatte."	"-"	591
"22347"	24	"filler"	20	"-"	"?"	"N"	"1"	4194
"22348"	24	"filler"	13	"-"	"0"	"Dass"	"-"	462
"22349"	24	"filler"	13	"-"	"1"	"der_Verdächtige"	"-"	540
"22350"	24	"filler"	13	"-"	"2"	"den_Sachverhalt"	"-"	646
"22351"	24	"filler"	13	"-"	"3"	"bestreitet,"	"-"	476
"22352"	24	"filler"	13	"-"	"4"	"hat"	"-"	571
"22353"	24	"filler"	13	"-"	"5"	"der_eifrige_Reporter"	"-"	859
"22354"	24	"filler"	13	"-"	"6"	"berichtet,"	"-"	574
"22355"	24	"filler"	13	"-"	"7"	"nachdem"	"-"	513
"22356"	24	"filler"	13	"-"	"8"	"er"	"-"	510
"22357"	24	"filler"	13	"-"	"9"	"mit"	"-"	582
"22358"	24	"filler"	13	"-"	"10"	"dem"	"-"	446
"22359"	24	"filler"	13	"-"	"11"	"Anwalt"	"-"	491
"22360"	24	"filler"	13	"-"	"12"	"gesprochen"	"-"	454
"22361"	24	"filler"	13	"-"	"13"	"hatte."	"-"	582
"22362"	24	"filler"	13	"-"	"?"	"Y"	"1"	5987
"22363"	24	"filler"	47	"-"	"0"	"Der"	"-"	706
"22364"	24	"filler"	47	"-"	"1"	"Sanitäter"	"-"	656
"22365"	24	"filler"	47	"-"	"2"	"kann"	"-"	899
"22366"	24	"filler"	47	"-"	"3"	"vor"	"-"	586
"22367"	24	"filler"	47	"-"	"4"	"Angst"	"-"	817
"22368"	24	"filler"	47	"-"	"5"	"erblasst"	"-"	856
"22369"	24	"filler"	47	"-"	"6"	"sein,"	"-"	920
"22370"	24	"filler"	47	"-"	"7"	"weil"	"-"	806
"22371"	24	"filler"	47	"-"	"8"	"der"	"-"	514
"22372"	24	"filler"	47	"-"	"9"	"Unfall"	"-"	1102
"22373"	24	"filler"	47	"-"	"10"	"schlimm"	"-"	569
"22374"	24	"filler"	47	"-"	"11"	"war."	"-"	513
"22375"	24	"LKrep"	24	"c"	"0"	"Weil"	"-"	1979
"22376"	24	"LKrep"	24	"c"	"1"	"der"	"-"	799
"22377"	24	"LKrep"	24	"c"	"2"	"Manager"	"-"	621
"22378"	24	"LKrep"	24	"c"	"3"	"trotz"	"p"	607
"22379"	24	"LKrep"	24	"c"	"4"	"heftiger_Proteste"	"pp1"	752
"22380"	24	"LKrep"	24	"c"	"5"	"des_aufgebrachten_Betriebsrats"	"pp2"	961
"22381"	24	"LKrep"	24	"c"	"6"	"den_Termin"	"-"	760
"22382"	24	"LKrep"	24	"c"	"7"	"vorschrieb,"	"subordverb"	947
"22383"	24	"LKrep"	24	"c"	"8"	"hat"	"-"	546
"22384"	24	"LKrep"	24	"c"	"9"	"Tom_Pressberger"	"npsubj"	930
"22385"	24	"LKrep"	24	"c"	"10"	"dem_neuen_Leiter"	"npdat"	1028
"22386"	24	"LKrep"	24	"c"	"11"	"des_kleinen_Vertriebsbüros"	"npgen"	974
"22387"	24	"LKrep"	24	"c"	"12"	"den_Urlaub"	"npacc"	654
"22388"	24	"LKrep"	24	"c"	"13"	"gestrichen,"	"verb"	632
"22389"	24	"LKrep"	24	"c"	"14"	"und"	"verb1"	615
"22390"	24	"LKrep"	24	"c"	"15"	"so"	"verb2"	571
"22391"	24	"LKrep"	24	"c"	"16"	"das_Arbeitsklima"	"verb3"	774
"22392"	24	"LKrep"	24	"c"	"17"	"vergiftet."	"verb4"	621
"22393"	24	"filler"	42	"-"	"0"	"Der"	"-"	716
"22394"	24	"filler"	42	"-"	"1"	"Politiker"	"-"	579
"22395"	24	"filler"	42	"-"	"2"	"begrüßt"	"-"	532
"22396"	24	"filler"	42	"-"	"3"	"den"	"-"	552
"22397"	24	"filler"	42	"-"	"4"	"Reformvorschlag,"	"-"	842
"22398"	24	"filler"	42	"-"	"5"	"hat"	"-"	778
"22399"	24	"filler"	42	"-"	"6"	"der"	"-"	532
"22400"	24	"filler"	42	"-"	"7"	"schmierige"	"-"	557
"22401"	24	"filler"	42	"-"	"8"	"Journalist"	"-"	655
"22402"	24	"filler"	42	"-"	"9"	"geschrieben,"	"-"	864
"22403"	24	"filler"	42	"-"	"10"	"nachdem"	"-"	666
"22404"	24	"filler"	42	"-"	"11"	"die"	"-"	571
"22405"	24	"filler"	42	"-"	"12"	"Pressestelle"	"-"	588
"22406"	24	"filler"	42	"-"	"13"	"das"	"-"	501
"22407"	24	"filler"	42	"-"	"14"	"bestätigt"	"-"	496
"22408"	24	"filler"	42	"-"	"15"	"hatte."	"-"	638
"22409"	24	"LKrep"	23	"b"	"0"	"Nachdem"	"-"	852
"22410"	24	"LKrep"	23	"b"	"1"	"der"	"-"	5975
"22411"	24	"LKrep"	23	"b"	"2"	"Passant"	"-"	777
"22412"	24	"LKrep"	23	"b"	"3"	"dem_jungen_Beamten"	"npdat"	2848
"22413"	24	"LKrep"	23	"b"	"4"	"des_herbeigerufenen_Streifenwagens"	"npgen"	2229
"22414"	24	"LKrep"	23	"b"	"5"	"den_Sachverhalt"	"subordnp"	822
"22415"	24	"LKrep"	23	"b"	"6"	"schilderte,"	"subordverb"	875
"22416"	24	"LKrep"	23	"b"	"7"	"hat"	"-"	727
"22417"	24	"LKrep"	23	"b"	"8"	"Markus_Kaiser"	"npsubj"	665
"22418"	24	"LKrep"	23	"b"	"9"	"trotz"	"p"	585
"22419"	24	"LKrep"	23	"b"	"10"	"anfänglichem_Bestreiten"	"pp1"	749
"22420"	24	"LKrep"	23	"b"	"11"	"des_peinlichen_Vorfalls"	"-"	785
"22421"	24	"LKrep"	23	"b"	"12"	"den_Ausweis"	"npacc"	487
"22422"	24	"LKrep"	23	"b"	"13"	"vorgezeigt,"	"verb"	498
"22423"	24	"LKrep"	23	"b"	"14"	"und"	"verb1"	457
"22424"	24	"LKrep"	23	"b"	"15"	"dann"	"verb2"	448
"22425"	24	"LKrep"	23	"b"	"16"	"eine_Blutprobe"	"verb3"	618
"22426"	24	"LKrep"	23	"b"	"17"	"abgegeben."	"verb4"	425
"22427"	24	"filler"	6	"-"	"0"	"Weil"	"-"	2016
"22428"	24	"filler"	6	"-"	"1"	"er"	"-"	606
"22429"	24	"filler"	6	"-"	"2"	"schon"	"-"	1140
"22430"	24	"filler"	6	"-"	"3"	"seit_langer_Zeit"	"-"	5684
"22431"	24	"filler"	6	"-"	"4"	"all"	"-"	516
"22432"	24	"filler"	6	"-"	"5"	"seine"	"-"	454
"22433"	24	"filler"	6	"-"	"6"	"Ersparnisse"	"-"	481
"22434"	24	"filler"	6	"-"	"7"	"gehortet"	"-"	459
"22435"	24	"filler"	6	"-"	"8"	"hatte,"	"-"	487
"22436"	24	"filler"	6	"-"	"9"	"konnte"	"-"	437
"22437"	24	"filler"	6	"-"	"10"	"der_Freund_meiner_Tochter"	"-"	747
"22438"	24	"filler"	6	"-"	"11"	"sich"	"-"	518
"22439"	24	"filler"	6	"-"	"12"	"einen_teuren_Sportwagen"	"-"	925
"22440"	24	"filler"	6	"-"	"13"	"einer"	"-"	445
"22441"	24	"filler"	6	"-"	"14"	"Stuttgarter"	"-"	526
"22442"	24	"filler"	6	"-"	"15"	"Nobelmarke"	"-"	445
"22443"	24	"filler"	6	"-"	"16"	"leisten."	"-"	462
"22444"	24	"filler"	6	"-"	"?"	"N"	"1"	3067
"22445"	24	"filler"	40	"-"	"0"	"Dass"	"-"	566
"22446"	24	"filler"	40	"-"	"1"	"der"	"-"	496
"22447"	24	"filler"	40	"-"	"2"	"Kunde"	"-"	384
"22448"	24	"filler"	40	"-"	"3"	"den"	"-"	436
"22449"	24	"filler"	40	"-"	"4"	"Verkäufer"	"-"	371
"22450"	24	"filler"	40	"-"	"5"	"täuscht,"	"-"	393
"22451"	24	"filler"	40	"-"	"6"	"hat"	"-"	415
"22452"	24	"filler"	40	"-"	"7"	"der"	"-"	454
"22453"	24	"filler"	40	"-"	"8"	"gescheite"	"-"	409
"22454"	24	"filler"	40	"-"	"9"	"Detektiv"	"-"	473
"22455"	24	"filler"	40	"-"	"10"	"behauptet,"	"-"	406
"22456"	24	"filler"	40	"-"	"11"	"als"	"-"	1218
"22457"	24	"filler"	40	"-"	"12"	"er"	"-"	412
"22458"	24	"filler"	40	"-"	"13"	"von"	"-"	415
"22459"	24	"filler"	40	"-"	"14"	"der"	"-"	395
"22460"	24	"filler"	40	"-"	"15"	"Polizei"	"-"	496
"22461"	24	"filler"	40	"-"	"16"	"vernommen"	"-"	426
"22462"	24	"filler"	40	"-"	"17"	"wurde."	"-"	546
"22463"	24	"LKrep"	14	"a"	"0"	"Weil"	"-"	595
"22464"	24	"LKrep"	14	"a"	"1"	"der"	"-"	451
"22465"	24	"LKrep"	14	"a"	"2"	"Landtag"	"-"	544
"22466"	24	"LKrep"	14	"a"	"3"	"nach"	"p"	470
"22467"	24	"LKrep"	14	"a"	"4"	"langwierigem_Aushandeln"	"pp1"	1084
"22468"	24	"LKrep"	14	"a"	"5"	"des_schwierigen_Vertrags"	"pp2"	901
"22469"	24	"LKrep"	14	"a"	"6"	"dem_kleinen_Betrieb"	"npdat"	749
"22470"	24	"LKrep"	14	"a"	"7"	"des_ehemaligen_Zonenrandgebiets"	"npgen"	2199
"22471"	24	"LKrep"	14	"a"	"8"	"den_Zuschuss"	"subordnp"	696
"22472"	24	"LKrep"	14	"a"	"9"	"bewilligte,"	"subordverb"	621
"22473"	24	"LKrep"	14	"a"	"10"	"hat"	"-"	504
"22474"	24	"LKrep"	14	"a"	"11"	"Franz_Ritter"	"npsubj"	518
"22475"	24	"LKrep"	14	"a"	"12"	"den_Auftrag"	"npacc"	484
"22476"	24	"LKrep"	14	"a"	"13"	"eingebracht,"	"verb"	492
"22477"	24	"LKrep"	14	"a"	"14"	"und"	"verb1"	526
"22478"	24	"LKrep"	14	"a"	"15"	"damit"	"verb2"	401
"22479"	24	"LKrep"	14	"a"	"16"	"Arbeitsplätze"	"verb3"	496
"22480"	24	"LKrep"	14	"a"	"17"	"gesichert."	"verb4"	476
"22481"	24	"filler"	10	"-"	"0"	"Weil"	"-"	607
"22482"	24	"filler"	10	"-"	"1"	"ihm"	"-"	468
"22483"	24	"filler"	10	"-"	"2"	"der"	"-"	461
"22484"	24	"filler"	10	"-"	"3"	"Strand"	"-"	535
"22485"	24	"filler"	10	"-"	"4"	"überhaupt"	"-"	434
"22486"	24	"filler"	10	"-"	"5"	"nicht"	"-"	575
"22487"	24	"filler"	10	"-"	"6"	"gefiel,"	"-"	495
"22488"	24	"filler"	10	"-"	"7"	"das_Hotel"	"-"	442
"22489"	24	"filler"	10	"-"	"8"	"und"	"-"	521
"22490"	24	"filler"	10	"-"	"9"	"das_Essen"	"-"	422
"22491"	24	"filler"	10	"-"	"10"	"äußerst"	"-"	498
"22492"	24	"filler"	10	"-"	"11"	"miserabel"	"-"	468
"22493"	24	"filler"	10	"-"	"12"	"waren,"	"-"	464
"22494"	24	"filler"	10	"-"	"13"	"und"	"-"	468
"22495"	24	"filler"	10	"-"	"14"	"der_Reiseveranstalter"	"-"	749
"22496"	24	"filler"	10	"-"	"15"	"jegliche_Serviceleistungen"	"-"	501
"22497"	24	"filler"	10	"-"	"16"	"ablehnte,"	"-"	752
"22498"	24	"filler"	10	"-"	"17"	"beschloss"	"-"	520
"22499"	24	"filler"	10	"-"	"18"	"Franz_Neubauer,"	"-"	766
"22500"	24	"filler"	10	"-"	"19"	"den_billigen_Reiseveranstalter"	"-"	858
"22501"	24	"filler"	10	"-"	"20"	"zu"	"-"	564
"22502"	24	"filler"	10	"-"	"21"	"verklagen."	"-"	512
"22503"	24	"filler"	10	"-"	"?"	"N"	"1"	2961
"22504"	24	"filler"	41	"-"	"0"	"Der"	"-"	421
"22505"	24	"filler"	41	"-"	"1"	"Professor"	"-"	180
"22506"	24	"filler"	41	"-"	"2"	"hasst"	"-"	707
"22507"	24	"filler"	41	"-"	"3"	"den"	"-"	488
"22508"	24	"filler"	41	"-"	"4"	"Laboranten,"	"-"	588
"22509"	24	"filler"	41	"-"	"5"	"hat"	"-"	432
"22510"	24	"filler"	41	"-"	"6"	"der"	"-"	423
"22511"	24	"filler"	41	"-"	"7"	"faule"	"-"	566
"22512"	24	"filler"	41	"-"	"8"	"Student"	"-"	488
"22513"	24	"filler"	41	"-"	"9"	"erzählt,"	"-"	431
"22514"	24	"filler"	41	"-"	"10"	"während"	"-"	470
"22515"	24	"filler"	41	"-"	"11"	"er"	"-"	435
"22516"	24	"filler"	41	"-"	"12"	"das"	"-"	515
"22517"	24	"filler"	41	"-"	"13"	"Experiment"	"-"	451
"22518"	24	"filler"	41	"-"	"14"	"durchführte."	"-"	448
"22519"	24	"filler"	24	"-"	"0"	"Der"	"-"	574
"22520"	24	"filler"	24	"-"	"1"	"Vortrupp"	"-"	458
"22521"	24	"filler"	24	"-"	"2"	"ist"	"-"	471
"22522"	24	"filler"	24	"-"	"3"	"auf"	"-"	423
"22523"	24	"filler"	24	"-"	"4"	"das"	"-"	444
"22524"	24	"filler"	24	"-"	"5"	"Ziel"	"-"	470
"22525"	24	"filler"	24	"-"	"6"	"vorgerückt,"	"-"	432
"22526"	24	"filler"	24	"-"	"7"	"weil"	"-"	488
"22527"	24	"filler"	24	"-"	"8"	"der"	"-"	457
"22528"	24	"filler"	24	"-"	"9"	"Feind"	"-"	484
"22529"	24	"filler"	24	"-"	"10"	"geschwächt"	"-"	589
"22530"	24	"filler"	24	"-"	"11"	"war."	"-"	527
"22531"	24	"filler"	24	"-"	"?"	"Y"	"1"	2192
"22532"	24	"LKrep"	1	"d"	"0"	"Weil"	"-"	436
"22533"	24	"LKrep"	1	"d"	"1"	"der"	"-"	698
"22534"	24	"LKrep"	1	"d"	"2"	"Verkäufer"	"-"	787
"22535"	24	"LKrep"	1	"d"	"3"	"den_Mangel"	"subordnp"	456
"22536"	24	"LKrep"	1	"d"	"4"	"verheimlichte,"	"subordverb"	548
"22537"	24	"LKrep"	1	"d"	"5"	"hat"	"-"	464
"22538"	24	"LKrep"	1	"d"	"6"	"Peter_Mühlberger"	"npsubj"	450
"22539"	24	"LKrep"	1	"d"	"7"	"ohne"	"p"	483
"22540"	24	"LKrep"	1	"d"	"8"	"langes_Bedenken"	"pp1"	436
"22541"	24	"LKrep"	1	"d"	"9"	"des_problematischen_Sachverhalts"	"pp2"	1387
"22542"	24	"LKrep"	1	"d"	"10"	"dem_arroganten_Händler"	"npdat"	985
"22543"	24	"LKrep"	1	"d"	"11"	"des_vornehmen_Autohauses"	"npgen"	932
"22544"	24	"LKrep"	1	"d"	"12"	"den_Höchstpreis"	"npacc"	703
"22545"	24	"LKrep"	1	"d"	"13"	"geboten,"	"verb"	698
"22546"	24	"LKrep"	1	"d"	"14"	"und"	"verb1"	528
"22547"	24	"LKrep"	1	"d"	"15"	"so"	"verb2"	532
"22548"	24	"LKrep"	1	"d"	"16"	"einen_Verlust"	"verb3"	570
"22549"	24	"LKrep"	1	"d"	"17"	"gemacht."	"verb4"	475
"22550"	24	"LKrep"	1	"d"	"?"	"N"	"0"	10421
"22551"	24	"filler"	28	"-"	"0"	"Durch"	"-"	476
"22552"	24	"filler"	28	"-"	"1"	"gezieltes"	"-"	487
"22553"	24	"filler"	28	"-"	"2"	"Abfeuern"	"-"	465
"22554"	24	"filler"	28	"-"	"3"	"seines"	"-"	377
"22555"	24	"filler"	28	"-"	"4"	"bewährten_Gewehrs"	"-"	481
"22556"	24	"filler"	28	"-"	"5"	"erlegte"	"-"	1237
"22557"	24	"filler"	28	"-"	"6"	"der_greise_Jäger"	"-"	573
"22558"	24	"filler"	28	"-"	"7"	"im_umzäunten_Gehege"	"-"	974
"22559"	24	"filler"	28	"-"	"8"	"eine"	"-"	476
"22560"	24	"filler"	28	"-"	"9"	"ganze_Herde"	"-"	437
"22561"	24	"filler"	28	"-"	"10"	"von_gutgewachsenen_Hirschen,"	"-"	886
"22562"	24	"filler"	28	"-"	"11"	"was"	"-"	490
"22563"	24	"filler"	28	"-"	"12"	"dem"	"-"	366
"22564"	24	"filler"	28	"-"	"13"	"Gutsbesitzer"	"-"	498
"22565"	24	"filler"	28	"-"	"14"	"durchaus"	"-"	431
"22566"	24	"filler"	28	"-"	"15"	"nicht"	"-"	420
"22567"	24	"filler"	28	"-"	"16"	"ungelegen"	"-"	437
"22568"	24	"filler"	28	"-"	"17"	"kam."	"-"	727
"22569"	24	"LKrep"	5	"d"	"0"	"Weil"	"-"	426
"22570"	24	"LKrep"	5	"d"	"1"	"der"	"-"	414
"22571"	24	"LKrep"	5	"d"	"2"	"Manager"	"-"	344
"22572"	24	"LKrep"	5	"d"	"3"	"den_Vorschlag"	"-"	464
"22573"	24	"LKrep"	5	"d"	"4"	"zurückwies,"	"subordverb"	456
"22574"	24	"LKrep"	5	"d"	"5"	"hat"	"-"	453
"22575"	24	"LKrep"	5	"d"	"6"	"Wolfgang_Meier"	"npsubj"	489
"22576"	24	"LKrep"	5	"d"	"7"	"nach"	"p"	450
"22577"	24	"LKrep"	5	"d"	"8"	"sofortiger_Angabe"	"pp1"	715
"22578"	24	"LKrep"	5	"d"	"9"	"des_überzeugenden_Grunds"	"pp2"	801
"22579"	24	"LKrep"	5	"d"	"10"	"dem_senilen_Betriebsleiter"	"npdat"	941
"22580"	24	"LKrep"	5	"d"	"11"	"des_unrentablen_Unternehmens"	"npgen"	1245
"22581"	24	"LKrep"	5	"d"	"12"	"den_Aktienanteil"	"npacc"	1038
"22582"	24	"LKrep"	5	"d"	"13"	"entzogen,"	"verb"	812
"22583"	24	"LKrep"	5	"d"	"14"	"und"	"verb1"	503
"22584"	24	"LKrep"	5	"d"	"15"	"damit"	"-"	573
"22585"	24	"LKrep"	5	"d"	"16"	"die_Pleite"	"verb3"	515
"22586"	24	"LKrep"	5	"d"	"17"	"verursacht."	"verb4"	534
"22587"	24	"LKrep"	5	"d"	"?"	"N"	"1"	5399
"22588"	24	"filler"	12	"-"	"0"	"Dass"	"-"	482
"22589"	24	"filler"	12	"-"	"1"	"der_Neubau"	"-"	541
"22590"	24	"filler"	12	"-"	"2"	"den_Vorort"	"-"	529
"22591"	24	"filler"	12	"-"	"3"	"verschandelt,"	"-"	426
"22592"	24	"filler"	12	"-"	"4"	"hat"	"-"	622
"22593"	24	"filler"	12	"-"	"5"	"der_anwesende_Architekt"	"-"	1823
"22594"	24	"filler"	12	"-"	"6"	"gemeint,"	"-"	635
"22595"	24	"filler"	12	"-"	"7"	"als"	"-"	755
"22596"	24	"filler"	12	"-"	"8"	"die"	"-"	794
"22597"	24	"filler"	12	"-"	"9"	"Einweihungsfeier"	"-"	939
"22598"	24	"filler"	12	"-"	"10"	"zu"	"-"	716
"22599"	24	"filler"	12	"-"	"11"	"Ende"	"-"	561
"22600"	24	"filler"	12	"-"	"12"	"war."	"-"	460
"22601"	24	"filler"	12	"-"	"?"	"Y"	"1"	3244
"22602"	24	"LKrep"	3	"b"	"0"	"Weil"	"-"	624
"22603"	24	"LKrep"	3	"b"	"1"	"der"	"-"	462
"22604"	24	"LKrep"	3	"b"	"2"	"Kollege"	"-"	378
"22605"	24	"LKrep"	3	"b"	"3"	"dem_fleißigen_Mitarbeiter"	"npdat"	745
"22606"	24	"LKrep"	3	"b"	"4"	"des_strengen_Chefs"	"npgen"	514
"22607"	24	"LKrep"	3	"b"	"5"	"den_Bestechungsvorwurf"	"subordnp"	950
"22608"	24	"LKrep"	3	"b"	"6"	"machte,"	"subordverb"	667
"22609"	24	"LKrep"	3	"b"	"7"	"hat"	"-"	604
"22610"	24	"LKrep"	3	"b"	"8"	"Fritz_Lorzig"	"npsubj"	606
"22611"	24	"LKrep"	3	"b"	"9"	"nach"	"p"	517
"22612"	24	"LKrep"	3	"b"	"10"	"intensiver_Diskussion"	"pp1"	815
"22613"	24	"LKrep"	3	"b"	"11"	"des_brisanten_Falls"	"pp2"	618
"22614"	24	"LKrep"	3	"b"	"12"	"den_Aktenkoffer"	"npacc"	576
"22615"	24	"LKrep"	3	"b"	"13"	"entwendet,"	"verb"	710
"22616"	24	"LKrep"	3	"b"	"14"	"und"	"verb1"	391
"22617"	24	"LKrep"	3	"b"	"15"	"damit"	"verb2"	428
"22618"	24	"LKrep"	3	"b"	"16"	"eine_Straftat"	"verb3"	611
"22619"	24	"LKrep"	3	"b"	"17"	"begangen."	"verb4"	487
"22620"	24	"LKrep"	3	"b"	"?"	"Y"	"1"	7995
"22621"	24	"filler"	26	"-"	"0"	"Obwohl"	"-"	649
"22622"	24	"filler"	26	"-"	"1"	"der"	"-"	482
"22623"	24	"filler"	26	"-"	"2"	"Tierschützer"	"-"	457
"22624"	24	"filler"	26	"-"	"3"	"sich"	"-"	395
"22625"	24	"filler"	26	"-"	"4"	"schon"	"-"	417
"22626"	24	"filler"	26	"-"	"5"	"seit_Jahren"	"-"	392
"22627"	24	"filler"	26	"-"	"6"	"streng"	"-"	386
"22628"	24	"filler"	26	"-"	"7"	"vegetarisch"	"-"	442
"22629"	24	"filler"	26	"-"	"8"	"ernährte,"	"-"	400
"22630"	24	"filler"	26	"-"	"9"	"konnte"	"-"	403
"22631"	24	"filler"	26	"-"	"10"	"er"	"-"	400
"22632"	24	"filler"	26	"-"	"11"	"seinen_alten_Pudel"	"-"	849
"22633"	24	"filler"	26	"-"	"12"	"nicht"	"-"	442
"22634"	24	"filler"	26	"-"	"13"	"davon"	"-"	442
"22635"	24	"filler"	26	"-"	"14"	"überzeugen,"	"-"	419
"22636"	24	"filler"	26	"-"	"15"	"ebenfalls"	"-"	464
"22637"	24	"filler"	26	"-"	"16"	"auf_fleischlose_Kost"	"-"	776
"22638"	24	"filler"	26	"-"	"17"	"umzustellen,"	"-"	431
"22639"	24	"filler"	26	"-"	"18"	"was"	"-"	529
"22640"	24	"filler"	26	"-"	"19"	"ihn"	"-"	501
"22641"	24	"filler"	26	"-"	"20"	"sehr"	"-"	428
"22642"	24	"filler"	26	"-"	"21"	"betrübte."	"-"	495
"22643"	24	"filler"	25	"-"	"0"	"Nachdem"	"-"	591
"22644"	24	"filler"	25	"-"	"1"	"der"	"-"	425
"22645"	24	"filler"	25	"-"	"2"	"Sportler"	"-"	437
"22646"	24	"filler"	25	"-"	"3"	"erst"	"-"	524
"22647"	24	"filler"	25	"-"	"4"	"gestern"	"-"	693
"22648"	24	"filler"	25	"-"	"5"	"wieder"	"-"	435
"22649"	24	"filler"	25	"-"	"6"	"einen_wichtigen_Wettkampf"	"-"	841
"22650"	24	"filler"	25	"-"	"7"	"des_Leichtathletikverbands"	"-"	994
"22651"	24	"filler"	25	"-"	"8"	"gewonnen_hatte,"	"-"	677
"22652"	24	"filler"	25	"-"	"9"	"stand"	"-"	548
"22653"	24	"filler"	25	"-"	"10"	"seiner_Teilnahme"	"-"	521
"22654"	24	"filler"	25	"-"	"11"	"an"	"-"	495
"22655"	24	"filler"	25	"-"	"12"	"den_olympischen_Spielen"	"-"	576
"22656"	24	"filler"	25	"-"	"13"	"nichts"	"-"	501
"22657"	24	"filler"	25	"-"	"14"	"mehr"	"-"	476
"22658"	24	"filler"	25	"-"	"15"	"im"	"-"	456
"22659"	24	"filler"	25	"-"	"16"	"Wege."	"-"	439
"22660"	24	"LKrep"	9	"d"	"0"	"Nachdem"	"-"	876
"22661"	24	"LKrep"	9	"d"	"1"	"der"	"-"	556
"22662"	24	"LKrep"	9	"d"	"2"	"Beamte"	"-"	490
"22663"	24	"LKrep"	9	"d"	"3"	"den_Schadensfall"	"subordnp"	514
"22664"	24	"LKrep"	9	"d"	"4"	"bescheinigte,"	"subordverb"	531
"22665"	24	"LKrep"	9	"d"	"5"	"hat"	"-"	476
"22666"	24	"LKrep"	9	"d"	"6"	"Sabine_Berger"	"npsubj"	458
"22667"	24	"LKrep"	9	"d"	"7"	"trotz"	"p"	476
"22668"	24	"LKrep"	9	"d"	"8"	"vereinzelter_Bedenken"	"pp1"	458
"22669"	24	"LKrep"	9	"d"	"9"	"des_weitläufigen_Familienkreises"	"pp2"	1050
"22670"	24	"LKrep"	9	"d"	"10"	"dem_effizienten_Versorgungsamt"	"npdat"	1164
"22671"	24	"LKrep"	9	"d"	"11"	"des_kleinen_Kurorts"	"npgen"	1208
"22672"	24	"LKrep"	9	"d"	"12"	"den_Rentenantrag"	"npacc"	771
"22673"	24	"LKrep"	9	"d"	"13"	"gestellt,"	"verb"	762
"22674"	24	"LKrep"	9	"d"	"14"	"und"	"verb1"	458
"22675"	24	"LKrep"	9	"d"	"15"	"dann"	"verb2"	565
"22676"	24	"LKrep"	9	"d"	"16"	"den_Lebensabend"	"verb3"	754
"22677"	24	"LKrep"	9	"d"	"17"	"genossen."	"verb4"	634
"22678"	24	"LKrep"	9	"d"	"?"	"N"	"0"	5159
"22679"	24	"filler"	35	"-"	"0"	"Dass"	"-"	538
"22680"	24	"filler"	35	"-"	"1"	"der"	"-"	414
"22681"	24	"filler"	35	"-"	"2"	"Manager"	"-"	395
"22682"	24	"filler"	35	"-"	"3"	"den"	"-"	476
"22683"	24	"filler"	35	"-"	"4"	"Posten"	"-"	483
"22684"	24	"filler"	35	"-"	"5"	"behält,"	"-"	429
"22685"	24	"filler"	35	"-"	"6"	"hat"	"-"	794
"22686"	24	"filler"	35	"-"	"7"	"der"	"-"	460
"22687"	24	"filler"	35	"-"	"8"	"verblüffte"	"-"	565
"22688"	24	"filler"	35	"-"	"9"	"Vorstand"	"-"	816
"22689"	24	"filler"	35	"-"	"10"	"eingeräumt,"	"-"	1363
"22690"	24	"filler"	35	"-"	"11"	"als"	"-"	465
"22691"	24	"filler"	35	"-"	"12"	"die"	"-"	420
"22692"	24	"filler"	35	"-"	"13"	"Aktionärsversammlung"	"-"	1249
"22693"	24	"filler"	35	"-"	"14"	"zu"	"-"	462
"22694"	24	"filler"	35	"-"	"15"	"Ende"	"-"	510
"22695"	24	"filler"	35	"-"	"16"	"ging."	"-"	512
"22696"	24	"LKrep"	11	"b"	"0"	"Nachdem"	"-"	543
"22697"	24	"LKrep"	11	"b"	"1"	"der"	"-"	565
"22698"	24	"LKrep"	11	"b"	"2"	"Manager"	"-"	496
"22699"	24	"LKrep"	11	"b"	"3"	"dem_verdienten_Mitarbeiter"	"npdat"	805
"22700"	24	"LKrep"	11	"b"	"4"	"des_profitablen_Betriebs"	"npgen"	1340
"22701"	24	"LKrep"	11	"b"	"5"	"den_Bonus"	"-"	687
