subject	item	cloze	segment	lab	base100	base200	base500	filt01	prestim
birm05	175	68	75	birm	16.46	17.1861	22.0706	10.80	-6.9765
birm05	167	86	76	birm	-6.74	-4.7306	-5.0795	-8.88	-2.0621
birm05	178	0	77	birm	2.12	2.1538	-0.7285	1.84	3.5358
birm05	174	0	78	birm	-0.76	-1.8629	-0.4655	-0.12	-0.3421
birm05	163	75	79	birm	-3.20	-3.1827	-10.0883	-1.81	8.508
birm06	101	0	1	birm	10.84	11.5915	14.4133	9.90	-4.4667
birm06	110	0	2	birm	-10.40	-13.3790	-12.5472	-8.71	2.7734
birm06	111	84	3	birm	6.35	1.8071	5.3327	8.71	1.319
birm06	108	61	4	birm	13.69	14.5485	9.6714	16.84	5.0083
birm06	103	55	5	birm	-5.71	-9.1738	-10.2445	-1.95	5.67
birm06	107	77	6	birm	-14.48	-12.2101	-10.4542	-15.67	-5.0496
birm06	117	20	7	birm	1.18	0.2656	-2.4467	3.86	4.482
birm06	106	0	8	birm	2.93	3.5507	6.3533	3.26	-4.2551
birm06	104	86	9	birm	-1.97	-2.9141	-0.6493	-3.60	-1.5817
birm06	119	98	10	birm	10.66	5.1121	-3.2814	8.37	17.3042
birm06	118	0	11	birm	0.47	-4.2110	-4.5992	0.76	6.4147
birm06	112	66	12	birm	-0.97	-5.6259	-8.2813	-1.52	9.1006
birm06	105	0	13	birm	5.57	0.7813	3.5147	3.78	2.6314
birm06	115	59	14	birm	-0.53	-5.3762	-2.5470	0.10	2.533
birm06	120	75	15	birm	-1.76	-5.3063	-2.2900	-3.85	0.7222
birm06	113	36	16	birm	-6.43	-7.5477	-3.5843	-6.02	-3.4858
birm06	114	5	17	birm	-2.23	-0.4938	2.9048	-2.00	-6.3512
birm06	102	0	18	birm	5.03	2.3464	2.3904	5.70	3.3835
birm06	109	2	19	birm	-4.07	1.0959	0.9174	-2.87	-6.2126
birm06	116	75	20	birm	5.18	0.4134	2.9087	6.14	2.8545
birm06	123	70	21	birm	11.07	3.3791	4.2674	12.51	8.5144
birm06	134	0	22	birm	2.17	6.8180	6.8813	0.69	-5.7384
birm06	137	11	23	birm	6.92	3.4054	4.0661	5.47	3.5059
birm06	127	70	24	birm	4.39	3.0072	0.3432	4.88	5.0179
birm06	131	73	25	birm	1.09	-5.2863	-4.5688	2.43	7.0848
birm06	121	9	26	birm	-9.13	-6.5687	-3.6490	-6.83	-6.8161
birm06	124	75	27	birm	-1.96	-4.5596	-6.7753	-0.59	6.0258
birm06	125	2	28	birm	22.84	19.8322	15.1577	23.85	9.5304
birm06	132	64	29	birm	0.27	1.0617	3.1899	-1.09	-3.6361
birm06	128	61	30	birm	3.18	5.5860	3.5819	2.25	-0.5339
birm06	122	2	31	birm	2.95	4.2863	3.2317	2.82	-0.3519
birm06	139	93	32	birm	8.50	3.1895	-1.9365	7.72	12.9404
birm06	133	11	33	birm	15.36	10.9127	6.6388	14.37	10.7848
birm06	136	75	34	birm	-8.02	-9.8520	-11.4856	-10.78	4.3856
birm06	140	55	35	birm	1.65	2.4498	-1.0533	1.41	3.3462
birm06	135	93	36	birm	0.40	-0.3316	-3.7352	1.89	5.1578
birm06	126	0	37	birm	-19.36	-18.9893	-9.7592	-18.82	-11.8485
birm06	138	0	38	birm	3.49	2.3106	9.2362	1.78	-7.1462
birm06	129	11	39	birm	-0.43	-3.8380	-4.0658	-2.00	4.4887
birm06	130	0	40	birm	1.93	2.0771	4.2665	2.63	-2.9274
birm06	158	0	41	birm	10.27	7.9107	6.5983	10.83	4.5665
birm06	144	77	42	birm	2.93	1.1074	1.6616	4.17	1.6373
birm06	159	52	43	birm	2.86	-0.2737	-1.7797	4.57	5.8119
birm06	154	5	44	birm	-0.51	-2.1631	-0.7197	-0.01	0.3009
birm06	157	11	45	birm	4.25	8.2273	12.8112	2.98	-10.7299
birm06	156	100	46	birm	6.57	6.0805	10.7422	5.37	-5.196
birm06	143	86	47	birm	2.59	1.3436	10.3529	-0.25	-9.6128
birm06	149	2	48	birm	-5.64	-5.1462	-1.4483	-5.38	-5.2429
birm06	142	0	49	birm	-8.13	-9.6183	-12.6170	-6.48	5.5417
birm06	151	75	50	birm	-4.78	-1.6108	0.1519	-0.68	-6.0803
birm06	155	68	51	birm	1.27	-3.2242	-4.1876	0.25	6.7977
birm06	160	16	52	birm	6.53	7.4480	9.8419	4.53	-4.1399
birm06	153	25	53	birm	6.39	3.1554	3.8599	6.84	3.1037
birm06	141	9	54	birm	12.68	8.8478	5.0657	13.09	9.5056
birm06	148	89	55	birm	-12.22	-11.3343	-13.3517	-11.64	1.4092
birm06	146	16	56	birm	-5.12	-2.8042	-3.7258	-4.97	-1.7319
birm06	145	5	57	birm	14.19	11.6850	11.8101	14.59	2.978
birm06	152	86	58	birm	13.78	9.5103	11.2052	10.54	3.2295
birm06	147	91	59	birm	1.87	3.6048	-0.9188	2.91	3.4236
birm06	150	0	60	birm	-5.71	-8.9127	-4.7351	-6.61	-1.1732
birm06	166	0	61	birm	-2.76	-6.3742	-4.5543	-4.90	2.2027
birm06	168	82	62	birm	-1.26	-1.7917	4.9472	-3.45	-7.6362
birm06	171	57	63	birm	-8.84	-10.2050	-8.7516	-6.04	-0.0828
birm06	167	86	64	birm	-6.34	-3.6382	3.6261	-9.95	-12.3702
birm06	169	5	65	birm	2.83	2.0618	1.8741	3.52	1.2133
birm06	162	0	66	birm	0.47	0.9314	1.5329	3.19	-1.2698
birm06	178	0	67	birm	-17.45	-14.6564	-11.8003	-16.43	-7.0349
birm06	163	75	68	birm	-10.31	-15.0506	-12.4490	-6.81	2.6707
birm06	170	16	69	birm	12.49	8.5775	8.2088	16.41	5.3382
birm06	174	0	70	birm	-0.30	-1.0883	5.0948	0.91	-6.6567
birm06	179	95	71	birm	-6.30	-9.8161	-11.4996	-1.23	6.537
birm06	161	18	72	birm	4.87	2.7663	5.3783	4.15	-0.5874
birm06	176	73	73	birm	8.28	2.9542	3.7975	9.57	5.5816
birm06	165	14	74	birm	2.17	-2.0290	0.2658	-0.03	2.4382
birm06	180	95	75	birm	-6.11	-5.1233	-6.5581	-7.88	0.5019
birm06	172	73	76	birm	-7.13	-7.5837	-6.2079	-7.11	-1.0548
birm06	164	68	77	birm	13.45	4.2675	3.0036	12.18	13.0137
birm06	173	18	78	birm	11.86	8.1899	12.5231	9.19	-0.8398
birm06	175	68	79	birm	3.46	5.6650	3.1341	2.88	0.4241
birm06	177	0	80	birm	-31.71	-24.3188	-20.7442	-33.29	-13.6586
birm07	103	39	1	birm	4.35	5.4398	0.8524	4.50	4.3076
birm07	106	93	2	birm	-5.89	-3.2089	-6.5496	-7.17	0.8302
birm07	112	2	3	birm	1.75	3.6733	-0.5508	2.57	2.9125
birm07	105	89	4	birm	-6.43	-8.0642	-7.5159	-1.51	1.3936
birm07	117	70	5	birm	1.53	4.1069	4.4556	-0.25	-3.6531
birm07	115	27	6	birm	8.61	7.2521	4.3351	7.85	5.339
birm07	107	18	7	birm	-1.16	-4.6379	-5.7072	-2.17	5.6355
birm07	108	0	8	birm	7.62	3.4902	-1.8711	8.97	11.7799
birm07	118	95	9	birm	-18.74	-19.2509	-17.7109	-9.92	-1.2513
birm07	104	0	10	birm	-7.70	-7.6905	-4.6494	-3.54	-3.8317
birm07	116	2	11	birm	-9.88	-6.9028	-11.2114	-15.50	1.6104
birm07	120	9	12	birm	5.05	6.3003	1.3760	5.62	4.5548
birm07	113	61	13	birm	3.29	4.0182	4.9338	1.53	-1.9946
birm07	119	2	14	birm	-0.85	0.5510	0.1749	-3.25	-1.2404
birm07	109	75	15	birm	6.38	4.3671	7.1754	4.18	-0.9857
birm07	114	73	16	birm	0.96	2.2736	2.1408	2.03	-1.4475
birm07	102	98	17	birm	-4.84	-7.5693	-8.1942	-3.71	4.1293
birm07	110	25	18	birm	-5.94	-3.4208	-0.6175	-9.50	-6.5777
birm07	101	82	19	birm	6.88	5.2538	3.9503	6.94	3.6236
birm07	111	9	20	birm	5.83	4.6832	4.8318	4.85	1.2817
birm07	130	77	21	birm	1.62	-3.6366	-3.6568	4.79	6.5835
birm07	135	5	22	birm	7.84	12.9660	11.2517	6.91	-4.2175
birm07	131	11	23	birm	-1.81	-1.9633	-5.2859	3.58	4.3204
birm07	128	36	24	birm	-2.45	-2.0941	5.1489	-4.63	-9.3956
birm07	129	66	25	birm	5.42	7.8959	5.8526	6.36	-0.4816
birm07	122	52	26	birm	6.24	3.7093	0.2710	8.33	7.4135
birm07	127	27	27	birm	-0.23	-2.6978	0.1425	-2.78	-0.3889
birm07	134	95	28	birm	-19.38	-16.0158	-14.0896	-19.89	-6.5644
birm07	121	60	29	birm	-0.81	-1.0474	-1.5903	-2.06	0.9852
birm07	132	0	30	birm	6.11	4.9751	3.2225	8.80	3.5942
birm07	123	0	31	birm	19.70	13.4235	13.8846	13.99	7.2755
birm07	124	0	32	birm	13.06	17.8045	12.6909	12.49	0.4231
birm07	137	82	33	birm	9.67	9.9438	8.6805	11.14	1.2725
birm07	139	2	34	birm	17.76	17.6774	16.4664	15.32	1.6415
birm07	133	73	35	birm	-11.58	-12.1551	-11.1729	-10.53	-0.4781
birm07	126	84	36	birm	14.00	9.7803	0.5824	12.53	16.6294
birm07	138	93	37	birm	-2.40	-4.6306	-8.1046	-6.37	7.0846
birm07	125	59	38	birm	-0.64	0.9403	-2.4216	-0.70	2.2234
birm07	136	2	39	birm	-0.52	4.1554	6.4597	-0.30	-8.6506
birm07	140	0	40	birm	2.48	-0.7167	0.6196	2.76	2.3352
birm07	159	16	41	birm	-4.41	-5.8884	-10.6222	-2.01	7.7122
birm07	151	25	42	birm	2.39	0.4934	-2.1887	3.51	5.6629
birm07	145	73	43	birm	3.86	1.8366	-0.8246	4.51	5.8107
birm07	156	0	44	birm	8.94	6.0779	4.7751	6.99	5.2192
birm07	158	66	45	birm	2.70	2.6606	-2.8348	3.33	6.877
birm07	150	27	46	birm	-11.52	-15.9579	-15.0785	-11.17	4.4493
birm07	160	0	47	birm	12.08	10.4665	10.1882	11.14	2.3875
birm07	144	0	48	birm	8.06	2.3229	1.0834	9.54	8.6807
birm07	154	93	49	birm	-16.57	-15.5112	-17.4023	-13.66	1.0801
birm07	152	5	50	birm	9.56	7.0503	4.1145	7.61	6.7838
birm07	146	82	51	birm	1.51	4.2429	3.9124	-2.22	-3.0248
birm07	149	20	52	birm	7.82	9.4212	2.9296	11.95	6.0726
birm07	155	25	53	birm	-12.18	-8.6789	-7.6903	-15.91	-5.573
birm07	142	91	54	birm	-0.78	-4.4452	-1.8043	0.15	1.3124
birm07	153	70	55	birm	-4.60	-2.2476	-2.7407	-5.39	-2.2977
birm07	147	7	56	birm	9.52	10.0315	4.8681	8.86	5.8467
birm07	157	34	57	birm	3.37	4.9098	6.0367	6.26	-3.2312
birm07	141	91	58	birm	20.32	16.5397	12.1059	18.43	10.2599
birm07	148	0	59	birm	2.04	3.6444	14.2855	2.33	-15.2271
birm07	174	80	60	birm	-1.24	1.9951	3.2866	-1.00	-5.6857
birm07	178	75	61	birm	3.33	2.4811	1.9662	4.02	1.6925
birm07	164	11	62	birm	-22.66	-28.0535	-30.1428	-17.30	9.3432
birm07	161	70	63	birm	-0.81	1.0508	-1.2169	2.04	0.5252
birm07	180	5	64	birm	10.42	5.6176	0.7357	10.63	12.1367
birm07	171	0	65	birm	-1.78	-0.2220	0.4858	-3.75	-2.7966
birm07	167	14	66	birm	-3.08	-2.4235	-2.0433	-3.81	-1.2777
birm07	165	73	67	birm	3.59	-0.7671	-0.3399	1.59	4.8553
birm07	176	0	68	birm	-10.76	-6.8972	-3.2576	-15.99	-9.3255
birm07	163	25	69	birm	5.03	2.0123	1.6740	7.67	4.1807
birm07	166	100	70	birm	-1.97	-3.2009	-0.6849	-3.87	-1.5526
birm07	168	18	71	birm	-1.27	-3.9558	-5.7453	-4.17	5.5535
birm07	170	68	72	birm	-11.96	-11.2457	-13.8754	-9.69	2.3292
birm07	162	98	73	birm	-1.46	-4.3529	-3.2464	-0.85	2.2886
birm07	175	30	74	birm	0.96	0.5374	-1.1166	1.27	2.5658
birm07	172	0	75	birm	-3.65	-3.6231	-3.0368	-2.09	-0.7613
birm07	179	0	76	birm	-2.55	-1.7610	-4.6715	-4.14	2.6063
birm07	177	70	77	birm	14.91	19.8653	22.7961	6.96	-9.8281
birm07	173	77	78	birm	-6.09	-5.4992	-7.0444	-7.23	1.1998
birm07	169	73	79	birm	1.91	0.0994	-2.0848	-0.17	4.946
birm08	111	9	1	birm	9.87	8.4326	0.6793	11.21	11.452
birm08	109	75	2	birm	3.40	5.3991	1.5398	4.87	2.3362
birm08	114	73	3	birm	-14.65	-9.4038	-13.0802	-15.35	-2.0507
birm08	112	2	4	birm	-19.75	-17.7017	-18.6403	-14.32	-1.4018
birm08	119	2	5	birm	-9.23	-8.3203	-6.9245	-5.62	-2.8901
birm08	105	89	6	birm	-16.89	-19.4456	-13.6659	-13.67	-4.0051
birm08	102	98	7	birm	13.14	11.6220	0.9682	13.31	15.0919
birm08	120	9	8	birm	-8.84	-5.7887	-8.8561	-11.78	0.0067
birm08	106	93	9	birm	-5.24	-1.6387	-0.9907	-9.87	-5.2781
birm08	103	39	10	birm	6.26	7.8337	9.2252	9.75	-3.7246
birm08	110	25	11	birm	-3.45	-8.9048	-6.6011	-2.41	3.9803
birm08	115	27	12	birm	10.72	8.3765	11.0225	11.84	-0.378
birm08	108	0	13	birm	0.14	1.4728	1.2606	-0.98	-1.3947
birm08	118	95	14	birm	-0.33	-1.0694	-2.9023	-1.11	3.2619
birm08	117	70	15	birm	9.06	8.2767	11.8919	5.50	-3.5159
birm08	116	2	16	birm	7.01	6.3548	7.8504	8.66	-1.0523
birm08	104	0	17	birm	2.20	4.9587	4.3365	-1.06	-2.7001
birm08	107	18	18	birm	-4.44	-2.9060	-9.9989	-0.22	6.8997
birm08	101	82	19	birm	1.47	6.5816	12.4567	-2.76	-13.6874
birm08	113	61	20	birm	1.73	-1.9776	-1.7662	0.94	4.3896
birm08	135	5	21	birm	5.96	6.2023	1.0548	9.33	6.1741
birm08	123	0	22	birm	3.12	6.1959	2.9503	4.58	0.2171
birm08	127	27	23	birm	6.13	7.6080	6.5071	4.52	-0.4818
birm08	130	77	24	birm	4.93	4.8597	6.0859	4.19	-1.482
birm08	133	73	25	birm	-0.55	3.4805	2.8006	-0.68	-4.1468
birm08	121	60	26	birm	4.97	4.6139	2.2959	4.74	3.3223
birm08	139	2	27	birm	-15.98	-15.5272	-10.0568	-17.00	-7.3774
birm08	125	59	28	birm	-8.80	-3.2372	-4.1911	-9.32	-5.7993
birm08	138	93	29	birm	-0.66	-2.6068	-5.5327	-0.33	6.0441
birm08	124	0	30	birm	-8.58	-8.8803	-6.2113	-8.36	-2.907
birm08	129	66	31	birm	12.11	10.8349	5.6401	11.93	7.9995
birm08	126	84	32	birm	9.13	9.6559	10.5186	8.13	-1.7378
birm08	128	36	33	birm	-5.28	-4.6231	-4.5730	-5.98	-0.8889
birm08	132	0	34	birm	8.00	11.1284	12.9154	6.42	-6.121
birm08	137	82	35	birm	1.85	2.9103	4.6563	3.46	-3.516
birm08	136	2	36	birm	-7.57	-10.9867	-5.0334	-8.30	-3.1196
birm08	131	11	37	birm	-2.02	-3.9373	-2.2833	1.05	0.3245
birm08	122	52	38	birm	13.19	14.3295	11.6268	14.27	1.9369
birm08	140	0	39	birm	-0.46	-0.0852	-1.9544	1.59	1.8654
birm08	134	95	40	birm	-8.70	-7.6317	-10.1109	-8.87	1.7586
birm08	153	70	41	birm	6.58	3.0855	-0.1237	6.46	8.3278
birm08	159	16	42	birm	3.79	4.2126	-0.7673	3.01	5.6952
birm08	142	91	43	birm	10.55	9.0521	4.8180	9.80	7.1936
birm08	150	27	44	birm	-12.60	-7.3393	0.2197	-12.98	-15.998
birm08	160	0	45	birm	3.23	0.8997	1.5272	4.26	2.0743
birm08	144	0	46	birm	-3.15	-1.4838	-1.3156	-3.00	-2.2516
birm08	145	73	47	birm	-7.06	-3.5260	-2.6416	-8.22	-5.5327
birm08	158	66	48	birm	-2.38	-1.3655	-6.1653	-0.66	4.7147
birm08	155	25	49	birm	8.01	8.0024	3.5226	9.74	5.6106
birm08	157	34	50	birm	0.71	-0.6382	-2.2160	-1.20	3.5997
birm08	156	0	51	birm	-8.85	-8.5305	-14.0697	-6.09	6.4683
birm08	152	5	52	birm	10.58	12.7798	8.1471	10.53	3.0813
birm08	148	0	53	birm	20.32	20.9123	20.6347	22.36	-0.361
birm08	141	91	54	birm	0.81	-3.0439	-4.1131	1.73	6.1308
birm08	146	82	55	birm	-12.05	-10.0816	-8.7453	-12.44	-4.0838
birm08	147	7	56	birm	2.63	0.9646	2.0673	3.79	0.7204
birm08	149	20	57	birm	4.31	0.1915	-0.2140	2.31	5.6381
birm08	151	25	58	birm	2.44	4.0713	3.9327	1.53	-1.8569
birm08	154	93	59	birm	7.16	4.2368	3.4530	10.00	4.653
birm08	143	2	60	birm	-1.97	-1.8069	-4.1224	-2.96	2.621
birm08	171	0	61	birm	-9.99	-10.0321	-6.5416	-8.79	-4.3191
birm08	180	5	62	birm	9.82	8.4921	8.3464	7.80	1.8587
birm08	169	73	63	birm	2.48	4.9578	10.3736	1.51	-9.7873
birm08	161	70	64	birm	20.36	16.3492	9.1321	20.14	13.9398
birm08	173	77	65	birm	-7.45	-6.0985	-1.7971	-5.70	-6.9801
birm08	179	0	66	birm	-0.60	-0.6516	1.6669	-2.78	-2.7883
birm08	166	100	67	birm	-1.26	-2.1683	-2.5205	-3.64	1.5801
birm08	165	73	68	birm	2.86	3.6315	3.3335	2.94	-0.5876
birm08	172	0	69	birm	0.04	-1.6278	-7.4547	2.15	9.3565
birm08	177	70	70	birm	0.37	-1.0309	-2.1557	2.27	3.0893
birm08	163	25	71	birm	0.99	2.7929	-1.2711	4.26	2.7412
birm08	167	14	72	birm	-0.14	-4.3212	-6.1800	-1.43	7.515
birm08	168	18	73	birm	11.35	7.8320	6.6269	9.29	5.8782
birm08	178	75	74	birm	0.43	-0.4203	2.5825	1.52	-2.7187
birm08	164	11	75	birm	1.90	2.4237	-1.8063	2.27	4.6112
birm08	175	30	76	birm	4.55	3.6465	-1.4781	4.39	7.4898
birm08	176	0	77	birm	-4.39	-6.3795	-5.4353	-3.57	1.3316
birm08	170	68	78	birm	8.92	12.4233	13.9234	10.35	-6.2793
birm08	162	98	79	birm	-2.86	1.0562	2.9051	-1.80	-7.1605
birm08	174	80	80	birm	-4.12	-1.2538	-1.2911	-2.45	-3.5292
birm09	119	98	1	birm	4.22	6.9982	6.6355	6.29	-3.0563
birm09	118	0	2	birm	4.36	4.3799	-2.3316	4.04	8.2868
birm09	108	61	3	birm	-12.84	-6.3229	-5.1600	-9.99	-9.5232
birm09	115	59	4	birm	-0.80	-0.8569	-2.7714	-3.38	2.4442
birm09	116	75	5	birm	4.16	4.0413	6.2486	2.20	-2.5388
birm09	107	77	6	birm	7.27	13.7952	14.2008	8.24	-8.639
birm09	111	84	7	birm	0.87	6.3181	4.8071	-1.74	-4.9283
birm09	105	0	8	birm	-0.21	-6.0780	-5.3491	1.00	6.4564
birm09	112	66	9	birm	2.55	0.9434	-4.6441	7.33	8.9091
birm09	113	36	10	birm	-4.38	-3.6005	-3.5708	-4.86	-1.0847
birm09	106	0	11	birm	15.39	7.4447	3.2204	16.67	15.1591
birm09	110	0	12	birm	-2.83	0.5241	1.7343	-5.05	-5.7386
birm09	114	5	13	birm	0.01	0.2585	-3.7390	-1.07	4.6707
birm09	102	0	14	birm	2.51	3.2338	1.1225	3.50	1.7208
birm09	120	75	15	birm	20.87	17.4262	0.5139	22.35	25.2198
birm09	117	20	16	birm	-1.52	-3.1520	-0.9965	-3.68	-0.6334
birm09	104	86	17	birm	10.39	0.5442	0.7579	11.03	11.9742
birm09	101	0	18	birm	5.68	4.8664	8.6193	1.95	-3.6531
birm09	109	2	19	birm	-1.54	1.6441	5.6183	-1.14	-8.8621
birm09	103	55	20	birm	12.12	9.9335	1.9441	13.63	12.609
birm09	129	11	21	birm	3.62	-0.5595	1.1727	3.47	3.0278
birm09	134	0	22	birm	-8.87	-6.8787	-8.0670	-9.43	-1.0415
birm09	137	11	23	birm	9.21	9.8393	6.6963	9.41	3.0799
birm09	130	0	24	birm	-4.81	-6.9372	-6.7028	-8.36	2.3517
birm09	127	70	25	birm	-7.17	-4.5095	0.2182	-3.77	-9.1259
birm09	131	73	26	birm	-3.95	-2.9088	-3.3182	-2.60	-0.8025
birm09	136	75	27	birm	-4.10	-4.5180	-4.3338	-5.32	0.1869
birm09	140	55	28	birm	2.61	-0.6674	-3.4910	1.09	7.483
birm09	133	11	29	birm	-3.44	-6.5539	-7.9964	-3.77	5.7164
birm09	139	93	30	birm	-1.68	-1.8994	-2.6867	1.58	1.1883
birm09	124	75	31	birm	9.13	6.3565	1.9901	10.16	8.8527
birm09	135	93	32	birm	-7.20	-5.1862	-0.4552	-12.72	-8.3458
birm09	138	0	33	birm	-3.47	0.2285	1.4466	-3.24	-6.1355
birm09	123	70	34	birm	7.62	6.9912	5.5428	9.71	2.5831
birm09	128	61	35	birm	4.85	5.8750	4.7219	4.33	0.1616
birm09	132	64	36	birm	-5.23	-3.5227	-0.6776	-2.72	-5.6392
birm09	126	0	37	birm	-1.74	0.3353	5.0554	-3.41	-8.4339
birm09	122	2	38	birm	1.91	1.9391	1.7443	4.13	0.2379
birm09	125	2	39	birm	-4.23	-1.3331	-3.1193	-3.44	-1.4177
birm09	121	9	40	birm	3.16	3.5178	2.1919	2.71	1.148
birm09	157	11	41	birm	15.79	10.0551	6.0818	18.13	12.1369
birm09	151	75	42	birm	1.69	2.5338	-0.7788	-1.51	2.967
birm09	155	68	43	birm	4.32	1.6159	-1.4173	3.11	7.1816
birm09	141	9	44	birm	5.06	2.3387	3.9250	6.22	1.4438
birm09	142	0	45	birm	-5.60	-9.2142	-6.3158	-3.10	1.0015
birm09	149	2	46	birm	-20.22	-13.5546	-8.5757	-19.82	-14.492
birm09	144	77	47	birm	-4.04	-1.2935	-1.9273	-2.64	-2.6162
birm09	143	86	48	birm	-4.76	-4.2193	-9.0447	-4.05	5.3044
birm09	146	16	49	birm	-15.14	-11.5217	-6.4314	-18.62	-10.9163
birm09	150	0	50	birm	1.88	1.6158	3.4689	2.51	-1.9916
birm09	145	5	51	birm	7.01	7.5347	2.9584	5.69	4.9582
birm09	154	5	52	birm	12.65	12.8216	11.6229	12.83	1.1963
birm09	147	91	53	birm	6.13	7.1102	6.0659	6.32	0.0835
birm09	159	52	54	birm	2.89	5.6378	4.9847	2.53	-2.6213
birm09	156	100	55	birm	-9.97	-5.7877	-4.6329	-11.92	-6.691
birm09	160	16	56	birm	5.91	4.6059	3.7371	8.27	2.7298
birm09	152	86	57	birm	8.11	7.0324	4.9062	8.03	4.0653
birm09	153	25	58	birm	10.90	8.6080	5.6356	10.31	6.4924
birm09	158	0	59	birm	2.88	7.9929	9.6145	2.36	-8.3906
birm09	148	89	60	birm	-9.95	-9.3799	-11.4108	-5.69	2.0043
birm09	167	86	61	birm	-19.19	-18.2676	-15.2723	-22.51	-4.9208
birm09	170	16	62	birm	-1.76	-1.6474	-6.8824	-2.28	6.3541
birm09	171	57	63	birm	-10.04	-7.9237	-10.9735	-14.49	1.1698
birm09	174	0	64	birm	11.70	6.2995	4.6085	12.26	8.7917
birm09	161	18	65	birm	0.40	-2.6171	-3.6904	0.24	5.0602
birm09	178	0	66	birm	-4.49	-7.8846	-8.2196	-2.12	4.6321
birm09	168	82	67	birm	-2.78	4.0913	-0.8820	1.84	-2.2418
birm09	172	73	68	birm	-12.91	-14.7767	-12.2400	-11.77	-0.8345
birm09	162	0	69	birm	0.70	1.8230	-1.1571	3.44	2.3066
birm09	176	73	70	birm	-3.68	-6.3904	-9.3400	-4.40	7.0377
birm09	163	75	71	birm	5.17	2.7203	0.7694	5.24	5.443
birm09	175	68	72	birm	-1.72	-2.1653	-2.4389	3.64	0.9191
birm09	180	95	73	birm	0.80	0.3445	2.0094	3.85	-1.4106
birm09	177	0	74	birm	-8.83	-7.9392	-11.8093	-8.35	3.7334
birm09	169	5	75	birm	5.18	5.9588	0.2590	5.69	6.151
birm09	165	14	76	birm	-2.91	4.1370	-1.8017	-1.14	-1.3515
birm09	179	95	77	birm	15.08	9.9177	4.6454	17.77	12.9878
birm09	166	0	78	birm	0.88	-8.5069	-2.3542	0.24	4.0316
birm09	164	68	79	birm	1.21	6.4705	3.5379	0.22	-2.9612
birm09	173	18	80	birm	5.94	0.8905	-5.8289	6.60	14.6167
birm10	106	0	1	birm	2.40	0.0251	0.9744	-1.26	1.7691
birm10	111	84	2	birm	-11.94	-5.0934	-3.0394	-15.32	-10.9719
birm10	105	0	3	birm	-1.15	2.2075	-2.0475	2.26	1.1007
birm10	115	59	4	birm	25.45	18.1818	15.9722	27.47	11.8524
birm10	113	36	5	birm	3.46	0.1164	-4.7135	6.22	10.0719
birm10	110	0	6	birm	1.99	0.6940	-1.4462	6.14	4.3818
birm10	120	75	7	birm	0.45	0.9949	3.5717	2.76	-3.9449
birm10	119	98	8	birm	40.40	42.7558	48.6100	37.14	-10.2215
birm10	109	2	9	birm	10.34	14.9999	23.9389	-2.11	-16.8442
birm10	112	66	10	birm	-12.16	-0.3108	1.9874	-13.37	-17.5724
birm10	108	61	11	birm	5.61	-0.1569	-6.8220	6.71	15.5342
birm10	116	75	12	birm	-6.01	-7.8066	-13.0206	-5.84	8.6223
birm10	107	77	13	birm	3.06	3.5385	1.0619	4.39	2.4491
birm10	102	0	14	birm	-5.12	-3.7397	-4.7701	-3.41	-0.4175
birm10	101	0	15	birm	-14.05	-18.7452	-17.0159	-15.26	3.7249
birm10	104	86	16	birm	-1.01	1.1299	-4.9763	-3.92	4.9417
birm10	103	55	17	birm	-16.00	-18.1169	-16.1679	-10.39	0.2047
birm10	117	20	18	birm	14.43	13.4143	9.3009	13.47	6.3786
birm10	114	5	19	birm	4.63	8.6105	7.2044	3.88	-3.0579
birm10	129	11	20	birm	1.75	-5.5178	-13.1486	2.22	18.5006
birm10	126	0	21	birm	15.70	8.4394	2.7500	17.09	16.2537
birm10	137	11	22	birm	-6.14	-10.4328	-15.1571	-5.98	11.1978
birm10	121	9	23	birm	14.04	11.7716	7.8113	17.98	7.7635
birm10	130	0	24	birm	22.10	16.1817	16.7328	21.64	6.5455
birm10	124	75	25	birm	1.57	-0.1347	-1.1613	1.41	3.3176
birm10	131	73	26	birm	-2.74	-4.9257	-8.1094	-0.75	6.6597
birm10	136	75	27	birm	10.34	9.2250	4.8175	13.01	6.7195
birm10	139	93	28	birm	-0.06	-7.5287	-11.0156	2.84	13.662
birm10	128	61	29	birm	-3.61	-2.6857	-4.7124	0.84	1.3481
birm10	138	0	30	birm	2.36	-0.1188	-1.8703	1.60	5.3016
birm10	140	55	31	birm	3.24	-3.1559	-4.5508	4.28	9.7548
birm10	122	2	32	birm	-9.06	-5.2023	-8.0574	-10.32	-1.3354
birm10	135	93	33	birm	-5.49	-3.0822	-3.2308	-9.04	-2.8359
birm10	123	70	34	birm	-3.19	-8.8179	-6.8525	-5.82	4.5159
birm10	132	64	35	birm	-4.27	-2.8137	4.4236	-7.99	-10.676
birm10	127	70	36	birm	9.10	1.3109	1.6373	9.53	9.2853
birm10	125	2	37	birm	0.72	-0.9396	-5.3106	0.81	7.4631
birm10	134	0	38	birm	-7.70	-0.6338	2.3354	-13.10	-12.5414
birm10	155	68	39	birm	-0.88	-0.8550	-5.5791	-2.67	5.9179
birm10	159	52	40	birm	-14.84	-16.5496	-14.7591	-20.54	0.0046
birm10	156	100	41	birm	2.43	2.2263	5.3054	1.88	-3.5961
